,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
723754,723754,IfcDoor,1saDB3OhLDvQmvKCANrxm7,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:851447,,1810mm - 2110mm S/O Painted,"#4875986=IfcLocalPlacement(#4875963,#4875985)","#723748=IfcProductDefinitionShape($,$,(#723741,#723746))",851447,2110.0,1810.0,FD60S,PLA0124.D1
740382,740382,IfcDoor,1saDB3OhLDvQmvKCANrxm8,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851448,,1610mm - 2110mm S/O Painted,"#4875491=IfcLocalPlacement(#4875470,#4875490)","#740376=IfcProductDefinitionShape($,$,(#740369,#740374))",851448,2110.0,1610.00000000002,FD60S,PLA0117.D2
740504,740504,IfcDoor,1saDB3OhLDvQmvKCANrxm9,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851449,,1610mm - 2110mm S/O Painted,"#4875567=IfcLocalPlacement(#4875546,#4875566)","#740498=IfcProductDefinitionShape($,$,(#740491,#740496))",851449,2110.0,1610.00000000002,FD60S,PLA0118.D1
740629,740629,IfcDoor,1saDB3OhLDvQmvKCANrxmA,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851450,,1610mm - 2110mm S/O Painted,"#4875530=IfcLocalPlacement(#4875507,#4875529)","#740623=IfcProductDefinitionShape($,$,(#740616,#740621))",851450,2110.0,1610.00000000002,FD60S,PLA0119.D1
757382,757382,IfcDoor,1saDB3OhLDvQmvKCANrxmD,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851453,,1610mm - 2110mm S/O Painted,"#4876062=IfcLocalPlacement(#4876039,#4876061)","#757376=IfcProductDefinitionShape($,$,(#757369,#757374))",851453,2110.0,1609.99999999998,FD60S,PLA0127.D1
770155,770155,IfcDoor,1saDB3OhLDvQmvKCANrxmE,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:851454,,1060mm - 2110mm S/O Laminate,"#4876099=IfcLocalPlacement(#4876078,#4876098)","#770149=IfcProductDefinitionShape($,$,(#770142,#770147))",851454,2109.99999999998,1060.0,FD30S,IP30104.D1
783886,783886,IfcDoor,1saDB3OhLDvQmvKCANrx$p,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:851459,,1510mm - 2110mm S/O Laminate,"#4876136=IfcLocalPlacement(#4876115,#4876135)","#783880=IfcProductDefinitionShape($,$,(#783873,#783878))",851459,2110.00000000001,1510.00000000004,,IP30101.D1
784138,784138,IfcDoor,1saDB3OhLDvQmvKCANrx$s,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:851462,,1910mm - 2110mm S/O DS Laminate,"#4876173=IfcLocalPlacement(#4876152,#4876172)","#784132=IfcProductDefinitionShape($,$,(#784125,#784130))",851462,2110.0,1909.99999999998,FD30S,CIR0102.D1
849996,849996,IfcDoor,1saDB3OhLDvQmvKCANrx$X,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:851473,,1910mm - 2110mm S/O DS Laminate,"#4876247=IfcLocalPlacement(#4876226,#4876246)","#849990=IfcProductDefinitionShape($,$,(#849983,#849988))",851473,2110.0,1909.99999999998,FD60S,CIR0113.D1
915475,915475,IfcDoor,1saDB3OhLDvQmvKCANrx$Z,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:851475,,1910mm - 2110mm S/O DS Laminate,"#4876284=IfcLocalPlacement(#4876263,#4876283)","#915469=IfcProductDefinitionShape($,$,(#915462,#915467))",851475,2110.0,1909.99999999998,FD30S,CIR0109.D1
915727,915727,IfcDoor,1saDB3OhLDvQmvKCANrx$b,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:851477,,1910mm - 2110mm S/O DS Laminate,"#4876323=IfcLocalPlacement(#4876300,#4876322)","#915721=IfcProductDefinitionShape($,$,(#915714,#915719))",851477,2110.0,1909.99999999998,FD30S,CIR0107.D1
929258,929258,IfcDoor,0J5b$9vxj9fPx2EAHlYPXq,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:851480,,1510mm - 2110mm S/O Laminate,"#4875226=IfcLocalPlacement(#4875205,#4875225)","#929252=IfcProductDefinitionShape($,$,(#929245,#929250))",851480,2110.00000000001,1510.00000000004,,SFM0013.D1
942911,942911,IfcDoor,1saDB3OhLDvQmvKCANrx$h,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Painted:851483,,1510mm - 2110mm S/O Painted,"#4876362=IfcLocalPlacement(#4876339,#4876361)","#942905=IfcProductDefinitionShape($,$,(#942898,#942903))",851483,2110.00000000001,1510.0,,PLA0103.D1
943234,943234,IfcDoor,1saDB3OhLDvQmvKCANrx$G,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851488,,1610mm - 2110mm S/O Painted,"#4876401=IfcLocalPlacement(#4876378,#4876400)","#943228=IfcProductDefinitionShape($,$,(#943221,#943226))",851488,2110.0,1610.00000000008,FD60S,PLA0102.D1
957970,957970,IfcDoor,1saDB3OhLDvQmvKCANrx$J,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 2b - Double Unequal Door (Glazed):1710mm - 2110mm S/O Laminate:851491,,1710mm - 2110mm S/O Laminate,"#4876475=IfcLocalPlacement(#4876454,#4876474)","#957964=IfcProductDefinitionShape($,$,(#957957,#957962))",851491,2110.0,1709.99999999999,FD60S,CIR0101.D1
1013996,1013996,IfcDoor,1saDB3OhLDvQmvKCANrx$R,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851499,,1910mm - 2110mm S/O Laminate,"#4876514=IfcLocalPlacement(#4876491,#4876513)","#1013990=IfcProductDefinitionShape($,$,(#1013983,#1013988))",851499,2110.0,1909.99999999995,FD30S,CIR0105.D2
1069429,1069429,IfcDoor,1saDB3OhLDvQmvKCANrx$U,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851502,,1910mm - 2110mm S/O Laminate,"#4876551=IfcLocalPlacement(#4876530,#4876550)","#1069423=IfcProductDefinitionShape($,$,(#1069416,#1069421))",851502,2110.0,1909.99999999995,FD30S,CIR0112.D1
1069559,1069559,IfcDoor,1saDB3OhLDvQmvKCANrx$V,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851503,,1910mm - 2110mm S/O Laminate,"#4876590=IfcLocalPlacement(#4876567,#4876589)","#1069553=IfcProductDefinitionShape($,$,(#1069546,#1069551))",851503,2110.0,1909.99999999995,FD30S,CIR0112.D2
1069687,1069687,IfcDoor,1saDB3OhLDvQmvKCANrx$3,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851507,,1910mm - 2110mm S/O Laminate,"#4876629=IfcLocalPlacement(#4876606,#4876628)","#1069681=IfcProductDefinitionShape($,$,(#1069674,#1069679))",851507,2110.0,1909.99999999995,FD30S,CIR0117.D2
1081699,1081699,IfcDoor,1saDB3OhLDvQmvKCANrx$4,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O Laminate:851508,,1910mm - 2110mm S/O Laminate,"#4876668=IfcLocalPlacement(#4876645,#4876667)","#1081693=IfcProductDefinitionShape($,$,(#1081686,#1081691))",851508,2110.0,1909.99999999995,,SFM0010.D1
1081888,1081888,IfcDoor,1saDB3OhLDvQmvKCANrx$5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:851509,,1510mm - 2110mm S/O Laminate,"#4876707=IfcLocalPlacement(#4876684,#4876706)","#1081882=IfcProductDefinitionShape($,$,(#1081875,#1081880))",851509,2110.00000000001,1510.00000000004,,SFM0012.D1
1094264,1094264,IfcDoor,1saDB3OhLDvQmvKCANrx$A,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O Laminate:851514,,1910mm - 2110mm S/O Laminate,"#4876783=IfcLocalPlacement(#4876762,#4876782)","#1094258=IfcProductDefinitionShape($,$,(#1094251,#1094256))",851514,2110.0,1909.99999999995,FD30S,SFM0009.D1
1112721,1112721,IfcDoor,1saDB3OhLDvQmvKCANrx_t,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:851527,,1810mm - 2110mm S/O Painted,"#4876822=IfcLocalPlacement(#4876799,#4876821)","#1112715=IfcProductDefinitionShape($,$,(#1112708,#1112713))",851527,2110.0,1810.00000000004,FD60S,PLA0116.D1
1168038,1168038,IfcDoor,1saDB3OhLDvQmvKCANrx_w,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851530,,1910mm - 2110mm S/O Laminate,"#4876859=IfcLocalPlacement(#4876838,#4876858)","#1168032=IfcProductDefinitionShape($,$,(#1168025,#1168030))",851530,2110.0,1909.99999999995,,CIR0110.D1
1168166,1168166,IfcDoor,1saDB3OhLDvQmvKCANrx_x,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851531,,1910mm - 2110mm S/O Laminate,"#4876898=IfcLocalPlacement(#4876875,#4876897)","#1168160=IfcProductDefinitionShape($,$,(#1168153,#1168158))",851531,2110.0,1909.99999999995,FD30S,CIR0110.D2
1168292,1168292,IfcDoor,1saDB3OhLDvQmvKCANrx_y,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851532,,1910mm - 2110mm S/O Laminate,"#4876935=IfcLocalPlacement(#4876914,#4876934)","#1168286=IfcProductDefinitionShape($,$,(#1168279,#1168284))",851532,2110.0,1909.99999999995,FD30S,CIR0106.D1
1168418,1168418,IfcDoor,1saDB3OhLDvQmvKCANrx_z,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851533,,1910mm - 2110mm S/O Laminate,"#4876974=IfcLocalPlacement(#4876951,#4876973)","#1168412=IfcProductDefinitionShape($,$,(#1168405,#1168410))",851533,2110.0,1909.99999999995,FD30S,CIR0106.D2
1168542,1168542,IfcDoor,1saDB3OhLDvQmvKCANrx__,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:851534,,1510mm - 2110mm S/O Laminate,"#4877009=IfcLocalPlacement(#4876990,#4877008)","#1168536=IfcProductDefinitionShape($,$,(#1168529,#1168534))",851534,2110.00000000001,1510.00000000004,,SFM0011.D1
1181303,1181303,IfcDoor,1saDB3OhLDvQmvKCANrx_$,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1010mm - 2110mm S/O Laminate:851535,,1010mm - 2110mm S/O Laminate,"#4876746=IfcLocalPlacement(#4876723,#4876745)","#1181297=IfcProductDefinitionShape($,$,(#1181290,#1181295))",851535,2109.99999999998,1010.00000000008,,MDE0001.D1
