,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
193689,193689,IfcDoor,1eEyr2Xtb5SvfESUb$8rzJ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1124077,,1060mm - 2110mm S/O Laminate,"#576563=IfcLocalPlacement(#576542,#576562)","#193683=IfcProductDefinitionShape($,$,(#193676,#193681))",1124077,2109.99999999998,1060.0,FD60S,ENT0002.D1
210166,210166,IfcDoor,3AvxvuQ$L0dhUGn6vfyylw,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1135611,,1060mm - 2110mm S/O Laminate,"#576639=IfcLocalPlacement(#576616,#576638)","#210160=IfcProductDefinitionShape($,$,(#210153,#210158))",1135611,2109.99999999998,1060.00000000011,,CAT1010.D2
222948,222948,IfcDoor,3AvxvuQ$L0dhUGn6vfyymx,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1135674,,1060mm - 2110mm S/O Laminate,"#576600=IfcLocalPlacement(#576579,#576599)","#222942=IfcProductDefinitionShape($,$,(#222935,#222940))",1135674,2109.99999999998,1060.0,,CAT1010.D1
250173,250173,IfcDoor,3AvxvuQ$L0dhUGn6vfyyzd,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1136486,,1060mm - 2110mm S/O Laminate,"#576752=IfcLocalPlacement(#576731,#576751)","#250167=IfcProductDefinitionShape($,$,(#250160,#250165))",1136486,2109.99999999998,1060.00000000011,,CAT1005.D1
250425,250425,IfcDoor,3AvxvuQ$L0dhUGn6vfyy3e,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1136873,,1060mm - 2110mm S/O Laminate,"#576787=IfcLocalPlacement(#576768,#576786)","#250419=IfcProductDefinitionShape($,$,(#250412,#250417))",1136873,2109.99999999998,1060.00000000011,,CAT1013.D1
264222,264222,IfcDoor,3AvxvuQ$L0dhUGn6vfyy3w,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:1136891,,1510mm - 2110mm S/O Laminate,"#576826=IfcLocalPlacement(#576803,#576825)","#264216=IfcProductDefinitionShape($,$,(#264209,#264214))",1136891,2110.0,1510.0,FD60S,ENT1C03.D2
290891,290891,IfcDoor,3AvxvuQ$L0dhUGn6vfyyBE,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1137359,,1060mm - 2110mm S/O Laminate,"#576863=IfcLocalPlacement(#576842,#576862)","#290885=IfcProductDefinitionShape($,$,(#290878,#290883))",1137359,2109.99999999998,1060.00000000011,,ENT1011.D1
303799,303799,IfcDoor,3AvxvuQ$L0dhUGn6vfyyET,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1137564,,1060mm - 2110mm S/O Laminate,"#576900=IfcLocalPlacement(#576879,#576899)","#303793=IfcProductDefinitionShape($,$,(#303786,#303791))",1137564,2109.99999999998,1060.0,,CAT1008.D1
303929,303929,IfcDoor,3AvxvuQ$L0dhUGn6vfyyF0,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1137601,,1060mm - 2110mm S/O Laminate,"#576715=IfcLocalPlacement(#576694,#576714)","#303923=IfcProductDefinitionShape($,$,(#303916,#303921))",1137601,2109.99999999998,1060.00000000011,FD60S,CAT1006.D1
304186,304186,IfcDoor,3AvxvuQ$L0dhUGn6vfyyKX,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1137952,,1060mm - 2110mm S/O Laminate,"#576937=IfcLocalPlacement(#576916,#576936)","#304180=IfcProductDefinitionShape($,$,(#304173,#304178))",1137952,2109.99999999998,1060.00000000011,,CAT1001.D1
317455,317455,IfcDoor,3AvxvuQ$L0dhUGn6vfy$bv,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:900mm - 2110mm S/O Cold room:1139064,,900mm - 2110mm S/O Cold room,"#577052=IfcLocalPlacement(#577029,#577051)","#317449=IfcProductDefinitionShape($,$,(#317442,#317447))",1139064,2109.99999999998,900.000000000003,,CAT1014.D1
343854,343854,IfcDoor,3AvxvuQ$L0dhUGn6vfy$dj,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1139180,,1060mm - 2110mm S/O Laminate,"#577013=IfcLocalPlacement(#576992,#577012)","#343848=IfcProductDefinitionShape($,$,(#343841,#343846))",1139180,2109.99999999998,1060.00000000011,,CAT1007.D1
357368,357368,IfcDoor,1oVXzpHmT9lxht68NCvCH1,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1144584,,1060mm - 2110mm S/O Laminate,"#576976=IfcLocalPlacement(#576953,#576975)","#357362=IfcProductDefinitionShape($,$,(#357355,#357360))",1144584,2109.99999999998,1060.0,FD30S,CAT1003.D1
357789,357789,IfcDoor,1oVXzpHmT9lxht68NCvCpV,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 6c - Equal Double Door (Internal Glazing-Observation):1950mm - 2330mm S/O:1146774,,1950mm - 2330mm S/O,"#577138=IfcLocalPlacement(#577119,#577137)","#357783=IfcProductDefinitionShape($,$,(#357776,#357781))",1146774,2329.99999999804,1950.00000000001,FD60S,CAT1001.D2
360597,360597,IfcDoor,2o4RbbQXP3xOJOcr3TaM76,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 6c - Equal Double Door (Internal Glazing-Observation):1910mm - 2010mm S/O:1155761,,1910mm - 2010mm S/O,"#577329=IfcLocalPlacement(#577310,#577328)","#360591=IfcProductDefinitionShape($,$,(#360584,#360589))",1155761,2059.99999999804,1824.0,FD60S,CIR0119.D1
361972,361972,IfcDoor,0zP6DyETr0rAtMmbkHgvkW,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 9a - Roller Shutter:3553 x 2700mm:1212796,,3553 x 2700mm,"#361971=IfcLocalPlacement(#129,#361970)","#361966=IfcProductDefinitionShape($,$,(#361959,#361964))",1212796,2700.0,3553.00000000001,,CAT1002.D2
362146,362146,IfcDoor,0zP6DyETr0rAtMmbkHgvY6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 9a - Roller Shutter:3553 x 2700mm:1213018,,3553 x 2700mm,"#362145=IfcLocalPlacement(#129,#362144)","#362140=IfcProductDefinitionShape($,$,(#362133,#362138))",1213018,2700.0,3553.00000000001,,CAT1002.D3
375674,375674,IfcDoor,0L1WWT9VL7MQ35P6WG30ev,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:710mm - 2110mm S/O Laminate:1281152,,710mm - 2110mm S/O Laminate,"#577175=IfcLocalPlacement(#577154,#577174)","#375668=IfcProductDefinitionShape($,$,(#375661,#375666))",1281152,2109.99999999998,710.000000000012,,ENT0017.D2
375816,375816,IfcDoor,0L1WWT9VL7MQ35P6WG30fV,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:710mm - 2110mm S/O Laminate:1281254,,710mm - 2110mm S/O Laminate,"#577210=IfcLocalPlacement(#577191,#577209)","#375810=IfcProductDefinitionShape($,$,(#375803,#375808))",1281254,2109.99999999998,710.000000000012,,ENT0017.D3
386452,386452,IfcDoor,0L1WWT9VL7MQ35P6WG30kO,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:710mm - 2110mm S/O Laminate:1281313,,710mm - 2110mm S/O Laminate,"#577245=IfcLocalPlacement(#577226,#577244)","#386446=IfcProductDefinitionShape($,$,(#386439,#386444))",1281313,2109.99999999998,710.000000000012,,ENT0017.D4
386918,386918,IfcDoor,2wKFjGJffDsA94MGa9_K7k,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:710mm - 2110mm S/O Laminate:1282468,,710mm - 2110mm S/O Laminate,"#577366=IfcLocalPlacement(#577345,#577365)","#386912=IfcProductDefinitionShape($,$,(#386905,#386910))",1282468,2109.99999999998,710.000000000012,,ENT0016.D2
397927,397927,IfcDoor,1zcDe44QL39gSHRFwWPTKa,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:710mm - 2110mm S/O Laminate:1285694,,710mm - 2110mm S/O Laminate,"#577403=IfcLocalPlacement(#577382,#577402)","#397921=IfcProductDefinitionShape($,$,(#397914,#397919))",1285694,2109.99999999998,710.000000000012,,ENT1009.D4
398058,398058,IfcDoor,1zcDe44QL39gSHRFwWPTM4,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:710mm - 2110mm S/O Laminate:1285790,,710mm - 2110mm S/O Laminate,"#577438=IfcLocalPlacement(#577419,#577437)","#398052=IfcProductDefinitionShape($,$,(#398045,#398050))",1285790,2109.99999999998,710.000000000012,,ENT1009.D3
408696,408696,IfcDoor,1zcDe44QL39gSHRFwWPTN9,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:710mm - 2110mm S/O Laminate:1285843,,710mm - 2110mm S/O Laminate,"#577473=IfcLocalPlacement(#577454,#577472)","#408690=IfcProductDefinitionShape($,$,(#408683,#408688))",1285843,2109.99999999998,710.000000000012,,ENT1009.D2
408942,408942,IfcDoor,3pjBnes_vDjeo6iPJCwj3f,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:710mm - 2110mm S/O Laminate:1286661,,710mm - 2110mm S/O Laminate,"#577510=IfcLocalPlacement(#577489,#577509)","#408936=IfcProductDefinitionShape($,$,(#408929,#408934))",1286661,2109.99999999998,710.000000000012,,ENT1008.D2
422342,422342,IfcDoor,0fEqNCPurFrQMkGdrJqI$H,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:900mm - 2110mm S/O Cold room:1316877,,900mm - 2110mm S/O Cold room,"#577584=IfcLocalPlacement(#577561,#577583)","#422336=IfcProductDefinitionShape($,$,(#422329,#422334))",1316877,2109.99999999998,900.000000000003,,CAT1009.D1
435966,435966,IfcDoor,2PEOpbQGP3YvSlR0s6Rdna,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1321050,,1510mm - 2110mm S/O Laminate,"#576678=IfcLocalPlacement(#576655,#576677)","#435960=IfcProductDefinitionShape($,$,(#435953,#435958))",1321050,2110.00000000001,1510.00000000004,FD60S,CAT1004.D1
468428,468428,IfcDoor,3B4gBdUgv4y8tghYI72ytw,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1387466,,1060mm - 2110mm S/O Laminate,"#577623=IfcLocalPlacement(#577600,#577622)","#468422=IfcProductDefinitionShape($,$,(#468415,#468420))",1387466,2109.99999999998,1060.0,FD30S,CAT1003.D2
495335,495335,IfcDoor,3ooxYjd4LEkvo4TuTyoC0H,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:710mm - 2110mm S/O Painted:1814435,,710mm - 2110mm S/O Painted,"#577660=IfcLocalPlacement(#577639,#577659)","#495329=IfcProductDefinitionShape($,$,(#495322,#495327))",1814435,2109.99999999998,710.000000000012,,PLA0312.D1
506042,506042,IfcDoor,2xaCMaEC18FRfmvtUYEKku,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 1d - Single Door:710mm - 2110mm S/O Laminate:1814867,,710mm - 2110mm S/O Laminate,"#577545=IfcLocalPlacement(#577526,#577544)","#506036=IfcProductDefinitionShape($,$,(#506029,#506034))",1814867,2109.99999999998,710.000000000012,FD60S,PLA1312.D1
519839,519839,IfcDoor,2DIgkT8HDAjPTHWGnV_mdT,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 9a - Roller Shutter:3375 x 2405mm:1925737,,3375 x 2405mm,"#519838=IfcLocalPlacement(#129,#519837)","#519833=IfcProductDefinitionShape($,$,(#519826,#519831))",1925737,2405.0,3375.00000000001,,CAT1002.D1
522945,522945,IfcDoor,2Zwpm$5G95KwldweACkrxj,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624706016)",IDT 9e - Fire Curtain:2030 x 2100mm:1974055,,2030 x 2100mm,"#522944=IfcLocalPlacement(#129,#522943)","#522939=IfcProductDefinitionShape($,$,(#522932,#522937))",1974055,2300.0,2030.00000000002,FD30S,CAT1003.D3
