,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
145066,145066,IfcDoor,2RWfgPhMvFJ8Sv6ma2X77x,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:964267,,1060mm - 2110mm S/O Laminate,"#318307=IfcLocalPlacement(#318286,#318306)","#145060=IfcProductDefinitionShape($,$,(#145053,#145058))",964267,2109.99999999998,1060.0,FD30S,PHA0013.D1
145450,145450,IfcDoor,0Uqi0gVY5A6uYkr6jWXTyH,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:965635,,1060mm-2110mm S/O Laminate,"#318344=IfcLocalPlacement(#318323,#318343)","#145444=IfcProductDefinitionShape($,$,(#145437,#145442))",965635,2109.99999999998,1060.00000000011,FD30S,PHA0015.D1
145588,145588,IfcDoor,0Uqi0gVY5A6uYkr6jWXTyB,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:965657,,1060mm-2110mm S/O Laminate,"#318379=IfcLocalPlacement(#318360,#318378)","#145582=IfcProductDefinitionShape($,$,(#145575,#145580))",965657,2109.99999999998,1060.00000000011,FD30S,PHA0016.D1
180080,180080,IfcDoor,0Uqi0gVY5A6uYkr6jWXTxZ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:966129,,1060mm-2110mm S/O Laminate,"#318414=IfcLocalPlacement(#318395,#318413)","#180074=IfcProductDefinitionShape($,$,(#180067,#180072))",966129,2109.99999999998,1060.00000000011,FD30S,PHA0014.D1
214573,214573,IfcDoor,0Uqi0gVY5A6uYkr6jWXTq7,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:966165,,1060mm-2110mm S/O Laminate,"#318159=IfcLocalPlacement(#318136,#318158)","#214567=IfcProductDefinitionShape($,$,(#214560,#214565))",966165,2109.99999999998,1060.00000000011,FD30S,PHA0012.D1
227646,227646,IfcDoor,1_Or0aIMD8wRQR1n_WF_Eh,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1d - Single Door:900mm - 2110mm S/O Cold Room:967893,,900mm - 2110mm S/O Cold Room,"#318231=IfcLocalPlacement(#318212,#318230)","#227640=IfcProductDefinitionShape($,$,(#227633,#227638))",967893,2109.99999999998,900.000000000003,,PHA0017.D1
238466,238466,IfcDoor,1_Or0aIMD8wRQR1n_WF_Bn,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:968079,,810mm - 2110mm S/O Laminate,"#318492=IfcLocalPlacement(#318469,#318491)","#238460=IfcProductDefinitionShape($,$,(#238453,#238458))",968079,2109.99999999998,809.999999999989,,PHA0019.D1
249290,249290,IfcDoor,1_Or0aIMD8wRQR1n_WF_Aw,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:968132,,810mm - 2110mm S/O Laminate,"#318527=IfcLocalPlacement(#318508,#318526)","#249284=IfcProductDefinitionShape($,$,(#249277,#249282))",968132,2109.99999999998,809.999999999989,,PHA0020.D1
249592,249592,IfcDoor,3ytGJK$tvDOwdAP4VmV2iE,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:969618,,1060mm - 2110mm S/O Laminate,"#317896=IfcLocalPlacement(#317877,#317895)","#249586=IfcProductDefinitionShape($,$,(#249579,#249584))",969618,2109.99999999998,1060.0,,PHA0001.D1
249856,249856,IfcDoor,36wFjvM4b0ivrliabUbFol,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:971368,,1060mm-2110mm S/O Laminate,"#318196=IfcLocalPlacement(#318175,#318195)","#249850=IfcProductDefinitionShape($,$,(#249843,#249848))",971368,2109.99999999998,1060.00000000011,FD30S,PHA0011.D1
264191,264191,IfcDoor,3eU0YvCT97_9DJGqZfupOI,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:979138,,1510mm - 2110mm S/O Laminate,"#318453=IfcLocalPlacement(#318430,#318452)","#264185=IfcProductDefinitionShape($,$,(#264178,#264183))",979138,2110.0,1510.0,,PHA0009.D1
264405,264405,IfcDoor,3eU0YvCT97_9DJGqZfupUx,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:979307,,1060mm - 2110mm S/O Laminate,"#318562=IfcLocalPlacement(#318543,#318561)","#264399=IfcProductDefinitionShape($,$,(#264392,#264397))",979307,2109.99999999998,1060.00000000011,,PHA0009.D2
290795,290795,IfcDoor,3eU0YvCT97_9DJGqZfupS2,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462746)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O:979410,,1060mm - 2110mm S/O,"#318044=IfcLocalPlacement(#318025,#318043)","#290789=IfcProductDefinitionShape($,$,(#290782,#290787))",979410,2109.99999999998,1060.0,,PHA0023.D1
