,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
258011,258011,IfcDoor,2D$Vlj14vERRkBW3cLB8sf,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:653149,,1060mm - 2110mm S/O Laminate,"#727058=IfcLocalPlacement(#727039,#727057)","#258005=IfcProductDefinitionShape($,$,(#257998,#258003))",653149,2109.99999999998,1060.00000000011,FD60S,MDE4002.D1
284429,284429,IfcDoor,2D$Vlj14vERRkBW3cLB8s5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:653169,,1060mm - 2110mm S/O Laminate,"#727093=IfcLocalPlacement(#727074,#727092)","#284423=IfcProductDefinitionShape($,$,(#284416,#284421))",653169,2109.99999999998,1060.00000000011,FD60S,MDE4003.D1
297847,297847,IfcDoor,3FFp8kltX9xvgXrfoF335W,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:654025,,1510mm - 2110mm S/O Laminate,"#727584=IfcLocalPlacement(#727561,#727583)","#297841=IfcProductDefinitionShape($,$,(#297834,#297839))",654025,2110.00000000001,1510.00000000004,,MDE4006.D1
309429,309429,IfcDoor,16RcvmM5n4khJUYdwzAzky,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 2e - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:658724,,1510mm - 2110mm S/O Laminate,"#727621=IfcLocalPlacement(#727600,#727620)","#309423=IfcProductDefinitionShape($,$,(#309416,#309421))",658724,2110.0,1510.00000000004,,MDE3019.D1
310894,310894,IfcDoor,2LGU9l13fC6A0sGQpJqq$y,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:669963,,810mm - 2110mm S/O Laminate,"#727393=IfcLocalPlacement(#727374,#727392)","#310888=IfcProductDefinitionShape($,$,(#310881,#310886))",669963,2109.99999999998,809.999999999989,,MDE3023.D1
311028,311028,IfcDoor,2LGU9l13fC6A0sGQpJqqzq,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:670083,,810mm - 2110mm S/O Laminate,"#727658=IfcLocalPlacement(#727637,#727657)","#311022=IfcProductDefinitionShape($,$,(#311015,#311020))",670083,2109.99999999998,809.999999999989,,MDE3024.D1
311163,311163,IfcDoor,2t2bU1_750Ue_zpZpg5_Nd,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:671152,,1060mm - 2110mm S/O Laminate,"#727206=IfcLocalPlacement(#727185,#727205)","#311157=IfcProductDefinitionShape($,$,(#311150,#311155))",671152,2109.99999999998,1060.0,,MDE3005.D1
345773,345773,IfcDoor,0012zGpmHAb9jUqYFGL9AL,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:674201,,1060mm-2110mm S/O Laminate,"#727284=IfcLocalPlacement(#727261,#727283)","#345767=IfcProductDefinitionShape($,$,(#345760,#345765))",674201,2109.99999999998,1060.0,,MDE3027.D1
361953,361953,IfcDoor,2y6JZkeNb0PAnd1g0mjwAq,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:705687,,1060mm - 2110mm S/O Laminate,"#727734=IfcLocalPlacement(#727711,#727733)","#361947=IfcProductDefinitionShape($,$,(#361940,#361945))",705687,2109.99999999998,1060.0,,MDE3018.D1
396442,396442,IfcDoor,2lxZIm_DX24vf4O$mRRT_y,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:707004,,1060mm-2110mm S/O Laminate,"#727469=IfcLocalPlacement(#727446,#727468)","#396436=IfcProductDefinitionShape($,$,(#396429,#396434))",707004,2109.99999999998,1060.0,,MDE3033.D1
409228,409228,IfcDoor,39JWUaGlzCsQDLTxGy7nLJ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:708855,,1060mm - 2110mm S/O Laminate,"#727769=IfcLocalPlacement(#727750,#727768)","#409222=IfcProductDefinitionShape($,$,(#409215,#409220))",708855,2109.99999999998,1060.00000000011,,MDE3034.D1
417064,417064,IfcDoor,15rbbT$Kz9FveurK27LfNq,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:916275,,810mm - 2110mm S/O Laminate,"#727843=IfcLocalPlacement(#727822,#727842)","#417058=IfcProductDefinitionShape($,$,(#417051,#417056))",916275,2109.99999999998,809.999999999989,,MDE4016.D1
427819,427819,IfcDoor,15rbbT$Kz9FveurK27LfNp,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:916276,,810mm - 2110mm S/O Laminate,"#727880=IfcLocalPlacement(#727859,#727879)","#427813=IfcProductDefinitionShape($,$,(#427806,#427811))",916276,2109.99999999998,809.999999999989,,MDE4018.D1
441065,441065,IfcDoor,3VDX4RW9j1zOsVflz5pnyR,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:916281,,1060mm - 2110mm S/O Laminate,"#727917=IfcLocalPlacement(#727896,#727916)","#441059=IfcProductDefinitionShape($,$,(#441052,#441057))",916281,2109.99999999998,1060.00000000011,,MDE4014.D1
452533,452533,IfcDoor,15rbbT$Kz9FveurK27LfM6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:916289,,810mm - 2110mm S/O Laminate,"#727952=IfcLocalPlacement(#727933,#727951)","#452527=IfcProductDefinitionShape($,$,(#452520,#452525))",916289,2109.99999999998,809.999999999989,,MDE4020.D1
452669,452669,IfcDoor,15rbbT$Kz9FveurK27LfM5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:916290,,810mm - 2110mm S/O Laminate,"#727987=IfcLocalPlacement(#727968,#727986)","#452663=IfcProductDefinitionShape($,$,(#452656,#452661))",916290,2109.99999999998,809.999999999989,,MDE4017.D1
452912,452912,IfcDoor,2mP8BUa_93rf$NntfzlbAV,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:916292,,1060mm - 2110mm S/O Laminate,"#728024=IfcLocalPlacement(#728003,#728023)","#452906=IfcProductDefinitionShape($,$,(#452899,#452904))",916292,2109.99999999998,1060.00000000011,,MDE4013.D1
466324,466324,IfcDoor,15rbbT$Kz9FveurK27LfM2,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:916293,,1510mm - 2110mm S/O Laminate,"#727806=IfcLocalPlacement(#727785,#727805)","#466318=IfcProductDefinitionShape($,$,(#466311,#466316))",916293,2110.00000000001,1510.00000000004,FD60S,MDE4022.D1
481792,481792,IfcDoor,06wnAp0QLEFur7vWQfuON3,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:931299,,1510mm - 2110mm S/O Laminate,"#728063=IfcLocalPlacement(#728040,#728062)","#481786=IfcProductDefinitionShape($,$,(#481779,#481784))",931299,2110.0,1510.0,FD30S,MDE4001.D1
517017,517017,IfcDoor,2vveQ7vNfC7OcnFRJuwcMa,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 1b - Single Door (Glazed):1010mm - 2110mm S/O Laminate:937983,,1010mm - 2110mm S/O Laminate,"#728100=IfcLocalPlacement(#728079,#728099)","#517011=IfcProductDefinitionShape($,$,(#517004,#517009))",937983,2109.99999999998,1010.00000000008,,MDE3032.D1
572813,572813,IfcDoor,2w4hwW$iPD7BUtG52lq5Rt,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:942830,,1910mm - 2110mm S/O Laminate,"#728137=IfcLocalPlacement(#728116,#728136)","#572807=IfcProductDefinitionShape($,$,(#572800,#572805))",942830,2110.0,1909.99999999995,FD60S,MDE3020.D1
586802,586802,IfcDoor,2w4hwW$iPD7BUtG52lq5Rf,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:942832,,1510mm - 2110mm S/O Laminate,"#728176=IfcLocalPlacement(#728153,#728175)","#586796=IfcProductDefinitionShape($,$,(#586789,#586794))",942832,2110.0,1510.0,,MDE3C03.D1
641869,641869,IfcDoor,2w4hwW$iPD7BUtG52lq5Rh,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 3b - Equal Double Door (Glazed):1710mm - 2110mm S/O Laminate:942834,,1710mm - 2110mm S/O Laminate,"#728215=IfcLocalPlacement(#728192,#728214)","#641863=IfcProductDefinitionShape($,$,(#641856,#641861))",942834,2110.0,1709.99999999999,FD60S,MDE3C02.D1
659845,659845,IfcDoor,0Ki6aTIuf2HA$tLn0fSm0P,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:1047247,,1510mm - 2110mm S/O Laminate,"#728252=IfcLocalPlacement(#728231,#728251)","#659839=IfcProductDefinitionShape($,$,(#659832,#659837))",1047247,2110.0,1510.00000000004,FD60S,MDE4005.D1
674051,674051,IfcDoor,0Ki6aTIuf2HA$tLn0fSmLg,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:1048508,,1510mm - 2110mm S/O Laminate,"#728328=IfcLocalPlacement(#728305,#728327)","#674045=IfcProductDefinitionShape($,$,(#674038,#674043))",1048508,2110.0,1510.0,FD30S,MDE4005.D2
693410,693410,IfcDoor,2vBYwuso5F$vgS3JXSeHDi,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461558)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:1339729,,1510mm - 2110mm S/O Laminate,"#728402=IfcLocalPlacement(#728381,#728401)","#693404=IfcProductDefinitionShape($,$,(#693397,#693402))",1339729,2110.0,1510.00000000004,FD30S,MDE4023.D1
