,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
66586,66586,IfcDoor,0ud9K13Iv5IQmm4nLhj51o,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598406,,1060mm - 2110mm S/O Laminate,"#1727892=IfcLocalPlacement(#1727869,#1727891)","#66580=IfcProductDefinitionShape($,$,(#66573,#66578))",1598406,2109.99999999998,1059.99999999998,FD30S,IP84032.D1
132790,132790,IfcDoor,123omvOu5D2PGoyld0CfuR,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598419,,1910mm - 2110mm S/O Laminate,"#1727970=IfcLocalPlacement(#1727947,#1727969)","#132784=IfcProductDefinitionShape($,$,(#132777,#132782))",1598419,2110.0,1910.0,FD30S,IP74C03.D1
197862,197862,IfcDoor,0ud9K13Iv5IQmm4nLhj51W,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598420,,1910mm - 2110mm S/O Laminate,"#1727931=IfcLocalPlacement(#1727908,#1727930)","#197854=IfcProductDefinitionShape($,$,(#197847,#197852))",1598420,2110.0,1910.00000000002,FD30S,IP74C05.D1
198370,198370,IfcDoor,0ud9K13Iv5IQmm4nLhj51i,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598424,,1910mm - 2110mm S/O Laminate,"#1727206=IfcLocalPlacement(#1727183,#1727205)","#198364=IfcProductDefinitionShape($,$,(#198357,#198362))",1598424,2110.0,1909.99999999995,FD30S,IP74C06.D1
198501,198501,IfcDoor,0ud9K13Iv5IQmm4nLhj51j,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598425,,1910mm - 2110mm S/O Laminate,"#1728007=IfcLocalPlacement(#1727986,#1728006)","#198493=IfcProductDefinitionShape($,$,(#198486,#198491))",1598425,2110.0,1910.00000000004,FD30S,IP74C07.D1
198631,198631,IfcDoor,0ud9K13Iv5IQmm4nLhj51k,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598426,,1910mm - 2110mm S/O Laminate,"#1727395=IfcLocalPlacement(#1727374,#1727394)","#198625=IfcProductDefinitionShape($,$,(#198618,#198623))",1598426,2110.0,1909.99999999995,FD30S,IP84C04.D1
198762,198762,IfcDoor,0ud9K13Iv5IQmm4nLhj51l,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598427,,1910mm - 2110mm S/O Laminate,"#1728046=IfcLocalPlacement(#1728023,#1728045)","#198754=IfcProductDefinitionShape($,$,(#198747,#198752))",1598427,2110.0,1909.99999999998,FD30S,IP84C05.D1
201369,201369,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ur,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1598465,,1480mm - 2110mm S/O Laminate,"#1728350=IfcLocalPlacement(#1728327,#1728349)","#201361=IfcProductDefinitionShape($,$,(#201354,#201359))",1598465,2110.0,1479.99999999993,,IP94013.D1
201506,201506,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ut,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598467,,1910mm - 2110mm S/O Laminate,"#1728389=IfcLocalPlacement(#1728366,#1728388)","#201498=IfcProductDefinitionShape($,$,(#201491,#201496))",1598467,2110.0,1910.00000000002,FD30S,IP94C02.D1
266979,266979,IfcDoor,0ud9K13Iv5IQmm4nLhj5Up,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1598471,,1910mm - 2110mm S/O DS Laminate,"#1728426=IfcLocalPlacement(#1728405,#1728425)","#266973=IfcProductDefinitionShape($,$,(#266966,#266971))",1598471,2110.0,1910.0,FD30S,IP74C03.D3
267248,267248,IfcDoor,0ud9K13Iv5IQmm4nLhj5Uz,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598473,,1910mm - 2110mm S/O Laminate,"#1728463=IfcLocalPlacement(#1728442,#1728462)","#267242=IfcProductDefinitionShape($,$,(#267235,#267240))",1598473,2110.0,1909.99999999995,FD30S,IP74C05.D2
267633,267633,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ub,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1598481,,1910mm - 2110mm S/O DS Laminate,"#1728539=IfcLocalPlacement(#1728518,#1728538)","#267627=IfcProductDefinitionShape($,$,(#267620,#267625))",1598481,2110.0,1910.0,FD30S,IP84C02.D1
294095,294095,IfcDoor,0ud9K13Iv5IQmm4nLhj5UX,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598485,,1060mm - 2110mm S/O Laminate,"#1728122=IfcLocalPlacement(#1728099,#1728121)","#294089=IfcProductDefinitionShape($,$,(#294082,#294087))",1598485,2109.99999999998,1060.0,,IP74049.D1
308948,308948,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ui,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 11a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O:1598488,,1710mm - 2110mm S/O,"#1728578=IfcLocalPlacement(#1728555,#1728577)","#308942=IfcProductDefinitionShape($,$,(#308935,#308940))",1598488,2110.0,1709.99999999999,FD30S,IP74005B.D1
321714,321714,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ug,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:910mm - 2110mm S/O Laminate:1598494,,910mm - 2110mm S/O Laminate,"#1728615=IfcLocalPlacement(#1728594,#1728614)","#321708=IfcProductDefinitionShape($,$,(#321701,#321706))",1598494,2109.99999999998,910.000000000036,,IP74042.D1
348572,348572,IfcDoor,0ud9K13Iv5IQmm4nLhj5UM,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598498,,1060mm - 2110mm S/O Laminate,"#1728650=IfcLocalPlacement(#1728631,#1728649)","#348566=IfcProductDefinitionShape($,$,(#348559,#348564))",1598498,2109.99999999998,1060.0,,IP74036.D1
348710,348710,IfcDoor,0ud9K13Iv5IQmm4nLhj5UG,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598500,,1060mm - 2110mm S/O Laminate,"#1728687=IfcLocalPlacement(#1728666,#1728686)","#348704=IfcProductDefinitionShape($,$,(#348697,#348702))",1598500,2109.99999999998,1060.00000000011,,IP74040.D1
361493,361493,IfcDoor,0ud9K13Iv5IQmm4nLhj5UH,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598501,,1060mm - 2110mm S/O Laminate,"#1728724=IfcLocalPlacement(#1728703,#1728723)","#361487=IfcProductDefinitionShape($,$,(#361480,#361485))",1598501,2109.99999999998,1060.0,,IP74038.D1
361629,361629,IfcDoor,0ud9K13Iv5IQmm4nLhj5UU,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598506,,1060mm - 2110mm S/O Laminate,"#1728759=IfcLocalPlacement(#1728740,#1728758)","#361623=IfcProductDefinitionShape($,$,(#361616,#361621))",1598506,2109.99999999998,1060.0,,IP74034.D1
375211,375211,IfcDoor,0ud9K13Iv5IQmm4nLhj5U5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1598513,,1510mm - 2110mm S/O Laminate,"#1728083=IfcLocalPlacement(#1728062,#1728082)","#375205=IfcProductDefinitionShape($,$,(#375198,#375203))",1598513,2110.00000000001,1510.0,FD30S,IP74047.D1
390031,390031,IfcDoor,0ud9K13Iv5IQmm4nLhj5U7,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 11a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O:1598515,,1710mm - 2110mm S/O,"#1728837=IfcLocalPlacement(#1728814,#1728836)","#390025=IfcProductDefinitionShape($,$,(#390018,#390023))",1598515,2110.0,1710.00000000001,FD30S,IP74004B.D1
427172,427172,IfcDoor,0ud9K13Iv5IQmm4nLhj5U8,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:1598524,,1060mm-2110mm S/O Laminate,"#1728874=IfcLocalPlacement(#1728853,#1728873)","#427166=IfcProductDefinitionShape($,$,(#427159,#427164))",1598524,2109.99999999998,1060.0,FD30S,IP74055.D3
427384,427384,IfcDoor,0ud9K13Iv5IQmm4nLhj5U9,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1598525,,1510mm - 2110mm S/O Laminate,"#1728159=IfcLocalPlacement(#1728138,#1728158)","#427378=IfcProductDefinitionShape($,$,(#427371,#427376))",1598525,2110.00000000001,1510.00000000004,,IP74044.D1
453721,453721,IfcDoor,0ud9K13Iv5IQmm4nLhj5Vq,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598528,,1060mm - 2110mm S/O Laminate,"#1728911=IfcLocalPlacement(#1728890,#1728910)","#453715=IfcProductDefinitionShape($,$,(#453708,#453713))",1598528,2109.99999999998,1059.99999999998,,IP84043.D1
453981,453981,IfcDoor,0ud9K13Iv5IQmm4nLhj5Vu,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598540,,1060mm - 2110mm S/O Laminate,"#1727089=IfcLocalPlacement(#1727070,#1727088)","#453975=IfcProductDefinitionShape($,$,(#453968,#453973))",1598540,2109.99999999998,1060.00000000011,,IP84041.D1
454787,454787,IfcDoor,0ud9K13Iv5IQmm4nLhj5Vl,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598555,,1060mm - 2110mm S/O Laminate,"#1728198=IfcLocalPlacement(#1728175,#1728197)","#454781=IfcProductDefinitionShape($,$,(#454774,#454779))",1598555,2109.99999999998,1060.0,,IP84046.D1
467572,467572,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ve,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598556,,1060mm - 2110mm S/O Laminate,"#1728272=IfcLocalPlacement(#1728251,#1728271)","#467566=IfcProductDefinitionShape($,$,(#467559,#467564))",1598556,2109.99999999998,1060.0,,IP84047.D1
480593,480593,IfcDoor,0ud9K13Iv5IQmm4nLhj5VG,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598564,,1060mm - 2110mm S/O Laminate,"#1728311=IfcLocalPlacement(#1728288,#1728310)","#480587=IfcProductDefinitionShape($,$,(#480580,#480585))",1598564,2109.99999999998,1060.0,,IP94051.D1
480732,480732,IfcDoor,0ud9K13Iv5IQmm4nLhj5VV,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598571,,1060mm - 2110mm S/O Laminate,"#1727586=IfcLocalPlacement(#1727565,#1727585)","#480726=IfcProductDefinitionShape($,$,(#480719,#480724))",1598571,2109.99999999998,1060.0,,IP94048.D1
507076,507076,IfcDoor,0ud9K13Iv5IQmm4nLhj5VP,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598573,,1060mm - 2110mm S/O Laminate,"#1728950=IfcLocalPlacement(#1728927,#1728949)","#507068=IfcProductDefinitionShape($,$,(#507061,#507066))",1598573,2109.99999999998,1060.0,,IP94033.D1
507460,507460,IfcDoor,0ud9K13Iv5IQmm4nLhj5V0,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598580,,1060mm - 2110mm S/O Laminate,"#1727660=IfcLocalPlacement(#1727641,#1727659)","#507454=IfcProductDefinitionShape($,$,(#507447,#507452))",1598580,2109.99999999998,1060.00000000011,,IP94041.D1
507597,507597,IfcDoor,0ud9K13Iv5IQmm4nLhj5V1,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598581,,1060mm - 2110mm S/O Laminate,"#1728989=IfcLocalPlacement(#1728966,#1728988)","#507589=IfcProductDefinitionShape($,$,(#507582,#507587))",1598581,2109.99999999998,1060.0,,IP94043.D1
520283,520283,IfcDoor,0ud9K13Iv5IQmm4nLhj5V2,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:910mm - 2110mm S/O Laminate:1598582,,910mm - 2110mm S/O Laminate,"#1727814=IfcLocalPlacement(#1727793,#1727813)","#520275=IfcProductDefinitionShape($,$,(#520268,#520273))",1598582,2109.99999999998,910.000000000111,,IP94046.D1
535042,535042,IfcDoor,0ud9K13Iv5IQmm4nLhj5VF,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:1598587,,1710mm - 2110mm S/O Laminate,"#1729028=IfcLocalPlacement(#1729005,#1729027)","#535034=IfcProductDefinitionShape($,$,(#535027,#535032))",1598587,2110.0,1709.99999999998,,IP94001.D1
550005,550005,IfcDoor,0ud9K13Iv5IQmm4nLhj5VB,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:1598591,,1710mm - 2110mm S/O Laminate,"#1729067=IfcLocalPlacement(#1729044,#1729066)","#549997=IfcProductDefinitionShape($,$,(#549990,#549995))",1598591,2110.0,1709.99999999998,,IP94005.D1
550141,550141,IfcDoor,0ud9K13Iv5IQmm4nLhj5Sm,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598596,,1060mm - 2110mm S/O Laminate,"#1728235=IfcLocalPlacement(#1728214,#1728234)","#550135=IfcProductDefinitionShape($,$,(#550128,#550133))",1598596,2109.99999999998,1060.0,,IP84045.D1
550685,550685,IfcDoor,0ud9K13Iv5IQmm4nLhj5Sz,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:1598601,,1710mm - 2110mm S/O Laminate,"#1729106=IfcLocalPlacement(#1729083,#1729105)","#550677=IfcProductDefinitionShape($,$,(#550670,#550675))",1598601,2110.0,1709.99999999998,,IP84004.D1
561960,561960,IfcDoor,0ud9K13Iv5IQmm4nLhj5SN,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1598627,,810mm - 2110mm S/O Laminate,"#1729180=IfcLocalPlacement(#1729159,#1729179)","#561954=IfcProductDefinitionShape($,$,(#561947,#561952))",1598627,2109.99999999998,809.999999999989,,IP94050.D1
562425,562425,IfcDoor,0ud9K13Iv5IQmm4nLhj5SS,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598632,,1060mm - 2110mm S/O Laminate,"#1727319=IfcLocalPlacement(#1727296,#1727318)","#562419=IfcProductDefinitionShape($,$,(#562412,#562417))",1598632,2109.99999999998,1060.00000000011,,IP74056.D1
627489,627489,IfcDoor,0ud9K13Iv5IQmm4nLhj5SU,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1598634,,1910mm - 2110mm S/O DS Laminate,"#1728502=IfcLocalPlacement(#1728479,#1728501)","#627483=IfcProductDefinitionShape($,$,(#627476,#627481))",1598634,2110.0,1909.99999999995,FD30S,IP94C07.D2
627619,627619,IfcDoor,0ud9K13Iv5IQmm4nLhj5SV,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598635,,1060mm - 2110mm S/O Laminate,"#1728798=IfcLocalPlacement(#1728775,#1728797)","#627613=IfcProductDefinitionShape($,$,(#627606,#627611))",1598635,2109.99999999998,1060.00000000011,,IP74048.D1
641364,641364,IfcDoor,0ud9K13Iv5IQmm4nLhj5S5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1598641,,1480mm - 2110mm S/O Laminate,"#1729217=IfcLocalPlacement(#1729196,#1729216)","#641358=IfcProductDefinitionShape($,$,(#641351,#641356))",1598641,2110.0,1479.99999999999,,IP84029.D1
641746,641746,IfcDoor,0ud9K13Iv5IQmm4nLhj5SF,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598651,,1060mm - 2110mm S/O Laminate,"#1729254=IfcLocalPlacement(#1729233,#1729253)","#641740=IfcProductDefinitionShape($,$,(#641733,#641738))",1598651,2109.99999999998,1060.0,,IP84040.D1
641883,641883,IfcDoor,0ud9K13Iv5IQmm4nLhj5S8,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598652,,1060mm - 2110mm S/O Laminate,"#1729289=IfcLocalPlacement(#1729270,#1729288)","#641877=IfcProductDefinitionShape($,$,(#641870,#641875))",1598652,2109.99999999998,1060.0,,IP84039.D1
642264,642264,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ts,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598658,,1060mm - 2110mm S/O Laminate,"#1727432=IfcLocalPlacement(#1727411,#1727431)","#642258=IfcProductDefinitionShape($,$,(#642251,#642256))",1598658,2109.99999999998,1060.0,,IP84036.D1
655678,655678,IfcDoor,0ud9K13Iv5IQmm4nLhj5Tt,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1598659,,1510mm - 2110mm S/O Laminate,"#1729326=IfcLocalPlacement(#1729305,#1729325)","#655672=IfcProductDefinitionShape($,$,(#655665,#655670))",1598659,2110.00000000001,1510.0,,IP84035.D1
