,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
182271,182271,IfcDoor,2JbTkAonP5IRjb_X5Ltq1B,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1367384,,1060mm - 2110mm S/O PVC,"#2019194=IfcLocalPlacement(#2019173,#2019193)","#182265=IfcProductDefinitionShape($,$,(#182258,#182263))",1367384,2109.99999999999,1060.0,,INT2015.D3
208615,208615,IfcDoor,2iVdt4ywD3E8bVYP7G6V2q,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O PVC:1367385,,1060mm - 2110mm S/O PVC,"#2019449=IfcLocalPlacement(#2019430,#2019448)","#208609=IfcProductDefinitionShape($,$,(#208602,#208607))",1367385,2109.99999999999,1060.00000000011,,INT2015.D2
235028,235028,IfcDoor,2iVdt4ywD3E8bVYP7G6V2t,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O PVC:1367386,,1060mm - 2110mm S/O PVC,"#2019414=IfcLocalPlacement(#2019391,#2019413)","#235022=IfcProductDefinitionShape($,$,(#235015,#235020))",1367386,2109.99999999999,1060.00000000011,,INT2015.D1
235288,235288,IfcDoor,2iVdt4ywD3E8bVYP7G6V2m,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367389,,1910mm - 2110mm S/O PVC,"#2019231=IfcLocalPlacement(#2019210,#2019230)","#235282=IfcProductDefinitionShape($,$,(#235275,#235280))",1367389,2110.0,1909.99999999998,,INT2011.D1
235419,235419,IfcDoor,2iVdt4ywD3E8bVYP7G6V2p,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O PVC:1367390,,1910mm - 2110mm S/O PVC,"#2019303=IfcLocalPlacement(#2019284,#2019302)","#235413=IfcProductDefinitionShape($,$,(#235406,#235411))",1367390,2110.0,1909.99999999998,,INT2011.D2
235551,235551,IfcDoor,2iVdt4ywD3E8bVYP7G6V2o,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1367391,,1060mm - 2110mm S/O PVC,"#2019268=IfcLocalPlacement(#2019247,#2019267)","#235545=IfcProductDefinitionShape($,$,(#235538,#235543))",1367391,2109.99999999999,1060.0,,INT2013.D1
235807,235807,IfcDoor,2iVdt4ywD3E8bVYP7G6V2E,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367395,,1910mm - 2110mm S/O PVC,"#2019593=IfcLocalPlacement(#2019574,#2019592)","#235801=IfcProductDefinitionShape($,$,(#235794,#235799))",1367395,2110.0,1909.99999999998,,INT2007.D1
235938,235938,IfcDoor,2iVdt4ywD3E8bVYP7G6V29,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O PVC:1367396,,1910mm - 2110mm S/O PVC,"#2019628=IfcLocalPlacement(#2019609,#2019627)","#235932=IfcProductDefinitionShape($,$,(#235925,#235930))",1367396,2110.0,1909.99999999998,,INT2007.D2
236072,236072,IfcDoor,2iVdt4ywD3E8bVYP7G6V28,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1367397,,1060mm - 2110mm S/O PVC,"#2019663=IfcLocalPlacement(#2019644,#2019662)","#236066=IfcProductDefinitionShape($,$,(#236059,#236064))",1367397,2109.99999999999,1060.0,,INT2009.D1
250940,250940,IfcDoor,2f6stMpGzD1848fJOdBnDa,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O Lead Lined PVC:1367415,,1910mm - 2110mm S/O Lead Lined PVC,"#2019959=IfcLocalPlacement(#2019938,#2019958)","#250934=IfcProductDefinitionShape($,$,(#250927,#250932))",1367415,2110.0,1909.99999999998,FD30S,INT2033.D1
277602,277602,IfcDoor,2iVdt4ywD3E8bVYP7G6V2K,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O Lead Lined PVC:1367417,,1210mm - 2110mm S/O Lead Lined PVC,"#2019846=IfcLocalPlacement(#2019825,#2019845)","#277596=IfcProductDefinitionShape($,$,(#277589,#277594))",1367417,2109.99999999999,1210.00000000004,,INT2031.D2
304324,304324,IfcDoor,2iVdt4ywD3E8bVYP7G6V2N,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O Lead Lined PVC:1367418,,1210mm - 2110mm S/O Lead Lined PVC,"#2019809=IfcLocalPlacement(#2019790,#2019808)","#304318=IfcProductDefinitionShape($,$,(#304311,#304316))",1367418,2109.99999999999,1210.00000000004,,INT2035.D2
317114,317114,IfcDoor,2iVdt4ywD3E8bVYP7G6V2M,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1367419,,1060mm - 2110mm S/O PVC,"#2019996=IfcLocalPlacement(#2019975,#2019995)","#317108=IfcProductDefinitionShape($,$,(#317101,#317106))",1367419,2109.99999999999,1060.0,FD30S,INT2031.D1
343458,343458,IfcDoor,2iVdt4ywD3E8bVYP7G6V2J,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Lead Lined PVC:1367422,,1060mm - 2110mm S/O Lead Lined PVC,"#2019922=IfcLocalPlacement(#2019899,#2019921)","#343452=IfcProductDefinitionShape($,$,(#343445,#343450))",1367422,2109.99999999999,1060.00000000011,,INT2036.D3
369873,369873,IfcDoor,2iVdt4ywD3E8bVYP7G6V2I,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Lead Lined PVC:1367423,,1060mm - 2110mm S/O Lead Lined PVC,"#2019883=IfcLocalPlacement(#2019862,#2019882)","#369867=IfcProductDefinitionShape($,$,(#369860,#369865))",1367423,2109.99999999999,1060.00000000011,,INT2036.D2
382020,382020,IfcDoor,2iVdt4ywD3E8bVYP7G6V1l,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367426,,1910mm - 2110mm S/O PVC,"#2019737=IfcLocalPlacement(#2019716,#2019736)","#382014=IfcProductDefinitionShape($,$,(#382007,#382012))",1367426,2110.0,1909.99999999998,FD30S,INT2032.D1
421074,421074,IfcDoor,2iVdt4ywD3E8bVYP7G6V1k,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O Lead Lined PVC:1367427,,1910mm - 2110mm S/O Lead Lined PVC,"#2019774=IfcLocalPlacement(#2019753,#2019773)","#421068=IfcProductDefinitionShape($,$,(#421061,#421066))",1367427,2110.0,1909.99999999998,,INT2033.D2
433930,433930,IfcDoor,2yjrxStiH3De3rQHCKMqsY,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O Lead Lined PVC:1367428,,1060mm - 2110mm S/O Lead Lined PVC,"#2020033=IfcLocalPlacement(#2020012,#2020032)","#433924=IfcProductDefinitionShape($,$,(#433917,#433922))",1367428,2109.99999999999,1060.0,FD30S,INT2034.D1
434231,434231,IfcDoor,2iVdt4ywD3E8bVYP7G6V1b,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367432,,1910mm - 2110mm S/O PVC,"#2020070=IfcLocalPlacement(#2020049,#2020069)","#434225=IfcProductDefinitionShape($,$,(#434218,#434223))",1367432,2110.0,1909.99999999998,FD30S,INT2028.D1
434364,434364,IfcDoor,2iVdt4ywD3E8bVYP7G6V1a,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O Lead Lined PVC:1367433,,1910mm - 2110mm S/O Lead Lined PVC,"#2020109=IfcLocalPlacement(#2020086,#2020108)","#434358=IfcProductDefinitionShape($,$,(#434351,#434356))",1367433,2110.0,1909.99999999998,,INT2029.D2
447151,447151,IfcDoor,2iVdt4ywD3E8bVYP7G6V1d,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O Lead Lined PVC:1367434,,1060mm - 2110mm S/O Lead Lined PVC,"#2020146=IfcLocalPlacement(#2020125,#2020145)","#447145=IfcProductDefinitionShape($,$,(#447138,#447143))",1367434,2109.99999999999,1060.0,FD30S,INT2030.D1
461222,461222,IfcDoor,2iVdt4ywD3E8bVYP7G6V0A,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O Lead Lined PVC:1367527,,1060mm - 2110mm S/O Lead Lined PVC,"#2020294=IfcLocalPlacement(#2020275,#2020293)","#461216=IfcProductDefinitionShape($,$,(#461209,#461214))",1367527,2109.99999999999,1060.00000000011,,INT2047.D1
461363,461363,IfcDoor,2iVdt4ywD3E8bVYP7G6V05,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367528,,1910mm - 2110mm S/O PVC,"#2020259=IfcLocalPlacement(#2020236,#2020258)","#461357=IfcProductDefinitionShape($,$,(#461350,#461355))",1367528,2110.0,1909.99999999998,,INT2044.D1
461494,461494,IfcDoor,2iVdt4ywD3E8bVYP7G6V07,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O Lead Lined PVC:1367530,,1210mm - 2110mm S/O Lead Lined PVC,"#2020220=IfcLocalPlacement(#2020201,#2020219)","#461488=IfcProductDefinitionShape($,$,(#461481,#461486))",1367530,2109.99999999999,1210.00000000004,,INT2052.D2
473998,473998,IfcDoor,2iVdt4ywD3E8bVYP7G6V0S,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O Lead Lined PVC:1367537,,1910mm - 2110mm S/O Lead Lined PVC,"#2020329=IfcLocalPlacement(#2020310,#2020328)","#473992=IfcProductDefinitionShape($,$,(#473985,#473990))",1367537,2110.0,1909.99999999998,,INT2045.D3
474256,474256,IfcDoor,2Ew8CZp3152OJaufCmiX1z,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1367640,,1060mm - 2110mm S/O PVC,"#2020405=IfcLocalPlacement(#2020384,#2020404)","#474250=IfcProductDefinitionShape($,$,(#474243,#474248))",1367640,2109.99999999999,1060.00000000011,,INT2019.D1
474636,474636,IfcDoor,2Ew8CZp3152OJaufCmiX14,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367649,,1910mm - 2110mm S/O PVC,"#2020481=IfcLocalPlacement(#2020460,#2020480)","#474630=IfcProductDefinitionShape($,$,(#474623,#474628))",1367649,2110.0,1909.99999999995,,INT2017.D1
490070,490070,IfcDoor,1WLYjKjWzCCQIs5wFfWwTR,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1385348,,1060mm - 2110mm S/O PVC,"#2020703=IfcLocalPlacement(#2020680,#2020702)","#490064=IfcProductDefinitionShape($,$,(#490057,#490062))",1385348,2109.99999999999,1060.0,,INT2105.D1
490462,490462,IfcDoor,3Q6f30cwT0uPdM4b8Imn2J,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1390134,,1060mm - 2110mm S/O PVC,"#2020520=IfcLocalPlacement(#2020497,#2020519)","#490456=IfcProductDefinitionShape($,$,(#490449,#490454))",1390134,2109.99999999999,1060.0,,INT2002.D1
524950,524950,IfcDoor,3Q6f30cwT0uPdM4b8Imn3n,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O PVC:1390164,,1060mm-2110mm S/O PVC,"#2020664=IfcLocalPlacement(#2020643,#2020663)","#524944=IfcProductDefinitionShape($,$,(#524937,#524942))",1390164,2109.99999999999,1060.00000000011,FD30S,INT2C04.D1
525160,525160,IfcDoor,3Q6f30cwT0uPdM4b8Imn_r,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1390864,,1060mm - 2110mm S/O PVC,"#2020781=IfcLocalPlacement(#2020758,#2020780)","#525154=IfcProductDefinitionShape($,$,(#525147,#525152))",1390864,2109.99999999999,1060.00000000011,,INT2114.D1
590222,590222,IfcDoor,0_6p5dTGL4nfNI1duzjUd2,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS PVC:1391459,,1910mm - 2110mm S/O DS PVC,"#2020818=IfcLocalPlacement(#2020797,#2020817)","#590216=IfcProductDefinitionShape($,$,(#590209,#590214))",1391459,2110.0,1909.99999999998,FD30S,INT2C05.D2
591135,591135,IfcDoor,1Gym7H63n2BgQX6dnDg0OT,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O Lead Lined PVC:1393103,,1210mm - 2110mm S/O Lead Lined PVC,"#2020855=IfcLocalPlacement(#2020834,#2020854)","#591129=IfcProductDefinitionShape($,$,(#591122,#591127))",1393103,2109.99999999999,1210.00000000004,,INT2052.D3
630531,630531,IfcDoor,1Gym7H63n2BgQX6dnDg0FG,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O Lead Lined PVC:1393666,,1910mm - 2110mm S/O Lead Lined PVC,"#2020890=IfcLocalPlacement(#2020871,#2020889)","#630523=IfcProductDefinitionShape($,$,(#630516,#630521))",1393666,2110.0,1910.00000000009,,INT2045.D2
643559,643559,IfcDoor,1Gym7H63n2BgQX6dnDg0Bn,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O Lead Lined PVC:1393955,,1060mm - 2110mm S/O Lead Lined PVC,"#2020964=IfcLocalPlacement(#2020943,#2020963)","#643553=IfcProductDefinitionShape($,$,(#643546,#643551))",1393955,2109.99999999999,1060.00000000011,,INT2051.D1
643701,643701,IfcDoor,1Gym7H63n2BgQX6dnDg0Bs,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1393956,,1910mm - 2110mm S/O PVC,"#2020927=IfcLocalPlacement(#2020906,#2020926)","#643695=IfcProductDefinitionShape($,$,(#643688,#643693))",1393956,2110.0,1909.99999999998,,INT2048.D1
656096,656096,IfcDoor,1Gym7H63n2BgQX6dnDg0Br,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O Lead Lined PVC:1393959,,1910mm - 2110mm S/O Lead Lined PVC,"#2021001=IfcLocalPlacement(#2020980,#2021000)","#656090=IfcProductDefinitionShape($,$,(#656083,#656088))",1393959,2110.0,1909.99999999998,,INT2049.D2
695904,695904,IfcDoor,1Gym7H63n2BgQX6dnDg0B_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O Lead Lined PVC:1393964,,1910mm - 2110mm S/O Lead Lined PVC,"#2021038=IfcLocalPlacement(#2021017,#2021037)","#695896=IfcProductDefinitionShape($,$,(#695889,#695894))",1393964,2110.0,1910.00000000009,,INT2049.D1
697050,697050,IfcDoor,01Hut3mrPDTOkf0vnGomP5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1397911,,1060mm - 2110mm S/O PVC,"#2018867=IfcLocalPlacement(#2018844,#2018866)","#697044=IfcProductDefinitionShape($,$,(#697037,#697042))",1397911,2109.99999999999,1060.0,,INT2024.D1
723702,723702,IfcDoor,01Hut3mrPDTOkf0vnGomPd,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O PVC:1397941,,1210mm - 2110mm S/O PVC,"#2019083=IfcLocalPlacement(#2019064,#2019082)","#723696=IfcProductDefinitionShape($,$,(#723689,#723694))",1397941,2109.99999999999,1210.0,,INT2024.D2
750046,750046,IfcDoor,01Hut3mrPDTOkf0vnGomV0,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O PVC:1398034,,1060mm - 2110mm S/O PVC,"#2020444=IfcLocalPlacement(#2020421,#2020443)","#750040=IfcProductDefinitionShape($,$,(#750033,#750038))",1398034,2109.99999999999,1060.0,,INT2018.D2
750304,750304,IfcDoor,0KLNjLnS96FAadac74Gpx6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1399303,,1060mm - 2110mm S/O PVC,"#2021225=IfcLocalPlacement(#2021202,#2021224)","#750298=IfcProductDefinitionShape($,$,(#750291,#750296))",1399303,2109.99999999999,1060.0,,INT2074.D1
750438,750438,IfcDoor,0KLNjLnS96FAadac74GpxU,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1399327,,1060mm - 2110mm S/O PVC,"#2018793=IfcLocalPlacement(#2018772,#2018792)","#750432=IfcProductDefinitionShape($,$,(#750425,#750430))",1399327,2109.99999999999,1060.00000000011,,INT2117.D1
750574,750574,IfcDoor,0KLNjLnS96FAadac74Gpxs,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1399351,,1060mm - 2110mm S/O PVC,"#2018828=IfcLocalPlacement(#2018809,#2018827)","#750568=IfcProductDefinitionShape($,$,(#750561,#750566))",1399351,2109.99999999999,1060.00000000011,,INT2118.D1
750709,750709,IfcDoor,0KLNjLnS96FAadac74GpwC,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1399373,,1060mm - 2110mm S/O PVC,"#2021262=IfcLocalPlacement(#2021241,#2021261)","#750703=IfcProductDefinitionShape($,$,(#750696,#750701))",1399373,2109.99999999999,1060.00000000011,,INT2118.D2
763837,763837,IfcDoor,35hRcfGRr5keLh9_HxYNIi,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O Lead Lined PVC:1402754,,1060mm - 2110mm S/O Lead Lined PVC,"#2020592=IfcLocalPlacement(#2020573,#2020591)","#763831=IfcProductDefinitionShape($,$,(#763824,#763829))",1402754,2109.99999999999,1060.0,,INT2078.D1
764155,764155,IfcDoor,35hRcfGRr5keLh9_HxYNfi,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O Lead Lined PVC:1403202,,1910mm - 2110mm S/O Lead Lined PVC,"#2021373=IfcLocalPlacement(#2021352,#2021372)","#764149=IfcProductDefinitionShape($,$,(#764142,#764147))",1403202,2110.0,1909.99999999995,,INT2079.D1
764406,764406,IfcDoor,35hRcfGRr5keLh9_HxYNWk,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1403648,,1060mm - 2110mm S/O PVC,"#2021410=IfcLocalPlacement(#2021389,#2021409)","#764400=IfcProductDefinitionShape($,$,(#764393,#764398))",1403648,2109.99999999999,1060.00000000011,,INT2082.D1
764542,764542,IfcDoor,35hRcfGRr5keLh9_HxYN$k,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1404096,,1060mm - 2110mm S/O PVC,"#2021447=IfcLocalPlacement(#2021426,#2021446)","#764536=IfcProductDefinitionShape($,$,(#764529,#764534))",1404096,2109.99999999999,1060.00000000011,,INT2083.D1
764678,764678,IfcDoor,35hRcfGRr5keLh9_HxYNw1,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1404335,,1910mm - 2110mm S/O PVC,"#2018719=IfcLocalPlacement(#2018698,#2018718)","#764672=IfcProductDefinitionShape($,$,(#764665,#764670))",1404335,2110.0,1909.99999999995,,INT2C13.D1
819872,819872,IfcDoor,35hRcfGRr5keLh9_HxYNxd,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462534)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O PVC:1404361,,1910mm - 2110mm S/O PVC,"#2021484=IfcLocalPlacement(#2021463,#2021483)","#819866=IfcProductDefinitionShape($,$,(#819859,#819864))",1404361,2110.0,1909.99999999995,FD30S,INT2C14.D1
