,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
219632,219632,IfcDoor,24D06oCVn23P46wCmKpRkv,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:693195,,1060mm-2110mm S/O Laminate,"#870145=IfcLocalPlacement(#870126,#870144)","#219626=IfcProductDefinitionShape($,$,(#219619,#219624))",693195,2109.99999999998,1060.00000000011,,NCU3039.D1
285585,285585,IfcDoor,05mopABqzAVA0QcIy97pHf,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:698256,,1910mm - 2110mm S/O DS Laminate,"#870184=IfcLocalPlacement(#870161,#870183)","#285579=IfcProductDefinitionShape($,$,(#285572,#285577))",698256,2110.0,1909.99999999998,,NCU3C01.D1
285725,285725,IfcDoor,1xtEZESyvCFwzC_Pum2g44,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:698327,,1060mm - 2110mm S/O Laminate,"#869625=IfcLocalPlacement(#869604,#869624)","#285719=IfcProductDefinitionShape($,$,(#285712,#285717))",698327,2109.99999999998,1060.00000000011,,NCU3013.D1
312182,312182,IfcDoor,2MuoizIVH6m8cs9XhVeZRj,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:700243,,1060mm - 2110mm S/O Laminate,"#870223=IfcLocalPlacement(#870200,#870222)","#312176=IfcProductDefinitionShape($,$,(#312169,#312174))",700243,2109.99999999998,1060.0,,NCU3015.D1
338525,338525,IfcDoor,1xtEZESyvCFwzC_Pum2hOt,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:700644,,1060mm - 2110mm S/O Laminate,"#869553=IfcLocalPlacement(#869530,#869552)","#338519=IfcProductDefinitionShape($,$,(#338512,#338517))",700644,2109.99999999998,1060.0,,NCU3017.D1
364867,364867,IfcDoor,1xtEZESyvCFwzC_Pum2hV5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:700694,,1060mm - 2110mm S/O Laminate,"#870260=IfcLocalPlacement(#870239,#870259)","#364861=IfcProductDefinitionShape($,$,(#364854,#364859))",700694,2109.99999999998,1060.00000000011,,NCU3016.D1
377651,377651,IfcDoor,1xtEZESyvCFwzC_Pum2hI2,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:701009,,1060mm - 2110mm S/O Laminate,"#870297=IfcLocalPlacement(#870276,#870296)","#377645=IfcProductDefinitionShape($,$,(#377638,#377643))",701009,2109.99999999998,1060.00000000011,,NCU3035.D1
390437,390437,IfcDoor,1xtEZESyvCFwzC_Pum2hMt,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:701284,,1060mm - 2110mm S/O Laminate,"#870332=IfcLocalPlacement(#870313,#870331)","#390431=IfcProductDefinitionShape($,$,(#390424,#390429))",701284,2109.99999999998,1060.00000000011,,NCU3031.D1
403853,403853,IfcDoor,1xtEZESyvCFwzC_Pum2hKR,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:701384,,1510mm - 2110mm S/O Laminate,"#870367=IfcLocalPlacement(#870348,#870366)","#403847=IfcProductDefinitionShape($,$,(#403840,#403845))",701384,2110.00000000001,1510.00000000004,,NCU3044.D1
416710,416710,IfcDoor,2VX8By0Hz7MQQ_LFxHMDpA,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:703929,,1060mm - 2110mm S/O Laminate,"#869662=IfcLocalPlacement(#869641,#869661)","#416704=IfcProductDefinitionShape($,$,(#416697,#416702))",703929,2109.99999999998,1060.00000000011,,NCU3011.D1
417089,417089,IfcDoor,0U_YxGSkz4DBLLnpIUxZG2,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:705895,,1060mm - 2110mm S/O Laminate,"#869847=IfcLocalPlacement(#869826,#869846)","#417083=IfcProductDefinitionShape($,$,(#417076,#417081))",705895,2109.99999999998,1060.00000000011,,NCU3034.D1
431534,431534,IfcDoor,3bIZEkK$L95fLyGDAAp$LL,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:719136,,1510mm - 2110mm S/O Laminate,"#870404=IfcLocalPlacement(#870383,#870403)","#431528=IfcProductDefinitionShape($,$,(#431521,#431526))",719136,2110.00000000001,1510.00000000004,FD30S,NCU3032.D1
444683,444683,IfcDoor,3kqqcn0rb7gRDTRN2ZdL$J,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:759130,,1060mm - 2110mm S/O Laminate,"#869995=IfcLocalPlacement(#869972,#869994)","#444677=IfcProductDefinitionShape($,$,(#444670,#444675))",759130,2109.99999999998,1060.0,,NCU3003.D1
444974,444974,IfcDoor,3kqqcn0rb7gRDTRN2ZdLCc,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:760239,,1060mm - 2110mm S/O Laminate,"#869588=IfcLocalPlacement(#869569,#869587)","#444968=IfcProductDefinitionShape($,$,(#444961,#444966))",760239,2109.99999999998,1060.00000000011,,NCU3046.D1
445110,445110,IfcDoor,2O57YT6uP2dg416oQbbltk,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:763048,,1510mm - 2110mm S/O Laminate,"#870521=IfcLocalPlacement(#870498,#870520)","#445104=IfcProductDefinitionShape($,$,(#445097,#445102))",763048,2110.0,1510.00000000004,,NCU3010G.D1
458910,458910,IfcDoor,0fy7mr6d9BEOMiw597WMLd,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:763109,,1510mm - 2110mm S/O Laminate,"#870558=IfcLocalPlacement(#870537,#870557)","#458904=IfcProductDefinitionShape($,$,(#458897,#458902))",763109,2110.0,1510.00000000004,,NCU3010G.D2
459044,459044,IfcDoor,3b_ASi5$f0aRY0B6hNv4nN,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:763419,,1510mm - 2110mm S/O Laminate,"#870597=IfcLocalPlacement(#870574,#870596)","#459038=IfcProductDefinitionShape($,$,(#459031,#459036))",763419,2110.0,1510.00000000004,,NCU3008G.D1
459176,459176,IfcDoor,0fy7mr6d9BEOMiw597WMVM,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:763476,,1510mm - 2110mm S/O Laminate,"#869810=IfcLocalPlacement(#869789,#869809)","#459170=IfcProductDefinitionShape($,$,(#459163,#459168))",763476,2110.0,1510.00000000004,,NCU3008G.D2
472832,472832,IfcDoor,2RD77tjcP6ne72w7z7qg72,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:771154,,1510mm - 2110mm S/O Laminate,"#869368=IfcLocalPlacement(#869349,#869367)","#472826=IfcProductDefinitionShape($,$,(#472819,#472824))",771154,2110.00000000001,1510.00000000004,,NCU3009.D1
472968,472968,IfcDoor,2RD77tjcP6ne72w7z7qg5s,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:771302,,1060mm - 2110mm S/O Laminate,"#868971=IfcLocalPlacement(#868950,#868970)","#472962=IfcProductDefinitionShape($,$,(#472955,#472960))",771302,2109.99999999998,1060.00000000011,,NCU3018.D1
507457,507457,IfcDoor,2RD77tjcP6ne72w7z7qg3k,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:771454,,1060mm-2110mm S/O Laminate,"#869008=IfcLocalPlacement(#868987,#869007)","#507451=IfcProductDefinitionShape($,$,(#507444,#507449))",771454,2109.99999999998,1060.00000000011,,NCU3C04.D1
519353,519353,IfcDoor,2OrOUG9RDFsO7BgwFdYqQt,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:774861,,810mm - 2110mm S/O Laminate,"#870632=IfcLocalPlacement(#870613,#870631)","#519347=IfcProductDefinitionShape($,$,(#519340,#519345))",774861,2109.99999999998,809.999999999989,,NCU3037.D1
519500,519500,IfcDoor,2OrOUG9RDFsO7BgwFdYqQq,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:774862,,810mm - 2110mm S/O Laminate,"#870669=IfcLocalPlacement(#870648,#870668)","#519494=IfcProductDefinitionShape($,$,(#519487,#519492))",774862,2109.99999999998,809.999999999989,,NCU3038.D1
530714,530714,IfcDoor,3WyQIbVv51oxlZ4cPslQuK,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:776514,,810mm - 2110mm S/O Laminate,"#870706=IfcLocalPlacement(#870685,#870705)","#530708=IfcProductDefinitionShape($,$,(#530701,#530706))",776514,2109.99999999998,809.999999999989,,NCU3041A.D1
541586,541586,IfcDoor,07Sfm5jVP99w76Dj31QoS5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:776713,,810mm - 2110mm S/O Laminate,"#870743=IfcLocalPlacement(#870722,#870742)","#541580=IfcProductDefinitionShape($,$,(#541573,#541578))",776713,2109.99999999998,809.999999999989,,NCU3042A.D1
541844,541844,IfcDoor,3VI5e51qX8iBwy5aKAtfJK,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:777860,,1510mm - 2110mm S/O Laminate,"#870482=IfcLocalPlacement(#870459,#870481)","#541838=IfcProductDefinitionShape($,$,(#541831,#541836))",777860,2110.00000000001,1510.00000000004,,NCU3006.D1
568656,568656,IfcDoor,3qNkbIL0v7VRC8tBrVa$fi,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:781212,,1060mm - 2110mm S/O Laminate,"#870817=IfcLocalPlacement(#870798,#870816)","#568650=IfcProductDefinitionShape($,$,(#568643,#568648))",781212,2109.99999999998,1060.00000000011,,NCU3045.D1
575021,575021,IfcDoor,16QeCmuJT7HuaUFea6axF2,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:821388,,810mm - 2110mm S/O Laminate,"#870852=IfcLocalPlacement(#870833,#870851)","#575015=IfcProductDefinitionShape($,$,(#575008,#575013))",821388,2109.99999999998,809.999999999989,,NCU3047.D1
585776,585776,IfcDoor,2IwIhO6O5C4h3FWLNLtEsa,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:824406,,810mm - 2110mm S/O Laminate,"#868934=IfcLocalPlacement(#868913,#868933)","#585770=IfcProductDefinitionShape($,$,(#585763,#585768))",824406,2109.99999999998,809.999999999989,FD30S,NCU3020.D1
589767,589767,IfcDoor,2GKRzJ1KTEkhBNtjTxKWbv,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:840685,,1060mm - 2110mm S/O Laminate,"#868786=IfcLocalPlacement(#868765,#868785)","#589761=IfcProductDefinitionShape($,$,(#589754,#589759))",840685,2109.99999999998,1060.00000000011,,NCU3007.D1
590609,590609,IfcDoor,08TpU$TGf5dAJ5xsm1cDAk,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:903036,,1510mm - 2110mm S/O Laminate,"#870926=IfcLocalPlacement(#870905,#870925)","#590603=IfcProductDefinitionShape($,$,(#590596,#590601))",903036,2110.0,1510.00000000004,,NCU3026.D1
590960,590960,IfcDoor,1dUy5GtpT0bASft8acxYG4,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:903914,,1060mm - 2110mm S/O Laminate,"#870963=IfcLocalPlacement(#870942,#870962)","#590954=IfcProductDefinitionShape($,$,(#590947,#590952))",903914,2109.99999999998,1060.00000000011,,NCU3025.D1
591096,591096,IfcDoor,0P4htt3050iOQzanUoiMNw,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:906484,,1510mm - 2110mm S/O Laminate,"#870782=IfcLocalPlacement(#870759,#870781)","#591090=IfcProductDefinitionShape($,$,(#591083,#591088))",906484,2110.00000000001,1510.0,,EGU3003.D1
604898,604898,IfcDoor,0P4htt3050iOQzanUoiMV7,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:906953,,1510mm - 2110mm S/O Laminate,"#870443=IfcLocalPlacement(#870420,#870442)","#604892=IfcProductDefinitionShape($,$,(#604885,#604890))",906953,2110.0,1510.00000000004,,EGU3C02.D1
618102,618102,IfcDoor,0P4htt3050iOQzanUoiMaW,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:1010mm - 2110mm S/O Laminate:907310,,1010mm - 2110mm S/O Laminate,"#871035=IfcLocalPlacement(#871016,#871034)","#618096=IfcProductDefinitionShape($,$,(#618089,#618094))",907310,2109.99999999998,1010.00000000001,,EGU3002.D1
631211,631211,IfcDoor,0P4htt3050iOQzanUoiMiJ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:910mm - 2110mm S/O Laminate:907805,,910mm - 2110mm S/O Laminate,"#871000=IfcLocalPlacement(#870979,#870999)","#631205=IfcProductDefinitionShape($,$,(#631198,#631203))",907805,2109.99999999998,910.000000000001,,EGU3001.D1
698372,698372,IfcDoor,1vmRiXsF54PfPdkAN9aCXj,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:954482,,1910mm - 2110mm S/O DS Laminate,"#871072=IfcLocalPlacement(#871051,#871071)","#698366=IfcProductDefinitionShape($,$,(#698359,#698364))",954482,2110.0,1909.99999999998,FD30S,NCU3C02.D1
698713,698713,IfcDoor,1Ym8fE3EP4JuK0s2VYdzUq,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1a - Single Door (Glazed - Observation):1060mm - 2110mm S/O Laminate:959221,,1060mm - 2110mm S/O Laminate,"#870889=IfcLocalPlacement(#870868,#870888)","#698707=IfcProductDefinitionShape($,$,(#698700,#698705))",959221,2109.99999999998,1060.0,FD30S,NCU3043.D1
699102,699102,IfcDoor,1Ym8fE3EP4JuK0s2VYdzOh,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:959338,,810mm - 2110mm S/O Laminate,"#871109=IfcLocalPlacement(#871088,#871108)","#699096=IfcProductDefinitionShape($,$,(#699089,#699094))",959338,2109.99999999998,809.999999999989,,NCU3043A.D1
779749,779749,IfcDoor,2dKLsp49DF2O5$6qwEV$oo,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:977356,,1910mm - 2110mm S/O DS Laminate,"#871148=IfcLocalPlacement(#871125,#871147)","#779743=IfcProductDefinitionShape($,$,(#779736,#779741))",977356,2110.0,1909.99999999998,FD30S,NCU3C06.D1
780005,780005,IfcDoor,0iGdqrKVPCzxdjzH45u6sL,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:977514,,1910mm - 2110mm S/O DS Laminate,"#871185=IfcLocalPlacement(#871164,#871184)","#779999=IfcProductDefinitionShape($,$,(#779992,#779997))",977514,2110.0,1909.99999999998,FD30S,NCU3C07.D1
785858,785858,IfcDoor,3Qc5a_1pX1DOq7QqApewSD,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1072627,,1510mm - 2110mm S/O Laminate,"#871224=IfcLocalPlacement(#871201,#871223)","#785852=IfcProductDefinitionShape($,$,(#785845,#785850))",1072627,2110.00000000001,1510.0,,NCU3030.D1
786445,786445,IfcDoor,0EWNiIxor3OOs8HNyQwAQ7,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462408)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1076729,,1060mm - 2110mm S/O Laminate,"#871259=IfcLocalPlacement(#871240,#871258)","#786439=IfcProductDefinitionShape($,$,(#786432,#786437))",1076729,2109.99999999998,1060.0,,NCU3049.D1
