,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
152124,152124,IfcDoor,1ks7h7cZT9qulRR8zY$_P3,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3c OP - Equal Double Door (Louvred):EDT 3c OP_1810w x 2805h:1436251,,EDT 3c OP_1810w x 2805h,"#1070054=IfcLocalPlacement(#1070035,#1070053)","#152116=IfcProductDefinitionShape($,$,(#152109,#152114))",1436251,2805.0,1810.00000000002,N/A,ED-40-B03
152246,152246,IfcDoor,1ks7h7cZT9qulRR8zY$_P4,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3c OP - Equal Double Door (Louvred):EDT 3c OP_1810w x 2805h:1436252,,EDT 3c OP_1810w x 2805h,"#1070091=IfcLocalPlacement(#1070070,#1070090)","#152238=IfcProductDefinitionShape($,$,(#152231,#152236))",1436252,2805.0,1810.00000000002,N/A,ED-40-B04
152371,152371,IfcDoor,1ks7h7cZT9qulRR8zY$_P5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3c OP - Equal Double Door (Louvred):EDT 3c OP_1810w x 2805h:1436253,,EDT 3c OP_1810w x 2805h,"#1070126=IfcLocalPlacement(#1070107,#1070125)","#152363=IfcProductDefinitionShape($,$,(#152356,#152361))",1436253,2805.0,1810.00000000002,N/A,ED-40-B05
177786,177786,IfcDoor,21HxLJ6Jr7Kfhd7npBFhnr,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3c OP - Equal Double Door (Louvred):EDT 3c OP_1810w x 2535h:2596505,,EDT 3c OP_1810w x 2535h,"#1070161=IfcLocalPlacement(#1070142,#1070160)","#177780=IfcProductDefinitionShape($,$,(#177773,#177778))",2596505,2535.0,1810.00000000004,N/A,ED-40-008
178213,178213,IfcDoor,21HxLJ6Jr7Kfhd7npBFhq6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3c OP - Equal Double Door (Louvred):EDT 3c OP_1810w x 2535h:2596842,,EDT 3c OP_1810w x 2535h,"#1070196=IfcLocalPlacement(#1070177,#1070195)","#178207=IfcProductDefinitionShape($,$,(#178200,#178205))",2596842,2535.0,1810.00000000004,N/A,ED-40-009
186134,186134,IfcDoor,1gBpxhApj8CfWKsSxuc6Tq,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 16a - Equal Double Door_with side panels:EDT 16a _4000w x 2600h:2597727,,EDT 16a _4000w x 2600h,"#1070231=IfcLocalPlacement(#1070212,#1070230)","#186126=IfcProductDefinitionShape($,$,(#186119,#186124))",2597727,2600.0,3999.99999999995,N/A,ED-40-B20
186336,186336,IfcDoor,1gBpxhApj8CfWKsSxuc6TB,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 16a - Equal Double Door_with side panels:EDT 16a _4000w x 2600h:2597728,,EDT 16a _4000w x 2600h,"#1070266=IfcLocalPlacement(#1070247,#1070265)","#186328=IfcProductDefinitionShape($,$,(#186321,#186326))",2597728,2600.0,3999.99999999995,N/A,ED-40-B19
189457,189457,IfcDoor,1gBpxhApj8CfWKsSxuc63h,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1b OP - External Single Door_with over panel:EDT 1b OP_1060w x 2600h:2598080,,EDT 1b OP_1060w x 2600h,"#1070336=IfcLocalPlacement(#1070317,#1070335)","#189449=IfcProductDefinitionShape($,$,(#189442,#189447))",2598080,2600.0,1059.99999999999,N/A,ED-40-B22
192649,192649,IfcDoor,1gBpxhApj8CfWKsSxuc64l,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1b OP - External Single Door_with over panel:EDT 1b OP_1060w x 2600h:2598148,,EDT 1b OP_1060w x 2600h,"#1070301=IfcLocalPlacement(#1070282,#1070300)","#192641=IfcProductDefinitionShape($,$,(#192634,#192639))",2598148,2600.0,1059.99999999999,N/A,ED-40-B24
195910,195910,IfcDoor,0Yx_1BNV5AYhdG2UgSz0UI,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1b OP - External Single Door_with over panel:EDT 1b OP_1060w x 2535h:2620905,,EDT 1b OP_1060w x 2535h,"#1070371=IfcLocalPlacement(#1070352,#1070370)","#195904=IfcProductDefinitionShape($,$,(#195897,#195902))",2620905,2535.0,1060.0,N/A,ED-40-003
199101,199101,IfcDoor,0Yx_1BNV5AYhdG2UgSz0Gy,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1b OP - External Single Door_with over panel:EDT 1b OP_1060w x 2535h:2620999,,EDT 1b OP_1060w x 2535h,"#1070406=IfcLocalPlacement(#1070387,#1070405)","#199095=IfcProductDefinitionShape($,$,(#199088,#199093))",2620999,2535.0,1060.0,N/A,ED-40-004
204035,204035,IfcDoor,0Z9ReD4l18qw9XS7RJzeGk,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3e - Louvre Door (Bin Store) - Double:EDT 3e_2000w x 2110h:3094562,,EDT 3e_2000w x 2110h,"#1070443=IfcLocalPlacement(#1070422,#1070442)","#204027=IfcProductDefinitionShape($,$,(#204020,#204025))",3094562,2109.99999999998,2000.00000000001,N/A,ED-40-021
204182,204182,IfcDoor,0Z9ReD4l18qw9XS7RJzeVQ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3e - Louvre Door (Bin Store) - Double:EDT 3e_2000w x 2110h:3094564,,EDT 3e_2000w x 2110h,"#1070591=IfcLocalPlacement(#1070570,#1070590)","#204174=IfcProductDefinitionShape($,$,(#204167,#204172))",3094564,2109.99999999998,2000.00000000001,N/A,ED-40-020
204678,204678,IfcDoor,0Z9ReD4l18qw9XS7RJzePA,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3e - Louvre Door (Bin Store) - Double:EDT 3e_2000w x 2110h:3094565,,EDT 3e_2000w x 2110h,"#1070517=IfcLocalPlacement(#1070496,#1070516)","#204670=IfcProductDefinitionShape($,$,(#204663,#204668))",3094565,2109.99999999998,2000.00000000004,N/A,ED-40-019
204988,204988,IfcDoor,0Z9ReD4l18qw9XS7RJzgrm,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1e - Louvre Door (Bin Store) - Single:EDT 1e_1000w x 2110h:3095562,,EDT 1e_1000w x 2110h,"#1070480=IfcLocalPlacement(#1070459,#1070479)","#204980=IfcProductDefinitionShape($,$,(#204973,#204978))",3095562,2109.99999999998,1000.00000000001,N/A,ED-40-022
205335,205335,IfcDoor,0Z9ReD4l18qw9XS7RJzjLx,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1e - Louvre Door (Bin Store) - Single:EDT 1e_1000w x 2110h:3097601,,EDT 1e_1000w x 2110h,"#1070554=IfcLocalPlacement(#1070533,#1070553)","#205327=IfcProductDefinitionShape($,$,(#205320,#205325))",3097601,2109.99999999998,999.999999999936,N/A,ED-40-023
213627,213627,IfcDoor,3yQ1Z2SKrEfQnH23yaEmiB,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1b OP - External Single Door_with over panel:EDT 1b OP_1060w x 2535h:4318992,,EDT 1b OP_1060w x 2535h,"#1070698=IfcLocalPlacement(#1070677,#1070697)","#213621=IfcProductDefinitionShape($,$,(#213614,#213619))",4318992,2535.0,1060.0,N/A,ED-40-001
220246,220246,IfcDoor,1a$T_vasP9mhLHtK6IOvLl,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3b OP - Equal Double Door_with over panel:EDT 3b OP_1810w x 2565h:4338583,,EDT 3b OP_1810w x 2565h,"#1070737=IfcLocalPlacement(#1070714,#1070736)","#220240=IfcProductDefinitionShape($,$,(#220233,#220238))",4338583,2565.0,1810.00000000004,N/A,ED-40-012
220444,220444,IfcDoor,1a$T_vasP9mhLHtK6IOvAk,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3b OP - Equal Double Door_with over panel:EDT 3b OP_1810w x 2565h:4338774,,EDT 3b OP_1810w x 2565h,"#1070772=IfcLocalPlacement(#1070753,#1070771)","#220438=IfcProductDefinitionShape($,$,(#220431,#220436))",4338774,2565.0,1810.00000000004,N/A,ED-40-010
225550,225550,IfcDoor,1a$T_vasP9mhLHtK6IOv90,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1d OP - External Single Door _with louvred over panel:EDT 1d OP_1060w x 2565h:4338872,,EDT 1d OP_1060w x 2565h,"#1070807=IfcLocalPlacement(#1070788,#1070806)","#225544=IfcProductDefinitionShape($,$,(#225537,#225542))",4338872,2565.0,1060.00000000011,N/A,ED-40-011
231653,231653,IfcDoor,3uLJcxasTDbfLuViD$EGFy,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3b - Equal Double Door:EDT 3b_2400w x 2560h:4347343,,EDT 3b_2400w x 2560h,"#1070842=IfcLocalPlacement(#1070823,#1070841)","#231645=IfcProductDefinitionShape($,$,(#231638,#231643))",4347343,2560.0,2409.99999999998,N/A,ED-40-015
246535,246535,IfcDoor,1W4xrhUBb97AZGFhtD_St$,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3b OP - Equal Double Door_with over panel:EDT 3b OP_1810w x 2565h:4523406,,EDT 3b OP_1810w x 2565h,"#1070981=IfcLocalPlacement(#1070962,#1070980)","#246527=IfcProductDefinitionShape($,$,(#246520,#246525))",4523406,2565.0,1810.0,N/A,ED-40-013
249658,249658,IfcDoor,1W4xrhUBb97AZGFhtD_St_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1b OP - External Single Door_with over panel:EDT 1b OP_1060w x 2565h:4523407,,EDT 1b OP_1060w x 2565h,"#1071016=IfcLocalPlacement(#1070997,#1071015)","#249650=IfcProductDefinitionShape($,$,(#249643,#249648))",4523407,2565.0,1060.00000000002,N/A,ED-40-014
250051,250051,IfcDoor,3WwdECL15CF8Dvm$H8HXAz,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3b OP - Equal Double Door_with over panel:EDT 3b OP_1810w x 2535h:5204570,,EDT 3b OP_1810w x 2535h,"#1070626=IfcLocalPlacement(#1070607,#1070625)","#250045=IfcProductDefinitionShape($,$,(#250038,#250043))",5204570,2535.0,1810.0,N/A,ED-40-024
269490,269490,IfcDoor,0HJySY_EbARwTJz2cLopWE,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3c OP - Equal Double Door (Louvred):EDT 3c OP_1810w x 2570h:5263921,,EDT 3c OP_1810w x 2570h,"#1071261=IfcLocalPlacement(#1071242,#1071260)","#269482=IfcProductDefinitionShape($,$,(#269475,#269480))",5263921,2570.0,1810.00000000003,N/A,ED-40-B28
280181,280181,IfcDoor,0HJySY_EbARwTJz2cLopWB,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1c OP - External Single Door (Louvred)_with over panel:EDT 1c OP_1060w x 2570h:5263924,,EDT 1c OP_1060w x 2570h,"#1071051=IfcLocalPlacement(#1071032,#1071050)","#280173=IfcProductDefinitionShape($,$,(#280166,#280171))",5263924,2570.0,1059.99999999999,N/A,ED-40-B26
299308,299308,IfcDoor,0HJySY_EbARwTJz2cLopF5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3c OP - Equal Double Door (Louvred):EDT 3c OP_1810w x 2670h:5265914,,EDT 3c OP_1810w x 2670h,"#1071296=IfcLocalPlacement(#1071277,#1071295)","#299300=IfcProductDefinitionShape($,$,(#299293,#299298))",5265914,2670.0,1810.00000000003,N/A,ED-40-B29
309997,309997,IfcDoor,0HJySY_EbARwTJz2cLop1c,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1c OP - External Single Door (Louvred)_with over panel:EDT 1c OP_1060w x 2670h:5266009,,EDT 1c OP_1060w x 2670h,"#1071086=IfcLocalPlacement(#1071067,#1071085)","#309989=IfcProductDefinitionShape($,$,(#309982,#309987))",5266009,2670.0,1059.99999999999,N/A,ED-40-B25
327789,327789,IfcDoor,3ckU1nxfv2OBf6rADrKT8P,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3c OP - Equal Double Door (Louvred):EDT 3c OP_2510w x 2570h:5266520,,EDT 3c OP_2510w x 2570h,"#1071226=IfcLocalPlacement(#1071207,#1071225)","#327781=IfcProductDefinitionShape($,$,(#327774,#327779))",5266520,2570.0,2510.00000000001,N/A,ED-40-B27
350333,350333,IfcDoor,3ckU1nxfv2OBf6rADrKTBj,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3c OP - Equal Double Door (Louvred):EDT 3c OP_2510w x 3020h:5266604,,EDT 3c OP_2510w x 3020h,"#1071191=IfcLocalPlacement(#1071172,#1071190)","#350325=IfcProductDefinitionShape($,$,(#350318,#350323))",5266604,3020.0,2510.00000000001,N/A,ED-40-B30
355428,355428,IfcDoor,1u3kaMfETB8OFimpU9j1ew,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",BDP_Door_CurtainWall:External_Double_Louvred:6824930,,External_Double_Louvred,"#355426=IfcLocalPlacement(#355370,#355425)","#355417=IfcProductDefinitionShape($,$,(#355410,#355415))",6824930,2131.0,1999.99999999996,N/A,LVR-40-0001
377162,377162,IfcDoor,1h1Fmwi8LCCejelvOEIzaF,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3c OP - Equal Double Door (Louvred):EDT 3c OP_1810w x 2805h:7086842,,EDT 3c OP_1810w x 2805h,"#1069696=IfcLocalPlacement(#1069677,#1069695)","#377156=IfcProductDefinitionShape($,$,(#377149,#377154))",7086842,2805.0,1810.00000000004,N/A,ED-40-B14
391336,391336,IfcDoor,0Wb02FYezAFR0lBsjFK2se,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1c OP - External Single Door (Louvred)_with over panel:EDT 1c OP_1060w x 3020h:7134290,,EDT 1c OP_1060w x 3020h,"#1071121=IfcLocalPlacement(#1071102,#1071120)","#391328=IfcProductDefinitionShape($,$,(#391321,#391326))",7134290,3020.0,1059.99999999999,N/A,ED-40-B31
401973,401973,IfcDoor,1IxQI_4Y5CefqW1f8SRliD,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1c OP - External Single Door (Louvred)_with over panel:EDT 1c OP_1060w x 2570h:7134428,,EDT 1c OP_1060w x 2570h,"#1071156=IfcLocalPlacement(#1071137,#1071155)","#401965=IfcProductDefinitionShape($,$,(#401958,#401963))",7134428,2570.0,1059.99999999999,N/A,ED-40-B32
418602,418602,IfcDoor,3OnXKUWhrAtwvNqbJTLjPw,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 3b - Equal Double Door:EDT Xx_1810w x 2010h:7924486,,EDT Xx_1810w x 2010h,"#1071335=IfcLocalPlacement(#1071312,#1071334)","#418594=IfcProductDefinitionShape($,$,(#418587,#418592))",7924486,2010.0,1810.0,,ED Do not schedule
448261,448261,IfcDoor,1qVI_YY5f1t8SmaKYwK6fb,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461200)",EDT 1b OP - External Single Door_with over panel:EDT 1b OP_1060w x 2535h:8636614,,EDT 1b OP_1060w x 2535h,"#1070661=IfcLocalPlacement(#1070642,#1070660)","#448255=IfcProductDefinitionShape($,$,(#448248,#448253))",8636614,2535.0,1060.00000000011,N/A,ED-40-025
