,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
156586,156586,IfcDoor,3EZm06wlf1K8tfLfTbOTxi,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037865,,1510mm - 2110mm S/O Laminate,"#2097211=IfcLocalPlacement(#2097190,#2097210)","#156580=IfcProductDefinitionShape($,$,(#156573,#156578))",1037865,2110.00000000001,1510.00000000004,,MAT3135.D1
157208,157208,IfcDoor,3EZm06wlf1K8tfLfTbOTxm,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037877,,1510mm - 2110mm S/O Laminate,"#2097250=IfcLocalPlacement(#2097227,#2097249)","#157202=IfcProductDefinitionShape($,$,(#157195,#157200))",1037877,2110.00000000001,1510.0,,MAT3101.D1
157343,157343,IfcDoor,3EZm06wlf1K8tfLfTbOTxp,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037878,,1510mm - 2110mm S/O Laminate,"#2097326=IfcLocalPlacement(#2097305,#2097325)","#157337=IfcProductDefinitionShape($,$,(#157330,#157335))",1037878,2110.00000000001,1510.0,,MAT3102.D1
170249,170249,IfcDoor,3EZm06wlf1K8tfLfTbOTx_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1037883,,1060mm - 2110mm S/O Laminate,"#2097363=IfcLocalPlacement(#2097342,#2097362)","#170243=IfcProductDefinitionShape($,$,(#170236,#170241))",1037883,2109.99999999998,1060.00000000011,,MAT3101.D2
196593,196593,IfcDoor,3EZm06wlf1K8tfLfTbOTxv,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1037884,,1060mm - 2110mm S/O Laminate,"#2096580=IfcLocalPlacement(#2096557,#2096579)","#196587=IfcProductDefinitionShape($,$,(#196580,#196585))",1037884,2109.99999999998,1060.00000000011,,MAT3138.D1
247958,247958,IfcDoor,3EZm06wlf1K8tfLfTbOTw5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 3a - Equal Double Door (Glazed - Observation) Frameless:1910mm - 2060mm S/O Frameless Laminate:1037888,,1910mm - 2060mm S/O Frameless Laminate,"#2097449=IfcLocalPlacement(#2097428,#2097448)","#247952=IfcProductDefinitionShape($,$,(#247945,#247950))",1037888,2060.0,1910.0,,MAT3122.D1
248162,248162,IfcDoor,3EZm06wlf1K8tfLfTbOTw4,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037889,,1510mm - 2110mm S/O Laminate,"#2097486=IfcLocalPlacement(#2097465,#2097485)","#248156=IfcProductDefinitionShape($,$,(#248149,#248154))",1037889,2110.00000000001,1510.00000000004,,MAT3122A.D1
248888,248888,IfcDoor,3EZm06wlf1K8tfLfTbOTwD,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037896,,1510mm - 2110mm S/O Laminate,"#2097560=IfcLocalPlacement(#2097539,#2097559)","#248882=IfcProductDefinitionShape($,$,(#248875,#248880))",1037896,2110.00000000001,1510.00000000004,,MAT3116A.D1
249723,249723,IfcDoor,3EZm06wlf1K8tfLfTbOTwL,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037904,,1510mm - 2110mm S/O Laminate,"#2097599=IfcLocalPlacement(#2097576,#2097598)","#249717=IfcProductDefinitionShape($,$,(#249710,#249715))",1037904,2110.00000000001,1510.00000000004,,MAT3115A.D1
249854,249854,IfcDoor,3EZm06wlf1K8tfLfTbOTwK,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037905,,1510mm - 2110mm S/O Laminate,"#2097636=IfcLocalPlacement(#2097615,#2097635)","#249848=IfcProductDefinitionShape($,$,(#249841,#249846))",1037905,2110.00000000001,1510.00000000004,,MAT3115.D1
284342,284342,IfcDoor,3EZm06wlf1K8tfLfTbOTwM,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:1037907,,1060mm-2110mm S/O Laminate,"#2096724=IfcLocalPlacement(#2096705,#2096723)","#284336=IfcProductDefinitionShape($,$,(#284329,#284334))",1037907,2109.99999999998,1060.0,,MAT3125.D1
285032,285032,IfcDoor,3EZm06wlf1K8tfLfTbOTwT,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037912,,1510mm - 2110mm S/O Laminate,"#2097714=IfcLocalPlacement(#2097691,#2097713)","#285026=IfcProductDefinitionShape($,$,(#285019,#285024))",1037912,2110.00000000001,1510.0,,MAT3104A.D1
285162,285162,IfcDoor,3EZm06wlf1K8tfLfTbOTwS,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037913,,1510mm - 2110mm S/O Laminate,"#2097675=IfcLocalPlacement(#2097652,#2097674)","#285156=IfcProductDefinitionShape($,$,(#285149,#285154))",1037913,2110.00000000001,1510.0,,MAT3104.D1
285657,285657,IfcDoor,3EZm06wlf1K8tfLfTbOTwQ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037919,,1510mm - 2110mm S/O Laminate,"#2097790=IfcLocalPlacement(#2097769,#2097789)","#285651=IfcProductDefinitionShape($,$,(#285644,#285649))",1037919,2110.00000000001,1510.0,,MAT3105A.D1
285787,285787,IfcDoor,3EZm06wlf1K8tfLfTbOTwb,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037920,,1510mm - 2110mm S/O Laminate,"#2097753=IfcLocalPlacement(#2097730,#2097752)","#285781=IfcProductDefinitionShape($,$,(#285774,#285779))",1037920,2110.00000000001,1510.0,,MAT3105.D1
286476,286476,IfcDoor,3EZm06wlf1K8tfLfTbOTwZ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037926,,1510mm - 2110mm S/O Laminate,"#2097862=IfcLocalPlacement(#2097841,#2097861)","#286470=IfcProductDefinitionShape($,$,(#286463,#286468))",1037926,2110.00000000001,1510.0,,MAT3103A.D1
286607,286607,IfcDoor,3EZm06wlf1K8tfLfTbOTwY,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037927,,1510mm - 2110mm S/O Laminate,"#2097825=IfcLocalPlacement(#2097806,#2097824)","#286601=IfcProductDefinitionShape($,$,(#286594,#286599))",1037927,2110.00000000001,1510.0,,MAT3103.D1
287482,287482,IfcDoor,3EZm06wlf1K8tfLfTbOTwq,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 3a - Equal Double Door (Glazed - Observation) Frameless:1910mm - 2060mm S/O Frameless Laminate:1037937,,1910mm - 2060mm S/O Frameless Laminate,"#2098024=IfcLocalPlacement(#2098003,#2098023)","#287474=IfcProductDefinitionShape($,$,(#287467,#287472))",1037937,2060.0,1910.0,,MAT3121.D1
287607,287607,IfcDoor,3EZm06wlf1K8tfLfTbOTwn,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037940,,1510mm - 2110mm S/O Laminate,"#2097987=IfcLocalPlacement(#2097966,#2097986)","#287599=IfcProductDefinitionShape($,$,(#287592,#287597))",1037940,2110.00000000001,1510.00000000005,,MAT3120A.D1
287739,287739,IfcDoor,3EZm06wlf1K8tfLfTbOTwm,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037941,,1510mm - 2110mm S/O Laminate,"#2098061=IfcLocalPlacement(#2098040,#2098060)","#287731=IfcProductDefinitionShape($,$,(#287724,#287729))",1037941,2110.00000000001,1510.00000000005,,MAT3121A.D1
287998,287998,IfcDoor,3EZm06wlf1K8tfLfTbOTwz,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037944,,1510mm - 2110mm S/O Laminate,"#2096798=IfcLocalPlacement(#2096777,#2096797)","#287990=IfcProductDefinitionShape($,$,(#287983,#287988))",1037944,2110.00000000001,1509.99999999999,,MAT3118A.D1
301699,301699,IfcDoor,3EZm06wlf1K8tfLfTbOTw$,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2a - Double Unequal Door (Glazed - Observation):1424mm - 2060mm S/O Laminate:1037946,,1424mm - 2060mm S/O Laminate,"#2097901=IfcLocalPlacement(#2097878,#2097900)","#301691=IfcProductDefinitionShape($,$,(#301684,#301689))",1037946,2060.0,1423.99999999998,,MAT3118.D1
302371,302371,IfcDoor,3EZm06wlf1K8tfLfTbOTvU,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037979,,1510mm - 2110mm S/O Laminate,"#2098100=IfcLocalPlacement(#2098077,#2098099)","#302365=IfcProductDefinitionShape($,$,(#302358,#302363))",1037979,2110.00000000001,1510.00000000004,,MAT3110A.D1
302502,302502,IfcDoor,3RjH$UqiDEshjfOrN3JLnG,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1037980,,1510mm - 2110mm S/O Laminate,"#2098137=IfcLocalPlacement(#2098116,#2098136)","#302496=IfcProductDefinitionShape($,$,(#302489,#302494))",1037980,2110.00000000001,1510.00000000004,,MAT3110.D1
302870,302870,IfcDoor,3EZm06wlf1K8tfLfTbOTuZ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1038054,,1510mm - 2110mm S/O Laminate,"#2098176=IfcLocalPlacement(#2098153,#2098175)","#302864=IfcProductDefinitionShape($,$,(#302857,#302862))",1038054,2110.00000000001,1510.00000000004,,MAT3117A.D1
303000,303000,IfcDoor,3EZm06wlf1K8tfLfTbOTuY,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1038055,,1510mm - 2110mm S/O Laminate,"#2098213=IfcLocalPlacement(#2098192,#2098212)","#302994=IfcProductDefinitionShape($,$,(#302987,#302992))",1038055,2110.00000000001,1510.00000000004,,MAT3117.D1
303382,303382,IfcDoor,3EZm06wlf1K8tfLfTbOTu$,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1038074,,1510mm - 2110mm S/O Laminate,"#2098252=IfcLocalPlacement(#2098229,#2098251)","#303376=IfcProductDefinitionShape($,$,(#303369,#303374))",1038074,2110.00000000001,1510.0,FD30S,MAT3141.D1
303520,303520,IfcDoor,3EZm06wlf1K8tfLfTbOTu_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1038075,,1060mm - 2110mm S/O Laminate,"#2098289=IfcLocalPlacement(#2098268,#2098288)","#303514=IfcProductDefinitionShape($,$,(#303507,#303512))",1038075,2109.99999999998,1060.00000000011,,MAT3136.D1
304032,304032,IfcDoor,3EZm06wlf1K8tfLfTbOT$6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1038083,,1510mm - 2110mm S/O Laminate,"#2098326=IfcLocalPlacement(#2098305,#2098325)","#304024=IfcProductDefinitionShape($,$,(#304017,#304022))",1038083,2110.00000000001,1510.0,,MAT3114A.D1
304406,304406,IfcDoor,3EZm06wlf1K8tfLfTbOT$C,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2a - Double Unequal Door (Glazed - Observation):1424mm - 2060mm S/O Laminate:1038089,,1424mm - 2060mm S/O Laminate,"#2098365=IfcLocalPlacement(#2098342,#2098364)","#304400=IfcProductDefinitionShape($,$,(#304393,#304398))",1038089,2060.0,1424.00000000001,,MAT3119.D1
359721,359721,IfcDoor,3EZm06wlf1K8tfLfTbOT$N,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1038098,,1910mm - 2110mm S/O Laminate,"#2098404=IfcLocalPlacement(#2098381,#2098403)","#359715=IfcProductDefinitionShape($,$,(#359708,#359713))",1038098,2110.0,1909.99999999995,FD30S,MAT3C09.D2
359852,359852,IfcDoor,1THg8e0lX7Iv3$095qJzMI,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1038101,,1060mm - 2110mm S/O Laminate,"#2098439=IfcLocalPlacement(#2098420,#2098438)","#359846=IfcProductDefinitionShape($,$,(#359839,#359844))",1038101,2109.99999999998,1060.00000000011,,MAT3131.D1
359989,359989,IfcDoor,1D0Qsjh5rESexucqd4TOVp,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1038103,,1060mm - 2110mm S/O Laminate,"#2098476=IfcLocalPlacement(#2098455,#2098475)","#359981=IfcProductDefinitionShape($,$,(#359974,#359979))",1038103,2109.99999999998,1060.00000000001,FD30S,MAT3132.D1
394893,394893,IfcDoor,3EZm06wlf1K8tfLfTbOT$d,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:1038114,,1060mm-2110mm S/O Laminate,"#2098515=IfcLocalPlacement(#2098492,#2098514)","#394887=IfcProductDefinitionShape($,$,(#394880,#394885))",1038114,2109.99999999998,1060.0,FD30S,MAT3100.D1
405769,405769,IfcDoor,3EZm06wlf1K8tfLfTbOT$X,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1038116,,810mm - 2110mm S/O Laminate,"#2096615=IfcLocalPlacement(#2096596,#2096614)","#405763=IfcProductDefinitionShape($,$,(#405756,#405761))",1038116,2109.99999999998,809.999999999989,,MAT3139.D1
406097,406097,IfcDoor,3EZm06wlf1K8tfLfTbOT$j,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1038120,,1510mm - 2110mm S/O Laminate,"#2096874=IfcLocalPlacement(#2096853,#2096873)","#406091=IfcProductDefinitionShape($,$,(#406084,#406089))",1038120,2110.00000000001,1510.00000000004,,MAT3134.D1
420533,420533,IfcDoor,3EZm06wlf1K8tfLfTbOTCv,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1210mm - 2110mm S/O PVC:1039356,,1210mm - 2110mm S/O PVC,"#2098694=IfcLocalPlacement(#2098673,#2098693)","#420527=IfcProductDefinitionShape($,$,(#420520,#420525))",1039356,2109.99999999998,1210.00000000004,,MAT3215.D1
434294,434294,IfcDoor,3EZm06wlf1K8tfLfTbOTJA,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1039375,,1060mm - 2110mm S/O PVC,"#2098768=IfcLocalPlacement(#2098747,#2098767)","#434288=IfcProductDefinitionShape($,$,(#434281,#434286))",1039375,2109.99999999998,1060.00000000011,,MAT3214.D1
447536,447536,IfcDoor,0GA4eL2af9EvkRxZgMy7n7,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1039380,,1060mm - 2110mm S/O PVC,"#2098840=IfcLocalPlacement(#2098821,#2098839)","#447530=IfcProductDefinitionShape($,$,(#447523,#447528))",1039380,2109.99999999998,1060.00000000011,,MAT3217.D1
473878,473878,IfcDoor,3EZm06wlf1K8tfLfTbOTJG,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O PVC:1039381,,1060mm - 2110mm S/O PVC,"#2098587=IfcLocalPlacement(#2098566,#2098586)","#473872=IfcProductDefinitionShape($,$,(#473865,#473870))",1039381,2109.99999999998,1060.00000000011,,MAT3214.D2
500600,500600,IfcDoor,3EZm06wlf1K8tfLfTbOTJJ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O PVC:1039382,,1210mm - 2110mm S/O PVC,"#2098622=IfcLocalPlacement(#2098603,#2098621)","#500594=IfcProductDefinitionShape($,$,(#500587,#500592))",1039382,2109.99999999998,1210.00000000004,,MAT3215.D2
527012,527012,IfcDoor,3EZm06wlf1K8tfLfTbOTJS,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O PVC:1039385,,1060mm - 2110mm S/O PVC,"#2098731=IfcLocalPlacement(#2098710,#2098730)","#527006=IfcProductDefinitionShape($,$,(#526999,#527004))",1039385,2109.99999999998,1060.0,,MAT3219.D3
527150,527150,IfcDoor,3EZm06wlf1K8tfLfTbOTJV,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1039386,,1060mm - 2110mm S/O PVC,"#2098805=IfcLocalPlacement(#2098784,#2098804)","#527144=IfcProductDefinitionShape($,$,(#527137,#527142))",1039386,2109.99999999998,1060.00000000011,,MAT3219.D1
527285,527285,IfcDoor,3EZm06wlf1K8tfLfTbOTJU,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O PVC:1039387,,1060mm - 2110mm S/O PVC,"#2098877=IfcLocalPlacement(#2098856,#2098876)","#527279=IfcProductDefinitionShape($,$,(#527272,#527277))",1039387,2109.99999999998,1060.0,,MAT3219.D2
540072,540072,IfcDoor,2vxMSd5mD9uxu0pUDFO3n0,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1039389,,1060mm - 2110mm S/O PVC,"#2098550=IfcLocalPlacement(#2098531,#2098549)","#540066=IfcProductDefinitionShape($,$,(#540059,#540064))",1039389,2109.99999999998,1060.00000000011,,MAT3221.D1
567267,567267,IfcDoor,3EZm06wlf1K8tfLfTbOTJd,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O PVC:1039394,,1210mm - 2110mm S/O PVC,"#2098657=IfcLocalPlacement(#2098638,#2098656)","#567261=IfcProductDefinitionShape($,$,(#567254,#567259))",1039394,2109.99999999998,1210.00000000004,,MAT3223.D2
580372,580372,IfcDoor,3EZm06wlf1K8tfLfTbOTJc,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1210mm - 2110mm S/O PVC:1039395,,1210mm - 2110mm S/O PVC,"#2098912=IfcLocalPlacement(#2098893,#2098911)","#580366=IfcProductDefinitionShape($,$,(#580359,#580364))",1039395,2109.99999999998,1210.00000000004,,MAT3223.D1
614861,614861,IfcDoor,0DZHYoFlv2qPPyxjjHaxxw,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O PVC:1039396,,1060mm-2110mm S/O PVC,"#2098951=IfcLocalPlacement(#2098928,#2098950)","#614855=IfcProductDefinitionShape($,$,(#614848,#614853))",1039396,2109.99999999998,1060.00000000011,,MAT3224.D2
615010,615010,IfcDoor,3EZm06wlf1K8tfLfTbOTJW,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1039397,,1060mm - 2110mm S/O PVC,"#2098986=IfcLocalPlacement(#2098967,#2098985)","#615004=IfcProductDefinitionShape($,$,(#614997,#615002))",1039397,2109.99999999998,1060.00000000011,,MAT3224.D1
628542,628542,IfcDoor,3EZm06wlf1K8tfLfTbOTJn,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O PVC:1039412,,1510mm - 2110mm S/O PVC,"#2099021=IfcLocalPlacement(#2099002,#2099020)","#628536=IfcProductDefinitionShape($,$,(#628529,#628534))",1039412,2110.00000000001,1510.00000000004,FD30S,MAT3201.D1
628866,628866,IfcDoor,3EZm06wlf1K8tfLfTbOTJp,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624460522)",IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1039414,,1060mm - 2110mm S/O PVC,"#2099056=IfcLocalPlacement(#2099037,#2099055)","#628860=IfcProductDefinitionShape($,$,(#628853,#628858))",1039414,2109.99999999998,1060.00000000011,FD30S,MAT3202.D1
