,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
547347,547347,IfcDoor,1MgRxOt1TBwPg13w6KbVmu,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1b OP - External Single Door_with over panel:EDT 1b OP_1060w x 2535h:9735304,,EDT 1b OP_1060w x 2535h,"#6651665=IfcLocalPlacement(#6651646,#6651664)","#547341=IfcProductDefinitionShape($,$,(#547334,#547339))",9735304,2535.0,1060.00000000011,N/A,ED-10-005
911910,911910,IfcDoor,1MgRxOt1TBwPg13w6KbVm_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 5a - Sectional Overhead Door with Passdoor:EDT 5a_3000w x 3135h:9735310,,EDT 5a_3000w x 3135h,"#6651702=IfcLocalPlacement(#6651681,#6651701)","#911904=IfcProductDefinitionShape($,$,(#911897,#911902))",9735310,3134.99999999996,3000.00000000001,N/A,ED-10-007
915418,915418,IfcDoor,1MgRxOt1TBwPg13w6KbVmK,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1b OP - External Single Door_with over panel:EDT 1b OP_1060w x 2535h:9735332,,EDT 1b OP_1060w x 2535h,"#6651737=IfcLocalPlacement(#6651718,#6651736)","#915412=IfcProductDefinitionShape($,$,(#915405,#915410))",9735332,2535.0,1060.00000000011,N/A,ED-10-004
926324,926324,IfcDoor,3LOgFB1hr2Vw84N1rXJTe0,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",BDP_Door:EDT 14a_1060w x 2110h:9743664,,EDT 14a_1060w x 2110h,"#6651776=IfcLocalPlacement(#6651753,#6651775)","#926318=IfcProductDefinitionShape($,$,(#926311,#926316))",9743664,2109.99999999998,1060.0,N/A,ED-10-201
935174,935174,IfcDoor,2kXSayQZHAUQPtPJ1tfEaW,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1c TP - External Single Door (Louvred Top Panel):EDT 1c_1210w x 2110h:9759793,,EDT 1c_1210w x 2110h,"#6651813=IfcLocalPlacement(#6651792,#6651812)","#935168=IfcProductDefinitionShape($,$,(#935161,#935166))",9759793,2109.99999999998,1210.00000000004,N/A,ED-10-502
997645,997645,IfcDoor,1iyutioVHFgOCR17BfCfED,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 2b - Double Unequal Door:EDT 2b_1710w x 2410h - Goosewing Grey:11985654,,EDT 2b_1710w x 2410h - Goosewing Grey,"#6651887=IfcLocalPlacement(#6651864,#6651886)","#997639=IfcProductDefinitionShape($,$,(#997632,#997637))",11985654,2410.0,1709.99999999999,N/A,ED-10-503
998392,998392,IfcDoor,0m8tK0Zuv2Iu4MctoO7nV_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1c TP - External Single Door (Louvred Top Panel):EDT 1c_1210w x 2110h:11986794,,EDT 1c_1210w x 2110h,"#6651924=IfcLocalPlacement(#6651903,#6651923)","#998386=IfcProductDefinitionShape($,$,(#998379,#998384))",11986794,2109.99999999998,1210.00000000004,N/A,ED-10-504
999173,999173,IfcDoor,0m8tK0Zuv2Iu4MctoO7niW,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1c TP - External Single Door (Louvred Top Panel):EDT 1c_1210w x 2110h:11987892,,EDT 1c_1210w x 2110h,"#6651996=IfcLocalPlacement(#6651975,#6651995)","#999167=IfcProductDefinitionShape($,$,(#999160,#999165))",11987892,2109.99999999998,1210.00000000004,N/A,ED-10-506
1021156,1021156,IfcDoor,0yiDJR0hjBu9GFm$G6veq_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1c TP - External Single Door (Louvred Top Panel):EDT 1c_1210w x 2110h:13732722,,EDT 1c_1210w x 2110h,"#6652070=IfcLocalPlacement(#6652047,#6652069)","#1021150=IfcProductDefinitionShape($,$,(#1021143,#1021148))",13732722,2109.99999999998,1210.00000000004,N/A,ED-10-507
1030550,1030550,IfcDoor,12BuwutWT7MQd4$xv8dxA_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 4a - Bi-Folding Door Automatic:EDT 4a_2150w x 2535h:14039187,,EDT 4a_2150w x 2535h,"#1030549=IfcLocalPlacement(#135,#1030548)","#1030544=IfcProductDefinitionShape($,$,(#1030537,#1030542))",14039187,2535.0000000001,2150.00000000001,N/A,ED-10-101
1031644,1031644,IfcDoor,2bVfP8mpb91Q4_v9RKmyMY,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 4a - Bi-Folding Door Automatic:EDT 4a_2450w x 2535h:14075228,,EDT 4a_2450w x 2535h,"#1031643=IfcLocalPlacement(#135,#1031642)","#1031638=IfcProductDefinitionShape($,$,(#1031631,#1031636))",14075228,2535.0000000001,2450.00000000001,N/A,ED-10-102
1074380,1074380,IfcDoor,1OfR9vEO55FejAmDIbVdQh,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 7a - Single CW Door Hinged Manual:EDT 7a_Door Hinged Manual - Single:16472042,,EDT 7a_Door Hinged Manual - Single,"#1074379=IfcLocalPlacement(#1074108,#1074378)","#1074370=IfcProductDefinitionShape($,$,(#1074363,#1074368))",16472042,1940.00000000595,1058.99999999995,,ED-10-013
1181780,1181780,IfcDoor,3ylvvbUJP5WglsTSD55eza,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1b OP - External Single Door_with over panel:EDT 1b OP_1060w x 2535h:14800752,,EDT 1b OP_1060w x 2535h,"#6652566=IfcLocalPlacement(#6652545,#6652565)","#1181774=IfcProductDefinitionShape($,$,(#1181767,#1181772))",14800752,2535.0,1060.0,N/A,ED-10-103
1181906,1181906,IfcDoor,3ylvvbUJP5WglsTSD55e_L,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1b OP - External Single Door_with over panel:EDT 1b OP_1060w x 2535h:14800758,,EDT 1b OP_1060w x 2535h,"#6652601=IfcLocalPlacement(#6652582,#6652600)","#1181900=IfcProductDefinitionShape($,$,(#1181893,#1181898))",14800758,2535.0,1060.0,N/A,ED-10-104
1253885,1253885,IfcDoor,1dmYdAsD90ifuGo9fvN6Uy,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",BDP_Door:EDT 14a_1060w x 1800h:15421014,,EDT 14a_1060w x 1800h,"#6653623=IfcLocalPlacement(#6653604,#6653622)","#1253879=IfcProductDefinitionShape($,$,(#1253872,#1253877))",15421014,1799.99999999805,1059.99999999997,N/A,ED-10-301
1256438,1256438,IfcDoor,2pAJP2FR1E387g0j7JQxWK,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",BDP_Door:EDT 14a_1060w x 1800h:15435573,,EDT 14a_1060w x 1800h,"#6653588=IfcLocalPlacement(#6653569,#6653587)","#1256432=IfcProductDefinitionShape($,$,(#1256425,#1256430))",15435573,1799.99999999805,1059.99999999997,N/A,ED-10-302
2220997,2220997,IfcDoor,33ix_Wvqb2ag5XRo0eab0M,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1c TP - External Single Door (Louvred Top Panel):EDT 1c_750w x 2110h:16198849,,EDT 1c_750w x 2110h,"#6651848=IfcLocalPlacement(#6651829,#6651847)","#2220991=IfcProductDefinitionShape($,$,(#2220984,#2220989))",16198849,2109.99999999998,750.000000000072,N/A,ED-10-508
2221196,2221196,IfcDoor,33ix_Wvqb2ag5XRo0eab7W,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1c TP - External Single Door (Louvred Top Panel):EDT 1c_750w x 2110h:16198967,,EDT 1c_750w x 2110h,"#6651959=IfcLocalPlacement(#6651940,#6651958)","#2221190=IfcProductDefinitionShape($,$,(#2221183,#2221188))",16198967,2109.99999999998,750.000000000072,N/A,ED-10-509
2221329,2221329,IfcDoor,33ix_Wvqb2ag5XRo0eab6a,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1c TP - External Single Door (Louvred Top Panel):EDT 1c_750w x 2110h:16199027,,EDT 1c_750w x 2110h,"#6652031=IfcLocalPlacement(#6652012,#6652030)","#2221323=IfcProductDefinitionShape($,$,(#2221316,#2221321))",16199027,2109.99999999998,750.000000000072,N/A,ED-10-510
2221462,2221462,IfcDoor,33ix_Wvqb2ag5XRo0eab5D,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462254)",EDT 1c TP - External Single Door (Louvred Top Panel):EDT 1c_1210w x 2110h:16199066,,EDT 1c_1210w x 2110h,"#6652107=IfcLocalPlacement(#6652086,#6652106)","#2221456=IfcProductDefinitionShape($,$,(#2221449,#2221454))",16199066,2109.99999999998,1210.00000000004,N/A,ED-10-511
