,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark
36274,36274,IfcDoor,29Hsm7e3nBbgjoEQy1LxeR,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621271,,1480mm - 2110mm S/O Laminate,"#2114457=IfcLocalPlacement(#2114434,#2114456)","#36266=IfcProductDefinitionShape($,$,(#36259,#36264))",621271,2110.0,1480.00000000006,,CLD1039.D1
36682,36682,IfcDoor,29Hsm7e3nBbgjoEQy1Lxeb,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621289,,1480mm - 2110mm S/O Laminate,"#2114496=IfcLocalPlacement(#2114473,#2114495)","#36674=IfcProductDefinitionShape($,$,(#36667,#36672))",621289,2110.0,1480.00000000006,,CLD1037.D1
37089,37089,IfcDoor,29Hsm7e3nBbgjoEQy1Lxet,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621307,,1480mm - 2110mm S/O Laminate,"#2114535=IfcLocalPlacement(#2114512,#2114534)","#37081=IfcProductDefinitionShape($,$,(#37074,#37079))",621307,2110.0,1480.00000000006,,CLD1038.D1
37504,37504,IfcDoor,29Hsm7e3nBbgjoEQy1Lxl1,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621325,,1480mm - 2110mm S/O Laminate,"#2114574=IfcLocalPlacement(#2114551,#2114573)","#37496=IfcProductDefinitionShape($,$,(#37489,#37494))",621325,2110.0,1480.00000000006,,CLD1040.D1
38589,38589,IfcDoor,29Hsm7e3nBbgjoEQy1Lxjk,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621474,,1480mm - 2110mm S/O Laminate,"#2114689=IfcLocalPlacement(#2114666,#2114688)","#38581=IfcProductDefinitionShape($,$,(#38574,#38579))",621474,2110.0,1480.00000000001,,CLD1031.D1
38997,38997,IfcDoor,29Hsm7e3nBbgjoEQy1Lxju,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621492,,1480mm - 2110mm S/O Laminate,"#2114728=IfcLocalPlacement(#2114705,#2114727)","#38989=IfcProductDefinitionShape($,$,(#38982,#38987))",621492,2110.0,1480.00000000001,,CLD1032.D1
39717,39717,IfcDoor,29Hsm7e3nBbgjoEQy1LxiT,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621521,,1480mm - 2110mm S/O Laminate,"#2114767=IfcLocalPlacement(#2114744,#2114766)","#39709=IfcProductDefinitionShape($,$,(#39702,#39707))",621521,2110.0,1480.00000000001,,CLD1030.D1
40795,40795,IfcDoor,29Hsm7e3nBbgjoEQy1Lxii,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621536,,1480mm - 2110mm S/O Laminate,"#2114806=IfcLocalPlacement(#2114783,#2114805)","#40787=IfcProductDefinitionShape($,$,(#40780,#40785))",621536,2110.0,1479.99999999999,,CLD1029.D1
41204,41204,IfcDoor,29Hsm7e3nBbgjoEQy1Lxiy,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621552,,1480mm - 2110mm S/O Laminate,"#2114845=IfcLocalPlacement(#2114822,#2114844)","#41196=IfcProductDefinitionShape($,$,(#41189,#41194))",621552,2110.0,1480.00000000001,,CLD1025.D1
41608,41608,IfcDoor,29Hsm7e3nBbgjoEQy1LxpE,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621570,,1480mm - 2110mm S/O Laminate,"#2114884=IfcLocalPlacement(#2114861,#2114883)","#41600=IfcProductDefinitionShape($,$,(#41593,#41598))",621570,2110.0,1480.00000000001,,CLD1026.D1
42012,42012,IfcDoor,29Hsm7e3nBbgjoEQy1LxpO,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621588,,1480mm - 2110mm S/O Laminate,"#2114923=IfcLocalPlacement(#2114900,#2114922)","#42004=IfcProductDefinitionShape($,$,(#41997,#42002))",621588,2110.0,1480.00000000001,,CLD1027.D1
43067,43067,IfcDoor,29Hsm7e3nBbgjoEQy1Lxpk,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621602,,1480mm - 2110mm S/O Laminate,"#2114962=IfcLocalPlacement(#2114939,#2114961)","#43059=IfcProductDefinitionShape($,$,(#43052,#43057))",621602,2110.0,1479.99999999999,,CLD1028.D1
43613,43613,IfcDoor,29Hsm7e3nBbgjoEQy1LxoA,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621638,,1480mm - 2110mm S/O Laminate,"#2115001=IfcLocalPlacement(#2114978,#2115000)","#43605=IfcProductDefinitionShape($,$,(#43598,#43603))",621638,2110.0,1480.00000000002,,CLD1008.D1
44020,44020,IfcDoor,29Hsm7e3nBbgjoEQy1LxoK,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621656,,1480mm - 2110mm S/O Laminate,"#2115040=IfcLocalPlacement(#2115017,#2115039)","#44012=IfcProductDefinitionShape($,$,(#44005,#44010))",621656,2110.0,1480.00000000002,,CLD1007.D1
44422,44422,IfcDoor,29Hsm7e3nBbgjoEQy1Lxoc,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621674,,1480mm - 2110mm S/O Laminate,"#2115079=IfcLocalPlacement(#2115056,#2115078)","#44414=IfcProductDefinitionShape($,$,(#44407,#44412))",621674,2110.0,1480.00000000002,,CLD1006.D1
45758,45758,IfcDoor,29Hsm7e3nBbgjoEQy1Lxor,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621689,,1480mm - 2110mm S/O Laminate,"#2115118=IfcLocalPlacement(#2115095,#2115117)","#45750=IfcProductDefinitionShape($,$,(#45743,#45748))",621689,2110.0,1480.00000000002,,CLD1005.D1
46166,46166,IfcDoor,29Hsm7e3nBbgjoEQy1Lxn6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621706,,1480mm - 2110mm S/O Laminate,"#2115157=IfcLocalPlacement(#2115134,#2115156)","#46158=IfcProductDefinitionShape($,$,(#46151,#46156))",621706,2110.0,1480.00000000002,,CLD1002.D1
46574,46574,IfcDoor,29Hsm7e3nBbgjoEQy1LxnG,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621724,,1480mm - 2110mm S/O Laminate,"#2115196=IfcLocalPlacement(#2115173,#2115195)","#46566=IfcProductDefinitionShape($,$,(#46559,#46564))",621724,2110.0,1480.00000000002,,CLD1001.D1
48485,48485,IfcDoor,29Hsm7e3nBbgjoEQy1LxqY,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622062,,1480mm - 2110mm S/O Laminate,"#2115348=IfcLocalPlacement(#2115325,#2115347)","#48477=IfcProductDefinitionShape($,$,(#48470,#48475))",622062,2110.0,1480.00000000006,,CLD1048.D1
48887,48887,IfcDoor,29Hsm7e3nBbgjoEQy1LxxC,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622080,,1480mm - 2110mm S/O Laminate,"#2115387=IfcLocalPlacement(#2115364,#2115386)","#48879=IfcProductDefinitionShape($,$,(#48872,#48877))",622080,2110.0,1480.00000000006,,CLD1047.D1
49283,49283,IfcDoor,29Hsm7e3nBbgjoEQy1LxxU,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622098,,1480mm - 2110mm S/O Laminate,"#2115426=IfcLocalPlacement(#2115403,#2115425)","#49275=IfcProductDefinitionShape($,$,(#49268,#49273))",622098,2110.0,1480.00000000006,,CLD1046.D1
50365,50365,IfcDoor,29Hsm7e3nBbgjoEQy1LxxJ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622111,,1480mm - 2110mm S/O Laminate,"#2115465=IfcLocalPlacement(#2115442,#2115464)","#50357=IfcProductDefinitionShape($,$,(#50350,#50355))",622111,2110.0,1479.99999999993,,CLD1045.D1
50894,50894,IfcDoor,29Hsm7e3nBbgjoEQy1Lxw1,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622157,,1480mm - 2110mm S/O Laminate,"#2115504=IfcLocalPlacement(#2115481,#2115503)","#50886=IfcProductDefinitionShape($,$,(#50879,#50884))",622157,2110.0,1480.00000000005,,CLD1043.D1
51375,51375,IfcDoor,29Hsm7e3nBbgjoEQy1LxwJ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622175,,1480mm - 2110mm S/O Laminate,"#2115543=IfcLocalPlacement(#2115520,#2115542)","#51367=IfcProductDefinitionShape($,$,(#51360,#51365))",622175,2110.0,1480.00000000005,,CLD1042.D1
51641,51641,IfcDoor,29Hsm7e3nBbgjoEQy1Lxwz,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622193,,1480mm - 2110mm S/O Laminate,"#2115582=IfcLocalPlacement(#2115559,#2115581)","#51633=IfcProductDefinitionShape($,$,(#51626,#51631))",622193,2110.0,1480.00000000007,,CLD1044.D1
65576,65576,IfcDoor,29Hsm7e3nBbgjoEQy1LxvJ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622239,,1060mm - 2110mm S/O Laminate,"#2115621=IfcLocalPlacement(#2115598,#2115620)","#65570=IfcProductDefinitionShape($,$,(#65563,#65568))",622239,2109.99999999998,1059.99999999998,FD30S,CLD1065.D1
78845,78845,IfcDoor,29Hsm7e3nBbgjoEQy1Lxvf,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622245,,1060mm - 2110mm S/O Laminate,"#2115272=IfcLocalPlacement(#2115251,#2115271)","#78839=IfcProductDefinitionShape($,$,(#78832,#78837))",622245,2109.99999999998,1060.0,FD30S,CLD1076.D1
135272,135272,IfcDoor,29Hsm7e3nBbgjoEQy1Lxvq,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:622264,,1910mm - 2110mm S/O Laminate,"#2115775=IfcLocalPlacement(#2115752,#2115774)","#135266=IfcProductDefinitionShape($,$,(#135259,#135264))",622264,2110.0,1909.99999999995,FD30S,CLD1C03.D1
202139,202139,IfcDoor,02a4tj4oX0ofgh_q0sickZ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:622282,,1910mm - 2110mm S/O DS Laminate,"#2116075=IfcLocalPlacement(#2116054,#2116074)","#202133=IfcProductDefinitionShape($,$,(#202126,#202131))",622282,2110.0,1910.0,FD30S,CLD1C02.D2
267344,267344,IfcDoor,29Hsm7e3nBbgjoEQy1Lxu2,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:622286,,1910mm - 2110mm S/O DS Laminate,"#2116114=IfcLocalPlacement(#2116091,#2116113)","#267338=IfcProductDefinitionShape($,$,(#267331,#267336))",622286,2110.0,1910.0,FD30S,CLD1C04.D2
267611,267611,IfcDoor,29Hsm7e3nBbgjoEQy1LxuU,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:622290,,1910mm - 2110mm S/O DS Laminate,"#2116151=IfcLocalPlacement(#2116130,#2116150)","#267605=IfcProductDefinitionShape($,$,(#267598,#267603))",622290,2110.0,1910.0,FD30S,CLD1C10.D2
294074,294074,IfcDoor,29Hsm7e3nBbgjoEQy1LxuG,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:622300,,1060mm - 2110mm S/O Laminate,"#2115851=IfcLocalPlacement(#2115828,#2115850)","#294068=IfcProductDefinitionShape($,$,(#294061,#294066))",622300,2109.99999999998,1060.0,,CLD1104.D1
294412,294412,IfcDoor,29Hsm7e3nBbgjoEQy1LxuJ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622303,,1060mm - 2110mm S/O Laminate,"#2116190=IfcLocalPlacement(#2116167,#2116189)","#294406=IfcProductDefinitionShape($,$,(#294399,#294404))",622303,2109.99999999998,1060.0,,CLD1103.D1
321058,321058,IfcDoor,29Hsm7e3nBbgjoEQy1Lxub,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:622313,,1060mm - 2110mm S/O Laminate,"#2116225=IfcLocalPlacement(#2116206,#2116224)","#321052=IfcProductDefinitionShape($,$,(#321045,#321050))",622313,2109.99999999998,1060.0,,CLD1059.D1
333844,333844,IfcDoor,29Hsm7e3nBbgjoEQy1LxuW,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622316,,1060mm - 2110mm S/O Laminate,"#2116264=IfcLocalPlacement(#2116241,#2116263)","#333838=IfcProductDefinitionShape($,$,(#333831,#333836))",622316,2109.99999999998,1060.00000000011,,CLD1055.D1
334266,334266,IfcDoor,29Hsm7e3nBbgjoEQy1Lxuz,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622321,,1060mm - 2110mm S/O Laminate,"#2116299=IfcLocalPlacement(#2116280,#2116298)","#334260=IfcProductDefinitionShape($,$,(#334253,#334258))",622321,2109.99999999998,1060.0,,CLD1060.D1
334400,334400,IfcDoor,29Hsm7e3nBbgjoEQy1Lxuu,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622324,,1060mm - 2110mm S/O Laminate,"#2115235=IfcLocalPlacement(#2115212,#2115234)","#334394=IfcProductDefinitionShape($,$,(#334387,#334392))",622324,2109.99999999998,1060.00000000011,,CLD1100.D1
347187,347187,IfcDoor,29Hsm7e3nBbgjoEQy1Lxuv,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622325,,1060mm - 2110mm S/O Laminate,"#2115660=IfcLocalPlacement(#2115637,#2115659)","#347179=IfcProductDefinitionShape($,$,(#347172,#347177))",622325,2109.99999999998,1060.00000000001,,CLD1063.D1
360601,360601,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$D,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:622337,,1510mm - 2110mm S/O Laminate,"#2115812=IfcLocalPlacement(#2115791,#2115811)","#360595=IfcProductDefinitionShape($,$,(#360588,#360593))",622337,2110.00000000001,1510.0,FD30S,CLD1102.D1
373575,373575,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$8,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622340,,1060mm - 2110mm S/O Laminate,"#2116334=IfcLocalPlacement(#2116315,#2116333)","#373569=IfcProductDefinitionShape($,$,(#373562,#373567))",622340,2109.99999999998,1060.0,,CLD1066.D1
373713,373713,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$U,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622354,,1060mm - 2110mm S/O Laminate,"#2115927=IfcLocalPlacement(#2115908,#2115926)","#373707=IfcProductDefinitionShape($,$,(#373700,#373705))",622354,2109.99999999998,1060.00000000011,,CLD1098.D1
408337,408337,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$P,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:622357,,1060mm-2110mm S/O Laminate,"#2116371=IfcLocalPlacement(#2116350,#2116370)","#408331=IfcProductDefinitionShape($,$,(#408324,#408329))",622357,2109.99999999998,1060.0,FD30S,CLD1C06.D1
408550,408550,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$R,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:622359,,1510mm - 2110mm S/O Laminate,"#2115964=IfcLocalPlacement(#2115943,#2115963)","#408544=IfcProductDefinitionShape($,$,(#408537,#408542))",622359,2110.00000000001,1510.00000000004,,CLD1097.D1
421961,421961,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$M,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:622362,,1510mm - 2110mm S/O Laminate,"#2116408=IfcLocalPlacement(#2116387,#2116407)","#421955=IfcProductDefinitionShape($,$,(#421948,#421953))",622362,2110.00000000001,1510.0,,CLD1087.D1
422222,422222,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$k,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622370,,1060mm - 2110mm S/O Laminate,"#2116445=IfcLocalPlacement(#2116424,#2116444)","#422216=IfcProductDefinitionShape($,$,(#422209,#422214))",622370,2109.99999999998,1060.00000000011,,CLD1090.D1
422359,422359,IfcDoor,29Hsm7e3nBbgjoEQy1Lx_A,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622406,,1060mm - 2110mm S/O Laminate,"#2116038=IfcLocalPlacement(#2116017,#2116037)","#422353=IfcProductDefinitionShape($,$,(#422346,#422351))",622406,2109.99999999998,1060.0,,CLD1088.D1
422630,422630,IfcDoor,29Hsm7e3nBbgjoEQy1Lx_U,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622418,,1060mm - 2110mm S/O Laminate,"#2116001=IfcLocalPlacement(#2115980,#2116000)","#422624=IfcProductDefinitionShape($,$,(#422617,#422622))",622418,2109.99999999998,1060.0,,CLD1089.D1
437526,437526,IfcDoor,29Hsm7e3nBbgjoEQy1Lx_L,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:622425,,1710mm - 2110mm S/O Laminate,"#2116770=IfcLocalPlacement(#2116747,#2116769)","#437518=IfcProductDefinitionShape($,$,(#437511,#437516))",622425,2110.0,1710.00000000009,,CLD1041.D1
451559,451559,IfcDoor,29Hsm7e3nBbgjoEQy1Lx_N,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2d - Double Unequal Door:1610mm - 2110mm S/O Laminate:622427,,1610mm - 2110mm S/O Laminate,"#2116807=IfcLocalPlacement(#2116786,#2116806)","#451553=IfcProductDefinitionShape($,$,(#451546,#451551))",622427,2110.0,1610.0,,CLD1041A.D1
451901,451901,IfcDoor,29Hsm7e3nBbgjoEQy1Lx_H,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624462110)",IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:622429,,1710mm - 2110mm S/O Laminate,"#2116846=IfcLocalPlacement(#2116823,#2116845)","#451893=IfcProductDefinitionShape($,$,(#451886,#451891))",622429,2110.0,1710.00000000009,,CLD1009.D1
