id,Mark,type,GlobalId,Name,Fire Designation,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth
218112,NCU3039.D1,IfcDoor,24D06oCVn23P46wCmKpRkv,IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:693195,,1060mm-2110mm S/O Laminate,"#858468=IfcLocalPlacement(#858449,#858467)","#218106=IfcProductDefinitionShape($,$,(#218099,#218104))",693195,2109.99999999998,1060.00000000011
283984,NCU3C01.D1,IfcDoor,3ux4OQT2j6RAC$EzcAcmgu,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:698256,,1910mm - 2110mm S/O DS Laminate,"#858507=IfcLocalPlacement(#858484,#858506)","#283978=IfcProductDefinitionShape($,$,(#283971,#283976))",698256,2110.0,1909.99999999998
284102,NCU3013.D1,IfcDoor,1xtEZESyvCFwzC_Pum2g44,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:698327,,1060mm - 2110mm S/O Laminate,"#857948=IfcLocalPlacement(#857927,#857947)","#284096=IfcProductDefinitionShape($,$,(#284089,#284094))",698327,2109.99999999998,1060.00000000011
310509,NCU3015.D1,IfcDoor,0EU1VR6Kn3zA27DIT5wyTx,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:700243,,1060mm - 2110mm S/O Laminate,"#858546=IfcLocalPlacement(#858523,#858545)","#310503=IfcProductDefinitionShape($,$,(#310496,#310501))",700243,2109.99999999998,1060.0
336830,NCU3017.D1,IfcDoor,1xtEZESyvCFwzC_Pum2hOt,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:700644,,1060mm - 2110mm S/O Laminate,"#857876=IfcLocalPlacement(#857853,#857875)","#336824=IfcProductDefinitionShape($,$,(#336817,#336822))",700644,2109.99999999998,1060.0
363151,NCU3016.D1,IfcDoor,1xtEZESyvCFwzC_Pum2hV5,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:700694,,1060mm - 2110mm S/O Laminate,"#858583=IfcLocalPlacement(#858562,#858582)","#363145=IfcProductDefinitionShape($,$,(#363138,#363143))",700694,2109.99999999998,1060.00000000011
375915,NCU3035.D1,IfcDoor,1xtEZESyvCFwzC_Pum2hI2,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:701009,,1060mm - 2110mm S/O Laminate,"#858620=IfcLocalPlacement(#858599,#858619)","#375909=IfcProductDefinitionShape($,$,(#375902,#375907))",701009,2109.99999999998,1060.00000000011
388679,NCU3031.D1,IfcDoor,1xtEZESyvCFwzC_Pum2hMt,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:701284,,1060mm - 2110mm S/O Laminate,"#858655=IfcLocalPlacement(#858636,#858654)","#388673=IfcProductDefinitionShape($,$,(#388666,#388671))",701284,2109.99999999998,1060.00000000011
402072,NCU3044.D1,IfcDoor,1xtEZESyvCFwzC_Pum2hKR,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:701384,,1510mm - 2110mm S/O Laminate,"#858690=IfcLocalPlacement(#858671,#858689)","#402066=IfcProductDefinitionShape($,$,(#402059,#402064))",701384,2110.00000000001,1510.00000000004
414904,NCU3011.D1,IfcDoor,2VX8By0Hz7MQQ_LFxHMDpA,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:703929,,1060mm - 2110mm S/O Laminate,"#857985=IfcLocalPlacement(#857964,#857984)","#414898=IfcProductDefinitionShape($,$,(#414891,#414896))",703929,2109.99999999998,1060.00000000011
415202,NCU3034.D1,IfcDoor,0U_YxGSkz4DBLLnpIUxZG2,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:705895,,1060mm - 2110mm S/O Laminate,"#858170=IfcLocalPlacement(#858149,#858169)","#415196=IfcProductDefinitionShape($,$,(#415189,#415194))",705895,2109.99999999998,1060.00000000011
429626,NCU3032.D1,IfcDoor,3bIZEkK$L95fLyGDAAp$LL,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:719136,FD30S,1510mm - 2110mm S/O Laminate,"#858727=IfcLocalPlacement(#858706,#858726)","#429620=IfcProductDefinitionShape($,$,(#429613,#429618))",719136,2110.00000000001,1510.00000000004
442662,NCU3003.D1,IfcDoor,3kqqcn0rb7gRDTRN2ZdL$J,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:759130,,1060mm - 2110mm S/O Laminate,"#858318=IfcLocalPlacement(#858295,#858317)","#442656=IfcProductDefinitionShape($,$,(#442649,#442654))",759130,2109.99999999998,1060.0
442907,NCU3046.D1,IfcDoor,3kqqcn0rb7gRDTRN2ZdLCc,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:760239,,1060mm - 2110mm S/O Laminate,"#857911=IfcLocalPlacement(#857892,#857910)","#442901=IfcProductDefinitionShape($,$,(#442894,#442899))",760239,2109.99999999998,1060.00000000011
443020,NCU3010G.D1,IfcDoor,1jWRi5G191rOu7kt92orWJ,IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:763048,,1510mm - 2110mm S/O Laminate,"#858844=IfcLocalPlacement(#858821,#858843)","#443014=IfcProductDefinitionShape($,$,(#443007,#443012))",763048,2110.0,1510.00000000004
456795,NCU3010G.D2,IfcDoor,0fy7mr6d9BEOMiw597WMLd,IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:763109,,1510mm - 2110mm S/O Laminate,"#858881=IfcLocalPlacement(#858860,#858880)","#456789=IfcProductDefinitionShape($,$,(#456782,#456787))",763109,2110.0,1510.00000000004
456903,NCU3008G.D1,IfcDoor,36q2VqXov3Le5ILbJ_0Un7,IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:763419,,1510mm - 2110mm S/O Laminate,"#858920=IfcLocalPlacement(#858897,#858919)","#456897=IfcProductDefinitionShape($,$,(#456890,#456895))",763419,2110.0,1510.00000000004
457011,NCU3008G.D2,IfcDoor,0fy7mr6d9BEOMiw597WMVM,IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:763476,,1510mm - 2110mm S/O Laminate,"#858133=IfcLocalPlacement(#858112,#858132)","#457005=IfcProductDefinitionShape($,$,(#456998,#457003))",763476,2110.0,1510.00000000004
470584,NCU3009.D1,IfcDoor,2RD77tjcP6ne72w7z7qg72,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:771154,,1510mm - 2110mm S/O Laminate,"#857691=IfcLocalPlacement(#857672,#857690)","#470578=IfcProductDefinitionShape($,$,(#470571,#470576))",771154,2110.00000000001,1510.00000000004
470694,NCU3018.D1,IfcDoor,2RD77tjcP6ne72w7z7qg5s,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:771302,,1060mm - 2110mm S/O Laminate,"#857294=IfcLocalPlacement(#857273,#857293)","#470688=IfcProductDefinitionShape($,$,(#470681,#470686))",771302,2109.99999999998,1060.00000000011
505160,NCU3C04.D1,IfcDoor,2RD77tjcP6ne72w7z7qg3k,IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:771454,,1060mm-2110mm S/O Laminate,"#857331=IfcLocalPlacement(#857310,#857330)","#505154=IfcProductDefinitionShape($,$,(#505147,#505152))",771454,2109.99999999998,1060.00000000011
516808,NCU3037.D1,IfcDoor,2OrOUG9RDFsO7BgwFdYqQt,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:774861,,810mm - 2110mm S/O Laminate,"#858955=IfcLocalPlacement(#858936,#858954)","#516802=IfcProductDefinitionShape($,$,(#516795,#516800))",774861,2109.99999999998,809.999999999989
516933,NCU3038.D1,IfcDoor,2OrOUG9RDFsO7BgwFdYqQq,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:774862,,810mm - 2110mm S/O Laminate,"#858992=IfcLocalPlacement(#858971,#858991)","#516927=IfcProductDefinitionShape($,$,(#516920,#516925))",774862,2109.99999999998,809.999999999989
528067,NCU3041A.D1,IfcDoor,3WyQIbVv51oxlZ4cPslQuK,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:776514,,810mm - 2110mm S/O Laminate,"#859029=IfcLocalPlacement(#859008,#859028)","#528061=IfcProductDefinitionShape($,$,(#528054,#528059))",776514,2109.99999999998,809.999999999989
538889,NCU3042A.D1,IfcDoor,2Xo5MUH1b1YBeffZ9qkvvt,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:776713,,810mm - 2110mm S/O Laminate,"#859066=IfcLocalPlacement(#859045,#859065)","#538883=IfcProductDefinitionShape($,$,(#538876,#538881))",776713,2109.99999999998,809.999999999989
539096,NCU3006.D1,IfcDoor,3VI5e51qX8iBwy5aKAtfJK,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:777860,,1510mm - 2110mm S/O Laminate,"#858805=IfcLocalPlacement(#858782,#858804)","#539090=IfcProductDefinitionShape($,$,(#539083,#539088))",777860,2110.00000000001,1510.00000000004
565785,NCU3045.D1,IfcDoor,3qNkbIL0v7VRC8tBrVa$fi,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:781212,,1060mm - 2110mm S/O Laminate,"#859140=IfcLocalPlacement(#859121,#859139)","#565779=IfcProductDefinitionShape($,$,(#565772,#565777))",781212,2109.99999999998,1060.00000000011
571708,NCU3047.D1,IfcDoor,16QeCmuJT7HuaUFea6axF2,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:821388,,810mm - 2110mm S/O Laminate,"#859175=IfcLocalPlacement(#859156,#859174)","#571702=IfcProductDefinitionShape($,$,(#571695,#571700))",821388,2109.99999999998,809.999999999989
582442,NCU3020.D1,IfcDoor,2IwIhO6O5C4h3FWLNLtEsa,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:824406,FD30S,810mm - 2110mm S/O Laminate,"#857257=IfcLocalPlacement(#857236,#857256)","#582436=IfcProductDefinitionShape($,$,(#582429,#582434))",824406,2109.99999999998,809.999999999989
585672,NCU3007.D1,IfcDoor,2GKRzJ1KTEkhBNtjTxKWbv,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:840685,,1060mm - 2110mm S/O Laminate,"#857109=IfcLocalPlacement(#857088,#857108)","#585666=IfcProductDefinitionShape($,$,(#585659,#585664))",840685,2109.99999999998,1060.00000000011
586320,NCU3026.D1,IfcDoor,08TpU$TGf5dAJ5xsm1cDAk,IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:903036,,1510mm - 2110mm S/O Laminate,"#859249=IfcLocalPlacement(#859228,#859248)","#586314=IfcProductDefinitionShape($,$,(#586307,#586312))",903036,2110.0,1510.00000000004
586615,NCU3025.D1,IfcDoor,1dUy5GtpT0bASft8acxYG4,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:903914,,1060mm - 2110mm S/O Laminate,"#859286=IfcLocalPlacement(#859265,#859285)","#586609=IfcProductDefinitionShape($,$,(#586602,#586607))",903914,2109.99999999998,1060.00000000011
586729,EGU3003.D1,IfcDoor,0P4htt3050iOQzanUoiMNw,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:906484,,1510mm - 2110mm S/O Laminate,"#859105=IfcLocalPlacement(#859082,#859104)","#586723=IfcProductDefinitionShape($,$,(#586716,#586721))",906484,2110.00000000001,1510.0
600506,EGU3C02.D1,IfcDoor,0P4htt3050iOQzanUoiMV7,IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:906953,,1510mm - 2110mm S/O Laminate,"#858766=IfcLocalPlacement(#858743,#858765)","#600500=IfcProductDefinitionShape($,$,(#600493,#600498))",906953,2110.0,1510.00000000004
613599,EGU3002.D1,IfcDoor,0P4htt3050iOQzanUoiMaW,IDT 1d - Single Door:1010mm - 2110mm S/O Laminate:907310,,1010mm - 2110mm S/O Laminate,"#859358=IfcLocalPlacement(#859339,#859357)","#613593=IfcProductDefinitionShape($,$,(#613586,#613591))",907310,2109.99999999998,1010.00000000001
626606,EGU3001.D1,IfcDoor,0P4htt3050iOQzanUoiMiJ,IDT 1d - Single Door:910mm - 2110mm S/O Laminate:907805,,910mm - 2110mm S/O Laminate,"#859323=IfcLocalPlacement(#859302,#859322)","#626600=IfcProductDefinitionShape($,$,(#626593,#626598))",907805,2109.99999999998,910.000000000001
693578,NCU3C02.D1,IfcDoor,3iD9WjSpX9fgy$3LCjOrdh,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:954482,FD30S,1910mm - 2110mm S/O DS Laminate,"#859395=IfcLocalPlacement(#859374,#859394)","#693572=IfcProductDefinitionShape($,$,(#693565,#693570))",954482,2110.0,1909.99999999998
693864,NCU3043.D1,IfcDoor,1Ym8fE3EP4JuK0s2VYdzUq,IDT 1a - Single Door (Glazed - Observation):1060mm - 2110mm S/O Laminate:959221,FD30S,1060mm - 2110mm S/O Laminate,"#859212=IfcLocalPlacement(#859191,#859211)","#693858=IfcProductDefinitionShape($,$,(#693851,#693856))",959221,2109.99999999998,1060.0
694171,NCU3043A.D1,IfcDoor,1Ym8fE3EP4JuK0s2VYdzOh,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:959338,,810mm - 2110mm S/O Laminate,"#859432=IfcLocalPlacement(#859411,#859431)","#694165=IfcProductDefinitionShape($,$,(#694158,#694163))",959338,2109.99999999998,809.999999999989
771531,NCU3C06.D1,IfcDoor,2dKLsp49DF2O5$6qwEV$oo,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:977356,FD30S,1910mm - 2110mm S/O DS Laminate,"#859471=IfcLocalPlacement(#859448,#859470)","#771525=IfcProductDefinitionShape($,$,(#771518,#771523))",977356,2110.0,1909.99999999998
771734,NCU3C07.D1,IfcDoor,36mN0_IdH8zPlUcKoiaIjG,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:977514,FD30S,1910mm - 2110mm S/O DS Laminate,"#859508=IfcLocalPlacement(#859487,#859507)","#771728=IfcProductDefinitionShape($,$,(#771721,#771726))",977514,2110.0,1909.99999999998
776528,NCU3030.D1,IfcDoor,3Qc5a_1pX1DOq7QqApewSD,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1072627,,1510mm - 2110mm S/O Laminate,"#859547=IfcLocalPlacement(#859524,#859546)","#776522=IfcProductDefinitionShape($,$,(#776515,#776520))",1072627,2110.00000000001,1510.0
776982,NCU3049.D1,IfcDoor,2u18vblxzAJA1jgYajA_86,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1076729,,1060mm - 2110mm S/O Laminate,"#859582=IfcLocalPlacement(#859563,#859581)","#776976=IfcProductDefinitionShape($,$,(#776969,#776974))",1076729,2109.99999999998,1060.0
