id,Mark,type,GlobalId,Name,Fire Designation,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth
181322,INT2015.D3,IfcDoor,3UZtLsySPBwB6JKxDBNZsL,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1367384,,1060mm - 2110mm S/O PVC,"#1995162=IfcLocalPlacement(#1995141,#1995161)","#181316=IfcProductDefinitionShape($,$,(#181309,#181314))",1367384,2109.99999999999,1060.0
207641,INT2015.D2,IfcDoor,2iVdt4ywD3E8bVYP7G6V2q,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O PVC:1367385,,1060mm - 2110mm S/O PVC,"#1995417=IfcLocalPlacement(#1995398,#1995416)","#207635=IfcProductDefinitionShape($,$,(#207628,#207633))",1367385,2109.99999999999,1060.00000000011
234027,INT2015.D1,IfcDoor,2iVdt4ywD3E8bVYP7G6V2t,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O PVC:1367386,,1060mm - 2110mm S/O PVC,"#1995382=IfcLocalPlacement(#1995359,#1995381)","#234021=IfcProductDefinitionShape($,$,(#234014,#234019))",1367386,2109.99999999999,1060.00000000011
234237,INT2011.D1,IfcDoor,2iVdt4ywD3E8bVYP7G6V2m,IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367389,,1910mm - 2110mm S/O PVC,"#1995199=IfcLocalPlacement(#1995178,#1995198)","#234231=IfcProductDefinitionShape($,$,(#234224,#234229))",1367389,2110.0,1909.99999999998
234345,INT2011.D2,IfcDoor,2iVdt4ywD3E8bVYP7G6V2p,IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O PVC:1367390,,1910mm - 2110mm S/O PVC,"#1995271=IfcLocalPlacement(#1995252,#1995270)","#234339=IfcProductDefinitionShape($,$,(#234332,#234337))",1367390,2110.0,1909.99999999998
234454,INT2013.D1,IfcDoor,2iVdt4ywD3E8bVYP7G6V2o,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1367391,,1060mm - 2110mm S/O PVC,"#1995236=IfcLocalPlacement(#1995215,#1995235)","#234448=IfcProductDefinitionShape($,$,(#234441,#234446))",1367391,2109.99999999999,1060.0
234662,INT2007.D1,IfcDoor,2iVdt4ywD3E8bVYP7G6V2E,IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367395,,1910mm - 2110mm S/O PVC,"#1995561=IfcLocalPlacement(#1995542,#1995560)","#234656=IfcProductDefinitionShape($,$,(#234649,#234654))",1367395,2110.0,1909.99999999998
234770,INT2007.D2,IfcDoor,2iVdt4ywD3E8bVYP7G6V29,IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O PVC:1367396,,1910mm - 2110mm S/O PVC,"#1995596=IfcLocalPlacement(#1995577,#1995595)","#234764=IfcProductDefinitionShape($,$,(#234757,#234762))",1367396,2110.0,1909.99999999998
234879,INT2009.D1,IfcDoor,2iVdt4ywD3E8bVYP7G6V28,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1367397,,1060mm - 2110mm S/O PVC,"#1995631=IfcLocalPlacement(#1995612,#1995630)","#234873=IfcProductDefinitionShape($,$,(#234866,#234871))",1367397,2109.99999999999,1060.0
249316,INT2033.D1,IfcDoor,1hRSIILzD02RppkDaFzNYM,IDT 3d - Equal Double Door:1910mm - 2110mm S/O Lead Lined PVC:1367415,FD30S,1910mm - 2110mm S/O Lead Lined PVC,"#1995927=IfcLocalPlacement(#1995906,#1995926)","#249310=IfcProductDefinitionShape($,$,(#249303,#249308))",1367415,2110.0,1909.99999999998
275954,INT2031.D2,IfcDoor,2iVdt4ywD3E8bVYP7G6V2K,IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O Lead Lined PVC:1367417,,1210mm - 2110mm S/O Lead Lined PVC,"#1995814=IfcLocalPlacement(#1995793,#1995813)","#275948=IfcProductDefinitionShape($,$,(#275941,#275946))",1367417,2109.99999999999,1210.00000000004
302652,INT2035.D2,IfcDoor,2iVdt4ywD3E8bVYP7G6V2N,IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O Lead Lined PVC:1367418,,1210mm - 2110mm S/O Lead Lined PVC,"#1995777=IfcLocalPlacement(#1995758,#1995776)","#302646=IfcProductDefinitionShape($,$,(#302639,#302644))",1367418,2109.99999999999,1210.00000000004
315419,INT2031.D1,IfcDoor,2iVdt4ywD3E8bVYP7G6V2M,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1367419,FD30S,1060mm - 2110mm S/O PVC,"#1995964=IfcLocalPlacement(#1995943,#1995963)","#315413=IfcProductDefinitionShape($,$,(#315406,#315411))",1367419,2109.99999999999,1060.0
341740,INT2036.D3,IfcDoor,2iVdt4ywD3E8bVYP7G6V2J,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Lead Lined PVC:1367422,,1060mm - 2110mm S/O Lead Lined PVC,"#1995890=IfcLocalPlacement(#1995867,#1995889)","#341734=IfcProductDefinitionShape($,$,(#341727,#341732))",1367422,2109.99999999999,1060.00000000011
368128,INT2036.D2,IfcDoor,2iVdt4ywD3E8bVYP7G6V2I,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Lead Lined PVC:1367423,,1060mm - 2110mm S/O Lead Lined PVC,"#1995851=IfcLocalPlacement(#1995830,#1995850)","#368122=IfcProductDefinitionShape($,$,(#368115,#368120))",1367423,2109.99999999999,1060.00000000011
380224,INT2032.D1,IfcDoor,2iVdt4ywD3E8bVYP7G6V1l,IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367426,FD30S,1910mm - 2110mm S/O PVC,"#1995705=IfcLocalPlacement(#1995684,#1995704)","#380218=IfcProductDefinitionShape($,$,(#380211,#380216))",1367426,2110.0,1909.99999999998
419255,INT2033.D2,IfcDoor,2iVdt4ywD3E8bVYP7G6V1k,IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O Lead Lined PVC:1367427,,1910mm - 2110mm S/O Lead Lined PVC,"#1995742=IfcLocalPlacement(#1995721,#1995741)","#419249=IfcProductDefinitionShape($,$,(#419242,#419247))",1367427,2110.0,1909.99999999998
432084,INT2034.D1,IfcDoor,17wlcgb1rEXB07JWaWBVQy,IDT 1d - Single Door:1060mm - 2110mm S/O Lead Lined PVC:1367428,FD30S,1060mm - 2110mm S/O Lead Lined PVC,"#1996001=IfcLocalPlacement(#1995980,#1996000)","#432078=IfcProductDefinitionShape($,$,(#432071,#432076))",1367428,2109.99999999999,1060.0
432322,INT2028.D1,IfcDoor,2iVdt4ywD3E8bVYP7G6V1b,IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367432,FD30S,1910mm - 2110mm S/O PVC,"#1996038=IfcLocalPlacement(#1996017,#1996037)","#432316=IfcProductDefinitionShape($,$,(#432309,#432314))",1367432,2110.0,1909.99999999998
432431,INT2029.D2,IfcDoor,2iVdt4ywD3E8bVYP7G6V1a,IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O Lead Lined PVC:1367433,,1910mm - 2110mm S/O Lead Lined PVC,"#1996077=IfcLocalPlacement(#1996054,#1996076)","#432425=IfcProductDefinitionShape($,$,(#432418,#432423))",1367433,2110.0,1909.99999999998
445195,INT2030.D1,IfcDoor,2iVdt4ywD3E8bVYP7G6V1d,IDT 1d - Single Door:1060mm - 2110mm S/O Lead Lined PVC:1367434,FD30S,1060mm - 2110mm S/O Lead Lined PVC,"#1996114=IfcLocalPlacement(#1996093,#1996113)","#445189=IfcProductDefinitionShape($,$,(#445182,#445187))",1367434,2109.99999999999,1060.0
459008,INT2047.D1,IfcDoor,2iVdt4ywD3E8bVYP7G6V0A,IDT 1d - Single Door:1060mm - 2110mm S/O Lead Lined PVC:1367527,,1060mm - 2110mm S/O Lead Lined PVC,"#1996262=IfcLocalPlacement(#1996243,#1996261)","#459002=IfcProductDefinitionShape($,$,(#458995,#459000))",1367527,2109.99999999999,1060.00000000011
459123,INT2044.D1,IfcDoor,2iVdt4ywD3E8bVYP7G6V05,IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367528,,1910mm - 2110mm S/O PVC,"#1996227=IfcLocalPlacement(#1996204,#1996226)","#459117=IfcProductDefinitionShape($,$,(#459110,#459115))",1367528,2110.0,1909.99999999998
459230,INT2052.D2,IfcDoor,2iVdt4ywD3E8bVYP7G6V07,IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O Lead Lined PVC:1367530,,1210mm - 2110mm S/O Lead Lined PVC,"#1996188=IfcLocalPlacement(#1996169,#1996187)","#459224=IfcProductDefinitionShape($,$,(#459217,#459222))",1367530,2109.99999999999,1210.00000000004
471596,INT2045.D3,IfcDoor,2iVdt4ywD3E8bVYP7G6V0S,IDT 3d - Equal Double Door:1910mm - 2110mm S/O Lead Lined PVC:1367537,,1910mm - 2110mm S/O Lead Lined PVC,"#1996297=IfcLocalPlacement(#1996278,#1996296)","#471590=IfcProductDefinitionShape($,$,(#471583,#471588))",1367537,2110.0,1909.99999999998
471799,INT2019.D1,IfcDoor,2Ew8CZp3152OJaufCmiX1z,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1367640,,1060mm - 2110mm S/O PVC,"#1996373=IfcLocalPlacement(#1996352,#1996372)","#471793=IfcProductDefinitionShape($,$,(#471786,#471791))",1367640,2109.99999999999,1060.00000000011
472101,INT2017.D1,IfcDoor,2Ew8CZp3152OJaufCmiX14,IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1367649,,1910mm - 2110mm S/O PVC,"#1996449=IfcLocalPlacement(#1996428,#1996448)","#472095=IfcProductDefinitionShape($,$,(#472088,#472093))",1367649,2110.0,1909.99999999995
487032,INT2105.D1,IfcDoor,1WLYjKjWzCCQIs5wFfWwTR,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1385348,,1060mm - 2110mm S/O PVC,"#1996671=IfcLocalPlacement(#1996648,#1996670)","#487026=IfcProductDefinitionShape($,$,(#487019,#487024))",1385348,2109.99999999999,1060.0
487339,INT2002.D1,IfcDoor,3Q6f30cwT0uPdM4b8Imn2J,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1390134,,1060mm - 2110mm S/O PVC,"#1996488=IfcLocalPlacement(#1996465,#1996487)","#487333=IfcProductDefinitionShape($,$,(#487326,#487331))",1390134,2109.99999999999,1060.0
521803,INT2C04.D1,IfcDoor,3Q6f30cwT0uPdM4b8Imn3n,IDT 1b - Single Door (Glazed):1060mm-2110mm S/O PVC:1390164,FD30S,1060mm-2110mm S/O PVC,"#1996632=IfcLocalPlacement(#1996611,#1996631)","#521797=IfcProductDefinitionShape($,$,(#521790,#521795))",1390164,2109.99999999999,1060.00000000011
521990,INT2114.D1,IfcDoor,3Q6f30cwT0uPdM4b8Imn_r,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1390864,,1060mm - 2110mm S/O PVC,"#1996749=IfcLocalPlacement(#1996726,#1996748)","#521984=IfcProductDefinitionShape($,$,(#521977,#521982))",1390864,2109.99999999999,1060.00000000011
587029,INT2C05.D2,IfcDoor,0_6p5dTGL4nfNI1duzjUd2,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS PVC:1391459,FD30S,1910mm - 2110mm S/O DS PVC,"#1996786=IfcLocalPlacement(#1996765,#1996785)","#587023=IfcProductDefinitionShape($,$,(#587016,#587021))",1391459,2110.0,1909.99999999998
587791,INT2052.D3,IfcDoor,1Gym7H63n2BgQX6dnDg0OT,IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O Lead Lined PVC:1393103,,1210mm - 2110mm S/O Lead Lined PVC,"#1996823=IfcLocalPlacement(#1996802,#1996822)","#587785=IfcProductDefinitionShape($,$,(#587778,#587783))",1393103,2109.99999999999,1210.00000000004
627129,INT2045.D2,IfcDoor,1Gym7H63n2BgQX6dnDg0FG,IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O Lead Lined PVC:1393666,,1910mm - 2110mm S/O Lead Lined PVC,"#1996858=IfcLocalPlacement(#1996839,#1996857)","#627121=IfcProductDefinitionShape($,$,(#627114,#627119))",1393666,2110.0,1910.00000000009
640065,INT2051.D1,IfcDoor,1Gym7H63n2BgQX6dnDg0Bn,IDT 1d - Single Door:1060mm - 2110mm S/O Lead Lined PVC:1393955,,1060mm - 2110mm S/O Lead Lined PVC,"#1996932=IfcLocalPlacement(#1996911,#1996931)","#640059=IfcProductDefinitionShape($,$,(#640052,#640057))",1393955,2109.99999999999,1060.00000000011
640181,INT2048.D1,IfcDoor,1Gym7H63n2BgQX6dnDg0Bs,IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1393956,,1910mm - 2110mm S/O PVC,"#1996895=IfcLocalPlacement(#1996874,#1996894)","#640175=IfcProductDefinitionShape($,$,(#640168,#640173))",1393956,2110.0,1909.99999999998
652502,INT2049.D2,IfcDoor,1Gym7H63n2BgQX6dnDg0Br,IDT 3d - Equal Double Door:1910mm - 2110mm S/O Lead Lined PVC:1393959,,1910mm - 2110mm S/O Lead Lined PVC,"#1996969=IfcLocalPlacement(#1996948,#1996968)","#652496=IfcProductDefinitionShape($,$,(#652489,#652494))",1393959,2110.0,1909.99999999998
692147,INT2049.D1,IfcDoor,1Gym7H63n2BgQX6dnDg0B_,IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O Lead Lined PVC:1393964,,1910mm - 2110mm S/O Lead Lined PVC,"#1997006=IfcLocalPlacement(#1996985,#1997005)","#692139=IfcProductDefinitionShape($,$,(#692132,#692137))",1393964,2110.0,1910.00000000009
693092,INT2024.D1,IfcDoor,01Hut3mrPDTOkf0vnGomP5,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1397911,,1060mm - 2110mm S/O PVC,"#1994835=IfcLocalPlacement(#1994812,#1994834)","#693086=IfcProductDefinitionShape($,$,(#693079,#693084))",1397911,2109.99999999999,1060.0
719720,INT2024.D2,IfcDoor,01Hut3mrPDTOkf0vnGomPd,IDT 1c - Single Door (Glazed):1210mm - 2110mm S/O PVC:1397941,,1210mm - 2110mm S/O PVC,"#1995051=IfcLocalPlacement(#1995032,#1995050)","#719714=IfcProductDefinitionShape($,$,(#719707,#719712))",1397941,2109.99999999999,1210.0
746041,INT2018.D2,IfcDoor,01Hut3mrPDTOkf0vnGomV0,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O PVC:1398034,,1060mm - 2110mm S/O PVC,"#1996412=IfcLocalPlacement(#1996389,#1996411)","#746035=IfcProductDefinitionShape($,$,(#746028,#746033))",1398034,2109.99999999999,1060.0
746252,INT2074.D1,IfcDoor,0KLNjLnS96FAadac74Gpx6,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1399303,,1060mm - 2110mm S/O PVC,"#1997193=IfcLocalPlacement(#1997170,#1997192)","#746246=IfcProductDefinitionShape($,$,(#746239,#746244))",1399303,2109.99999999999,1060.0
746363,INT2117.D1,IfcDoor,0KLNjLnS96FAadac74GpxU,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1399327,,1060mm - 2110mm S/O PVC,"#1994761=IfcLocalPlacement(#1994740,#1994760)","#746357=IfcProductDefinitionShape($,$,(#746350,#746355))",1399327,2109.99999999999,1060.00000000011
746474,INT2118.D1,IfcDoor,0KLNjLnS96FAadac74Gpxs,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1399351,,1060mm - 2110mm S/O PVC,"#1994796=IfcLocalPlacement(#1994777,#1994795)","#746468=IfcProductDefinitionShape($,$,(#746461,#746466))",1399351,2109.99999999999,1060.00000000011
746586,INT2118.D2,IfcDoor,0KLNjLnS96FAadac74GpwC,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1399373,,1060mm - 2110mm S/O PVC,"#1997230=IfcLocalPlacement(#1997209,#1997229)","#746580=IfcProductDefinitionShape($,$,(#746573,#746578))",1399373,2109.99999999999,1060.00000000011
759627,INT2078.D1,IfcDoor,35hRcfGRr5keLh9_HxYNIi,IDT 1d - Single Door:1060mm - 2110mm S/O Lead Lined PVC:1402754,,1060mm - 2110mm S/O Lead Lined PVC,"#1996560=IfcLocalPlacement(#1996541,#1996559)","#759621=IfcProductDefinitionShape($,$,(#759614,#759619))",1402754,2109.99999999999,1060.0
759895,INT2079.D1,IfcDoor,35hRcfGRr5keLh9_HxYNfi,IDT 3d - Equal Double Door:1910mm - 2110mm S/O Lead Lined PVC:1403202,,1910mm - 2110mm S/O Lead Lined PVC,"#1997341=IfcLocalPlacement(#1997320,#1997340)","#759889=IfcProductDefinitionShape($,$,(#759882,#759887))",1403202,2110.0,1909.99999999995
760097,INT2082.D1,IfcDoor,35hRcfGRr5keLh9_HxYNWk,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1403648,,1060mm - 2110mm S/O PVC,"#1997378=IfcLocalPlacement(#1997357,#1997377)","#760091=IfcProductDefinitionShape($,$,(#760084,#760089))",1403648,2109.99999999999,1060.00000000011
760210,INT2083.D1,IfcDoor,35hRcfGRr5keLh9_HxYN$k,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1404096,,1060mm - 2110mm S/O PVC,"#1997415=IfcLocalPlacement(#1997394,#1997414)","#760204=IfcProductDefinitionShape($,$,(#760197,#760202))",1404096,2109.99999999999,1060.00000000011
760322,INT2C13.D1,IfcDoor,35hRcfGRr5keLh9_HxYNw1,IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1404335,,1910mm - 2110mm S/O PVC,"#1994687=IfcLocalPlacement(#1994666,#1994686)","#760316=IfcProductDefinitionShape($,$,(#760309,#760314))",1404335,2110.0,1909.99999999995
815492,INT2C14.D1,IfcDoor,35hRcfGRr5keLh9_HxYNxd,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O PVC:1404361,FD30S,1910mm - 2110mm S/O PVC,"#1997452=IfcLocalPlacement(#1997431,#1997451)","#815486=IfcProductDefinitionShape($,$,(#815479,#815484))",1404361,2110.0,1909.99999999995
850022,INT2C03.D1,IfcDoor,35hRcfGRr5keLh9_HxYNsi,IDT 1b - Single Door (Glazed):1060mm-2110mm S/O PVC:1404546,,1060mm-2110mm S/O PVC,"#1995125=IfcLocalPlacement(#1995104,#1995124)","#850016=IfcProductDefinitionShape($,$,(#850009,#850014))",1404546,2109.99999999999,1060.0
850136,INT2073.D1,IfcDoor,35hRcfGRr5keLh9_HxYNti,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1404610,,1060mm - 2110mm S/O PVC,"#1997489=IfcLocalPlacement(#1997468,#1997488)","#850130=IfcProductDefinitionShape($,$,(#850123,#850128))",1404610,2109.99999999999,1060.00000000011
850246,INT2C08.D1,IfcDoor,35hRcfGRr5keLh9_HxYNmp,IDT 1b - Single Door (Glazed):1060mm-2110mm S/O PVC:1404701,FD30S,1060mm-2110mm S/O PVC,"#1997526=IfcLocalPlacement(#1997505,#1997525)","#850240=IfcProductDefinitionShape($,$,(#850233,#850238))",1404701,2109.99999999999,1060.0
850357,INT2053.D1,IfcDoor,35hRcfGRr5keLh9_HxYNot,IDT 3d - Equal Double Door:1910mm - 2110mm S/O PVC:1404825,,1910mm - 2110mm S/O PVC,"#1997563=IfcLocalPlacement(#1997542,#1997562)","#850351=IfcProductDefinitionShape($,$,(#850344,#850349))",1404825,2110.0,1909.99999999998
850461,INT2035.D1,IfcDoor,3WJPTgsQj68g6M8a0$1PgC,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1406093,FD30S,1060mm - 2110mm S/O PVC,"#1997600=IfcLocalPlacement(#1997579,#1997599)","#850455=IfcProductDefinitionShape($,$,(#850448,#850453))",1406093,2109.99999999999,1060.0
850576,INT2014.D1,IfcDoor,3WJPTgsQj68g6M8a0$1Pge,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1406121,,1060mm - 2110mm S/O PVC,"#1997635=IfcLocalPlacement(#1997616,#1997634)","#850570=IfcProductDefinitionShape($,$,(#850563,#850568))",1406121,2109.99999999999,1060.0
850688,INT2081.D1,IfcDoor,3vgEI00sH0KfKDHGDeerzd,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1408301,FD30S,1060mm - 2110mm S/O PVC,"#1997674=IfcLocalPlacement(#1997651,#1997673)","#850682=IfcProductDefinitionShape($,$,(#850675,#850680))",1408301,2109.99999999999,1060.00000000011
850803,INT2080.D1,IfcDoor,3vgEI00sH0KfKDHGDeeryX,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1408363,FD30S,1060mm - 2110mm S/O PVC,"#1997711=IfcLocalPlacement(#1997690,#1997710)","#850797=IfcProductDefinitionShape($,$,(#850790,#850795))",1408363,2109.99999999999,1060.00000000011
850919,INT2076.D1,IfcDoor,3vgEI00sH0KfKDHGDeer$R,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1408401,,1060mm - 2110mm S/O PVC,"#1994724=IfcLocalPlacement(#1994703,#1994723)","#850913=IfcProductDefinitionShape($,$,(#850906,#850911))",1408401,2109.99999999999,1060.00000000011
851032,INT2077.D1,IfcDoor,3vgEI00sH0KfKDHGDeer_P,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1408467,FD30S,1060mm - 2110mm S/O PVC,"#1994650=IfcLocalPlacement(#1994627,#1994649)","#851026=IfcProductDefinitionShape($,$,(#851019,#851024))",1408467,2109.99999999999,1060.00000000011
877351,INT2075.D2,IfcDoor,3vgEI00sH0KfKDHGDeernx,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Lead Lined PVC:1408561,,1060mm - 2110mm S/O Lead Lined PVC,"#1996525=IfcLocalPlacement(#1996504,#1996524)","#877345=IfcProductDefinitionShape($,$,(#877338,#877343))",1408561,2109.99999999999,1060.00000000011
889352,INT2075.D1,IfcDoor,3vgEI00sH0KfKDHGDeewDw,IDT 3d - Equal Double Door:1910mm - 2110mm S/O Lead Lined PVC:1409328,,1910mm - 2110mm S/O Lead Lined PVC,"#1997748=IfcLocalPlacement(#1997727,#1997747)","#889346=IfcProductDefinitionShape($,$,(#889339,#889344))",1409328,2110.0,1909.99999999995
889649,INT2050.D1,IfcDoor,0ALC_o2ob109WN4kD4wlea,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1415083,,1060mm - 2110mm S/O PVC,"#1997785=IfcLocalPlacement(#1997764,#1997784)","#889643=IfcProductDefinitionShape($,$,(#889636,#889641))",1415083,2109.99999999999,1060.0
915967,INT2050.D2,IfcDoor,0ALC_o2ob109WN4kD4wlfI,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Lead Lined PVC:1415133,,1060mm - 2110mm S/O Lead Lined PVC,"#1997043=IfcLocalPlacement(#1997022,#1997042)","#915961=IfcProductDefinitionShape($,$,(#915954,#915959))",1415133,2109.99999999999,1060.0
916085,INT2046.D2,IfcDoor,0ALC_o2ob109WN4kD4wlMT,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1415186,,1060mm - 2110mm S/O PVC,"#1996153=IfcLocalPlacement(#1996130,#1996152)","#916079=IfcProductDefinitionShape($,$,(#916072,#916077))",1415186,2109.99999999999,1060.0
916198,INT2046.D1,IfcDoor,0ALC_o2ob109WN4kD4wlMr,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Lead Lined PVC:1415226,,1060mm - 2110mm S/O Lead Lined PVC,"#1996336=IfcLocalPlacement(#1996313,#1996335)","#916192=IfcProductDefinitionShape($,$,(#916185,#916190))",1415226,2109.99999999999,1060.0
929253,INT2052.D1,IfcDoor,0ALC_o2ob109WN4kD4wlKs,IDT 1d - Single Door:1060mm - 2110mm S/O PVC:1415353,,1060mm - 2110mm S/O PVC,"#1997822=IfcLocalPlacement(#1997801,#1997821)","#929247=IfcProductDefinitionShape($,$,(#929240,#929245))",1415353,2109.99999999999,1060.0
955659,INT2022.D3,IfcDoor,3fxzMoSEr8GPjf5PjV3wa_,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O PVC:1416862,,1060mm - 2110mm S/O PVC,"#1997861=IfcLocalPlacement(#1997838,#1997860)","#955653=IfcProductDefinitionShape($,$,(#955646,#955651))",1416862,2109.99999999999,1060.0
