id,Mark,type,GlobalId,Name,Fire Designation,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth
49341,IP10003.D1,IfcDoor,2yokI93kb1lgFf2nQ48JGC,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1383720,,1480mm - 2110mm S/O Laminate,"#1782433=IfcLocalPlacement(#1782410,#1782432)","#49333=IfcProductDefinitionShape($,$,(#49326,#49331))",1383720,2110.0,1479.99999999999
50231,IP20007.D1,IfcDoor,2yokI93kb1lgFf2nQ48JUo,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384086,,1480mm - 2110mm S/O Laminate,"#1782587=IfcLocalPlacement(#1782564,#1782586)","#50223=IfcProductDefinitionShape($,$,(#50216,#50221))",1384086,2110.0,1480.0
50621,IP20006.D1,IfcDoor,2yokI93kb1lgFf2nQ48JUC,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384104,,1480mm - 2110mm S/O Laminate,"#1782626=IfcLocalPlacement(#1782603,#1782625)","#50613=IfcProductDefinitionShape($,$,(#50606,#50611))",1384104,2110.0,1480.0
51676,IP20005.D1,IfcDoor,2yokI93kb1lgFf2nQ48JUU,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384122,,1480mm - 2110mm S/O Laminate,"#1782665=IfcLocalPlacement(#1782642,#1782664)","#51668=IfcProductDefinitionShape($,$,(#51661,#51666))",1384122,2110.0,1480.00000000002
52068,IP20002.D1,IfcDoor,2yokI93kb1lgFf2nQ48JVe,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384140,,1480mm - 2110mm S/O Laminate,"#1782704=IfcLocalPlacement(#1782681,#1782703)","#52060=IfcProductDefinitionShape($,$,(#52053,#52058))",1384140,2110.0,1480.0
53214,IP20003.D1,IfcDoor,2yokI93kb1lgFf2nQ48JOc,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384194,,1480mm - 2110mm S/O Laminate,"#1782782=IfcLocalPlacement(#1782759,#1782781)","#53206=IfcProductDefinitionShape($,$,(#53199,#53204))",1384194,2110.0,1479.99999999999
54469,IP30006.D1,IfcDoor,2yokI93kb1lgFf2nQ48JRJ,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384439,,1480mm - 2110mm S/O Laminate,"#1782860=IfcLocalPlacement(#1782837,#1782859)","#54461=IfcProductDefinitionShape($,$,(#54454,#54459))",1384439,2110.0,1480.00000000002
54942,IP30002.D1,IfcDoor,2yokI93kb1lgFf2nQ48Ga$,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384475,,1480mm - 2110mm S/O Laminate,"#1782899=IfcLocalPlacement(#1782876,#1782898)","#54934=IfcProductDefinitionShape($,$,(#54927,#54932))",1384475,2110.0,1480.0
55778,IP30003.D1,IfcDoor,2yokI93kb1lgFf2nQ48Gbr,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384529,,1480mm - 2110mm S/O Laminate,"#1783012=IfcLocalPlacement(#1782989,#1783011)","#55770=IfcProductDefinitionShape($,$,(#55763,#55768))",1384529,2110.0,1480.0
56162,IP20016.D1,IfcDoor,2yokI93kb1lgFf2nQ48GbV,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384571,,1480mm - 2110mm S/O Laminate,"#1783051=IfcLocalPlacement(#1783028,#1783050)","#56154=IfcProductDefinitionShape($,$,(#56147,#56152))",1384571,2110.0,1480.00000000005
56557,IP20015.D1,IfcDoor,2yokI93kb1lgFf2nQ48Gcf,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384589,,1480mm - 2110mm S/O Laminate,"#1783090=IfcLocalPlacement(#1783067,#1783089)","#56549=IfcProductDefinitionShape($,$,(#56542,#56547))",1384589,2110.0,1480.00000000005
56952,IP20014.D1,IfcDoor,2yokI93kb1lgFf2nQ48Gcx,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384607,,1480mm - 2110mm S/O Laminate,"#1783129=IfcLocalPlacement(#1783106,#1783128)","#56944=IfcProductDefinitionShape($,$,(#56937,#56942))",1384607,2110.0,1480.00000000005
57790,IP20013.D1,IfcDoor,2yokI93kb1lgFf2nQ48GcL,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384625,,1480mm - 2110mm S/O Laminate,"#1783168=IfcLocalPlacement(#1783145,#1783167)","#57782=IfcProductDefinitionShape($,$,(#57775,#57780))",1384625,2110.0,1479.99999999993
58181,IP30019.D1,IfcDoor,2yokI93kb1lgFf2nQ48Gdd,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384643,,1480mm - 2110mm S/O Laminate,"#1783207=IfcLocalPlacement(#1783184,#1783206)","#58173=IfcProductDefinitionShape($,$,(#58166,#58171))",1384643,2110.0,1480.00000000005
58852,IP30018.D1,IfcDoor,2yokI93kb1lgFf2nQ48Gd3,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384679,,1480mm - 2110mm S/O Laminate,"#1783285=IfcLocalPlacement(#1783262,#1783284)","#58844=IfcProductDefinitionShape($,$,(#58837,#58842))",1384679,2110.0,1480.00000000005
59169,IP30020.D1,IfcDoor,2yokI93kb1lgFf2nQ48GdT,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384697,,1480mm - 2110mm S/O Laminate,"#1783324=IfcLocalPlacement(#1783301,#1783323)","#59161=IfcProductDefinitionShape($,$,(#59154,#59159))",1384697,2110.0,1480.00000000005
59921,IP20011.D1,IfcDoor,2yokI93kb1lgFf2nQ48GX5,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384801,,1480mm - 2110mm S/O Laminate,"#1783398=IfcLocalPlacement(#1783375,#1783397)","#59913=IfcProductDefinitionShape($,$,(#59906,#59911))",1384801,2110.0,1480.00000000004
60495,IP30024.D1,IfcDoor,2yokI93kb1lgFf2nQ48GYX,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384837,,1480mm - 2110mm S/O Laminate,"#1783476=IfcLocalPlacement(#1783453,#1783475)","#60487=IfcProductDefinitionShape($,$,(#60480,#60485))",1384837,2110.0,1480.00000000004
60898,IP20012.D1,IfcDoor,2yokI93kb1lgFf2nQ48GYp,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384855,,1480mm - 2110mm S/O Laminate,"#1783515=IfcLocalPlacement(#1783492,#1783514)","#60890=IfcProductDefinitionShape($,$,(#60883,#60888))",1384855,2110.0,1480.00000000004
61204,IP30022.D1,IfcDoor,2yokI93kb1lgFf2nQ48GYD,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384873,,1480mm - 2110mm S/O Laminate,"#1783554=IfcLocalPlacement(#1783531,#1783553)","#61196=IfcProductDefinitionShape($,$,(#61189,#61194))",1384873,2110.0,1480.00000000004
61593,IP30023.D1,IfcDoor,2yokI93kb1lgFf2nQ48GYV,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384891,,1480mm - 2110mm S/O Laminate,"#1783593=IfcLocalPlacement(#1783570,#1783592)","#61585=IfcProductDefinitionShape($,$,(#61578,#61583))",1384891,2110.0,1480.00000000004
62575,IP30021.D1,IfcDoor,3hqXoPoVD699bQcCysQrCa,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384909,,1480mm - 2110mm S/O Laminate,"#1783632=IfcLocalPlacement(#1783609,#1783631)","#62567=IfcProductDefinitionShape($,$,(#62560,#62565))",1384909,2110.0,1479.99999999993
62889,IP30015.D1,IfcDoor,2yokI93kb1lgFf2nQ48GZR,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1384959,,1480mm - 2110mm S/O Laminate,"#1783671=IfcLocalPlacement(#1783648,#1783670)","#62881=IfcProductDefinitionShape($,$,(#62874,#62879))",1384959,2110.0,1480.00000000005
63320,IP30016.D1,IfcDoor,2yokI93kb1lgFf2nQ48GiH,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1385013,,1480mm - 2110mm S/O Laminate,"#1783710=IfcLocalPlacement(#1783687,#1783709)","#63312=IfcProductDefinitionShape($,$,(#63305,#63310))",1385013,2110.0,1480.00000000005
63710,IP30014.D1,IfcDoor,2yokI93kb1lgFf2nQ48Gjq,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1385040,,1480mm - 2110mm S/O Laminate,"#1783749=IfcLocalPlacement(#1783726,#1783748)","#63702=IfcProductDefinitionShape($,$,(#63695,#63700))",1385040,2110.0,1480.00000000005
64509,IP30004.D1,IfcDoor,2yokI93kb1lgFf2nQ48Gkv,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1385117,,1480mm - 2110mm S/O Laminate,"#1783788=IfcLocalPlacement(#1783765,#1783787)","#64501=IfcProductDefinitionShape($,$,(#64494,#64499))",1385117,2110.0,1479.99999999999
64810,IP30009.D1,IfcDoor,2yokI93kb1lgFf2nQ48GlW,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1385156,,1480mm - 2110mm S/O Laminate,"#1783827=IfcLocalPlacement(#1783804,#1783826)","#64802=IfcProductDefinitionShape($,$,(#64795,#64800))",1385156,2110.0,1480.00000000002
65115,IP30011.D1,IfcDoor,2yokI93kb1lgFf2nQ48Ge8,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1385260,,1480mm - 2110mm S/O Laminate,"#1783866=IfcLocalPlacement(#1783843,#1783865)","#65107=IfcProductDefinitionShape($,$,(#65100,#65105))",1385260,2110.0,1480.00000000002
65501,IP30010.D1,IfcDoor,2yokI93kb1lgFf2nQ48GfZ,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1385287,,1480mm - 2110mm S/O Laminate,"#1783905=IfcLocalPlacement(#1783882,#1783904)","#65493=IfcProductDefinitionShape($,$,(#65486,#65491))",1385287,2110.0,1480.00000000002
66296,IP30012.D1,IfcDoor,2yokI93kb1lgFf2nQ48Gf6,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1385314,,1480mm - 2110mm S/O Laminate,"#1783944=IfcLocalPlacement(#1783921,#1783943)","#66288=IfcProductDefinitionShape($,$,(#66281,#66286))",1385314,2110.0,1480.00000000001
66794,IP10023.D1,IfcDoor,1L7NTeCBX9wA$ZD3iiLoIU,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1385956,,1480mm - 2110mm S/O Laminate,"#1784020=IfcLocalPlacement(#1783997,#1784019)","#66786=IfcProductDefinitionShape($,$,(#66779,#66784))",1385956,2110.0,1480.00000000004
67096,IP30007.D1,IfcDoor,1L7NTeCBX9wA$ZD3iiLocC,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1386742,,1480mm - 2110mm S/O Laminate,"#1784059=IfcLocalPlacement(#1784036,#1784058)","#67088=IfcProductDefinitionShape($,$,(#67081,#67086))",1386742,2110.0,1480.0
80805,IP10032.D1,IfcDoor,3l64IQvRrDb9qOpFed7Q2$,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1390354,,1060mm - 2110mm S/O Laminate,"#1784135=IfcLocalPlacement(#1784112,#1784134)","#80799=IfcProductDefinitionShape($,$,(#80792,#80797))",1390354,2109.99999999998,1059.99999999998
81377,IP20032.D1,IfcDoor,3l64IQvRrDb9qOpFed7Qx_,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1390931,,1060mm - 2110mm S/O Laminate,"#1784174=IfcLocalPlacement(#1784151,#1784173)","#81371=IfcProductDefinitionShape($,$,(#81364,#81369))",1390931,2109.99999999998,1060.0
137744,IP10C04.D1,IfcDoor,36F8kf8S9EmPVJqNQiOw4z,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1392486,,1910mm - 2110mm S/O Laminate,"#1784287=IfcLocalPlacement(#1784266,#1784286)","#137738=IfcProductDefinitionShape($,$,(#137731,#137736))",1392486,2110.0,1910.0
192926,IP10C05.D1,IfcDoor,2beaGdp0H7pQXnVdOHiN2n,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1392518,,1910mm - 2110mm S/O Laminate,"#1784213=IfcLocalPlacement(#1784190,#1784212)","#192918=IfcProductDefinitionShape($,$,(#192911,#192916))",1392518,2110.0,1910.00000000002
193317,IP10C06.D1,IfcDoor,2beaGdp0H7pQXnVdOHiGz9,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1392766,,1910mm - 2110mm S/O Laminate,"#1782121=IfcLocalPlacement(#1782098,#1782120)","#193311=IfcProductDefinitionShape($,$,(#193304,#193309))",1392766,2110.0,1909.99999999995
193422,IP10C06.D2,IfcDoor,2beaGdp0H7pQXnVdOHiG_3,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1392820,,1910mm - 2110mm S/O Laminate,"#1784250=IfcLocalPlacement(#1784229,#1784249)","#193414=IfcProductDefinitionShape($,$,(#193407,#193412))",1392820,2110.0,1910.00000000004
193526,IP20C02.D1,IfcDoor,2beaGdp0H7pQXnVdOHiG$0,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1392887,,1910mm - 2110mm S/O Laminate,"#1782472=IfcLocalPlacement(#1782449,#1782471)","#193520=IfcProductDefinitionShape($,$,(#193513,#193518))",1392887,2110.0,1909.99999999995
193631,IP20C05.D1,IfcDoor,2beaGdp0H7pQXnVdOHiGuX,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1392918,,1910mm - 2110mm S/O Laminate,"#1784326=IfcLocalPlacement(#1784303,#1784325)","#193623=IfcProductDefinitionShape($,$,(#193616,#193621))",1392918,2110.0,1909.99999999999
195811,IP30013.D1,IfcDoor,31s$5X5CL8rBJU0hF_JM02,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1396371,,1480mm - 2110mm S/O Laminate,"#1784669=IfcLocalPlacement(#1784646,#1784668)","#195803=IfcProductDefinitionShape($,$,(#195796,#195801))",1396371,2110.0,1479.99999999993
195919,IP30C02.D1,IfcDoor,31s$5X5CL8rBJU0hF_JNwr,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1396772,,1910mm - 2110mm S/O Laminate,"#1784708=IfcLocalPlacement(#1784685,#1784707)","#195911=IfcProductDefinitionShape($,$,(#195904,#195909))",1396772,2110.0,1910.00000000002
261270,IP10C07.D1,IfcDoor,2It0kX6vf2yPMPEska1oKX,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1399094,,1910mm - 2110mm S/O DS Laminate,"#1784745=IfcLocalPlacement(#1784724,#1784744)","#261264=IfcProductDefinitionShape($,$,(#261257,#261262))",1399094,2110.0,1910.0
261480,IP10C05.D2,IfcDoor,2It0kX6vf2yPMPEska1oM3,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1399188,,1910mm - 2110mm S/O Laminate,"#1784782=IfcLocalPlacement(#1784761,#1784781)","#261474=IfcProductDefinitionShape($,$,(#261467,#261472))",1399188,2110.0,1909.99999999995
326700,IP10C07.D2,IfcDoor,2It0kX6vf2yPMPEska1o3C,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1400027,,1910mm - 2110mm S/O DS Laminate,"#1784860=IfcLocalPlacement(#1784837,#1784859)","#326694=IfcProductDefinitionShape($,$,(#326687,#326692))",1400027,2110.0,1910.0
326900,IP20C02.D2,IfcDoor,3aBCZI4er2ywlXcxT4v5T8,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1400570,,1910mm - 2110mm S/O DS Laminate,"#1784897=IfcLocalPlacement(#1784876,#1784896)","#326894=IfcProductDefinitionShape($,$,(#326887,#326892))",1400570,2110.0,1910.0
351884,IP10049.D1,IfcDoor,32tcAoc6b4lRh_JZ0DkpF$,IDT 1f - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1401783,,1060mm - 2110mm S/O Laminate,"#1784404=IfcLocalPlacement(#1784381,#1784403)","#351878=IfcProductDefinitionShape($,$,(#351871,#351876))",1401783,2109.99999999998,1060.0
378380,IP10050.D1,IfcDoor,32tcAoc6b4lRh_JZ0DkpMf,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1402337,,1060mm - 2110mm S/O Laminate,"#1784441=IfcLocalPlacement(#1784420,#1784440)","#378374=IfcProductDefinitionShape($,$,(#378367,#378372))",1402337,2109.99999999998,1060.0
391198,IP10042.D1,IfcDoor,2VJJwVYkL0WfnDAHtI6g9B,IDT 1d - Single Door:1010mm - 2110mm S/O Laminate:1405529,,1010mm - 2110mm S/O Laminate,"#1781926=IfcLocalPlacement(#1781905,#1781925)","#391192=IfcProductDefinitionShape($,$,(#391185,#391190))",1405529,2109.99999999998,1010.00000000008
417940,IP10036.D1,IfcDoor,28ocIrrMb4ZO6KwAcjlBjd,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1406075,,1060mm - 2110mm S/O Laminate,"#1784971=IfcLocalPlacement(#1784952,#1784970)","#417934=IfcProductDefinitionShape($,$,(#417927,#417932))",1406075,2109.99999999998,1060.0
418053,IP10040.D1,IfcDoor,0CRshhG6PBrRICWwY3jgDQ,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1406329,,1060mm - 2110mm S/O Laminate,"#1785008=IfcLocalPlacement(#1784987,#1785007)","#418047=IfcProductDefinitionShape($,$,(#418040,#418045))",1406329,2109.99999999998,1060.00000000011
430812,IP10038.D1,IfcDoor,0CRshhG6PBrRICWwY3jg2U,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1406653,,1060mm - 2110mm S/O Laminate,"#1785045=IfcLocalPlacement(#1785024,#1785044)","#430806=IfcProductDefinitionShape($,$,(#430799,#430804))",1406653,2109.99999999998,1060.0
