id,Mark,type,GlobalId,Name,Fire Designation,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth
444930,PTH0C02.D1,IfcDoor,1saDB3OhLDvQmvKCANrxn5,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851381,FD60S,1910mm - 2110mm S/O Laminate,"#4811292=IfcLocalPlacement(#4811269,#4811291)","#444924=IfcProductDefinitionShape($,$,(#444917,#444922))",851381,2110.0,1909.99999999995
463143,ICT0006.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmo,IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:851394,FD60S,1810mm - 2110mm S/O Painted,"#4811331=IfcLocalPlacement(#4811308,#4811330)","#463137=IfcProductDefinitionShape($,$,(#463130,#463135))",851394,2110.0,1810.0
479923,PLA0113.D3,IfcDoor,1saDB3OhLDvQmvKCANrxmz,IDT 4a - Riser Double Door:1210mm - 2110mm S/O Painted:851405,FD60S,1210mm - 2110mm S/O Painted,"#4811820=IfcLocalPlacement(#4811801,#4811819)","#479917=IfcProductDefinitionShape($,$,(#479910,#479915))",851405,2110.0,1210.0
495688,PLA0113.D2,IfcDoor,1saDB3OhLDvQmvKCANrxm_,IDT 4a - Riser Double Door:1210mm - 2110mm S/O Painted:851406,FD60S,1210mm - 2110mm S/O Painted,"#4811785=IfcLocalPlacement(#4811764,#4811784)","#495682=IfcProductDefinitionShape($,$,(#495675,#495680))",851406,2110.0,1210.0
495789,PLA0113.D1,IfcDoor,1saDB3OhLDvQmvKCANrxm$,IDT 4a - Riser Double Door:1210mm - 2110mm S/O Painted:851407,FD60S,1210mm - 2110mm S/O Painted,"#4811748=IfcLocalPlacement(#4811725,#4811747)","#495783=IfcProductDefinitionShape($,$,(#495776,#495781))",851407,2110.0,1210.0
510375,IP30100.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmW,IDT 2c - Double Unequal Door (Glazed):1710mm - 2110mm S/O Laminate:851408,FD30S,1710mm - 2110mm S/O Laminate,"#4811557=IfcLocalPlacement(#4811534,#4811556)","#510369=IfcProductDefinitionShape($,$,(#510362,#510367))",851408,2110.0,1709.99999999999
523280,PHA0C01.D2,IfcDoor,1saDB3OhLDvQmvKCANrxmZ,IDT 1d - Single Door:1010mm - 2110mm S/O Laminate Enhanced Security:851411,FD30S,1010mm - 2110mm S/O Laminate Enhanced Security,"#4811859=IfcLocalPlacement(#4811836,#4811858)","#523274=IfcProductDefinitionShape($,$,(#523267,#523272))",851411,2109.99999999998,1010.00000000008
541390,PLA0110.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmf,IDT 4a - Riser Double Door:2318mm - 2110mm S/O Painted:851417,FD60S,2318mm - 2110mm S/O Painted,"#4811898=IfcLocalPlacement(#4811875,#4811897)","#541384=IfcProductDefinitionShape($,$,(#541377,#541382))",851417,2110.0,2317.99999999999
541502,PLA0107.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmg,IDT 4a - Riser Double Door:2318mm - 2110mm S/O Painted:851418,FD60S,2318mm - 2110mm S/O Painted,"#4811023=IfcLocalPlacement(#4811000,#4811022)","#541496=IfcProductDefinitionShape($,$,(#541489,#541494))",851418,2110.0,2317.99999999999
558103,PLA0109.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmi,IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851420,FD60S,1610mm - 2110mm S/O Painted,"#4811060=IfcLocalPlacement(#4811039,#4811059)","#558097=IfcProductDefinitionShape($,$,(#558090,#558095))",851420,2110.0,1609.99999999998
558263,PLA0114.D1,IfcDoor,0mkzHVF5v0fu46zdQLdRM1,IDT 4a - Riser Double Door:2318mm - 2110mm S/O Painted:851421,FD60S,2318mm - 2110mm S/O Painted,"#4810984=IfcLocalPlacement(#4810963,#4810983)","#558257=IfcProductDefinitionShape($,$,(#558250,#558255))",851421,2110.0,2317.99999999999
558364,PLA0121.D1,IfcDoor,1saDB3OhLDvQmvKCANrxml,IDT 4a - Riser Double Door:2318mm - 2110mm S/O Painted:851423,FD60S,2318mm - 2110mm S/O Painted,"#4811972=IfcLocalPlacement(#4811949,#4811971)","#558358=IfcProductDefinitionShape($,$,(#558351,#558356))",851423,2110.0,2317.99999999999
613808,MOR0C01.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmJ,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851427,FD30S,1910mm - 2110mm S/O Laminate,"#4812011=IfcLocalPlacement(#4811988,#4812010)","#613802=IfcProductDefinitionShape($,$,(#613795,#613800))",851427,2110.0,1909.99999999998
627813,CIR0109.D2,IfcDoor,1saDB3OhLDvQmvKCANrxmO,IDT 2b - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:851432,FD30S,1510mm - 2110mm S/O Laminate,"#4812050=IfcLocalPlacement(#4812027,#4812049)","#627807=IfcProductDefinitionShape($,$,(#627800,#627805))",851432,2110.0,1510.00000000004
639944,PHA0C02.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmS,IDT 3d - Equal Double Door:1910mm - 2110mm S/O Laminate Enhanced Security:851436,FD30S,1910mm - 2110mm S/O Laminate Enhanced Security,"#4812089=IfcLocalPlacement(#4812066,#4812088)","#639938=IfcProductDefinitionShape($,$,(#639931,#639936))",851436,2110.0,1909.99999999995
657169,PLA0106.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmT,IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:851437,FD60S,1810mm - 2110mm S/O Painted,"#4811405=IfcLocalPlacement(#4811384,#4811404)","#657163=IfcProductDefinitionShape($,$,(#657156,#657161))",851437,2110.0,1810.0
674323,PLA0106.D2,IfcDoor,1saDB3OhLDvQmvKCANrxmU,IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:851438,FD60S,1810mm - 2110mm S/O Painted,"#4811442=IfcLocalPlacement(#4811421,#4811441)","#674317=IfcProductDefinitionShape($,$,(#674310,#674315))",851438,2110.0,1810.0
691475,PLA0111.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmV,IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:851439,FD60S,1810mm - 2110mm S/O Painted,"#4811481=IfcLocalPlacement(#4811458,#4811480)","#691469=IfcProductDefinitionShape($,$,(#691462,#691467))",851439,2110.0,1810.0
691577,PLA0111.D2,IfcDoor,1saDB3OhLDvQmvKCANrxm0,IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:851440,FD60S,1810mm - 2110mm S/O Painted,"#4811518=IfcLocalPlacement(#4811497,#4811517)","#691571=IfcProductDefinitionShape($,$,(#691564,#691569))",851440,2110.0,1810.0
708180,PLA0117.D1,IfcDoor,1saDB3OhLDvQmvKCANrxm1,IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851441,FD60S,1610mm - 2110mm S/O Painted,"#4811596=IfcLocalPlacement(#4811573,#4811595)","#708174=IfcProductDefinitionShape($,$,(#708167,#708172))",851441,2110.0,1610.00000000002
725613,PLA0125.D1,IfcDoor,1saDB3OhLDvQmvKCANrxm6,IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:851446,FD60S,1810mm - 2110mm S/O Painted,"#4812165=IfcLocalPlacement(#4812144,#4812164)","#725607=IfcProductDefinitionShape($,$,(#725600,#725605))",851446,2110.0,1810.0
725714,PLA0124.D1,IfcDoor,1saDB3OhLDvQmvKCANrxm7,IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:851447,FD60S,1810mm - 2110mm S/O Painted,"#4812128=IfcLocalPlacement(#4812105,#4812127)","#725708=IfcProductDefinitionShape($,$,(#725701,#725706))",851447,2110.0,1810.0
742317,PLA0117.D2,IfcDoor,1saDB3OhLDvQmvKCANrxm8,IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851448,FD60S,1610mm - 2110mm S/O Painted,"#4811633=IfcLocalPlacement(#4811612,#4811632)","#742311=IfcProductDefinitionShape($,$,(#742304,#742309))",851448,2110.0,1610.00000000002
742418,PLA0118.D1,IfcDoor,1saDB3OhLDvQmvKCANrxm9,IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851449,FD60S,1610mm - 2110mm S/O Painted,"#4811709=IfcLocalPlacement(#4811688,#4811708)","#742412=IfcProductDefinitionShape($,$,(#742405,#742410))",851449,2110.0,1610.00000000002
742519,PLA0119.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmA,IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851450,FD60S,1610mm - 2110mm S/O Painted,"#4811672=IfcLocalPlacement(#4811649,#4811671)","#742513=IfcProductDefinitionShape($,$,(#742506,#742511))",851450,2110.0,1610.00000000002
759217,PLA0127.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmD,IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851453,FD60S,1610mm - 2110mm S/O Painted,"#4812204=IfcLocalPlacement(#4812181,#4812203)","#759211=IfcProductDefinitionShape($,$,(#759204,#759209))",851453,2110.0,1609.99999999998
771966,IP30104.D1,IfcDoor,1saDB3OhLDvQmvKCANrxmE,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:851454,FD30S,1060mm - 2110mm S/O Laminate,"#4812241=IfcLocalPlacement(#4812220,#4812240)","#771960=IfcProductDefinitionShape($,$,(#771953,#771958))",851454,2109.99999999998,1060.0
785639,IP30101.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$p,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:851459,,1510mm - 2110mm S/O Laminate,"#4812278=IfcLocalPlacement(#4812257,#4812277)","#785633=IfcProductDefinitionShape($,$,(#785626,#785631))",851459,2110.00000000001,1510.00000000004
785835,CIR0102.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$s,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:851462,FD30S,1910mm - 2110mm S/O DS Laminate,"#4812315=IfcLocalPlacement(#4812294,#4812314)","#785829=IfcProductDefinitionShape($,$,(#785822,#785827))",851462,2110.0,1909.99999999998
851543,CIR0113.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$X,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:851473,FD60S,1910mm - 2110mm S/O DS Laminate,"#4812389=IfcLocalPlacement(#4812368,#4812388)","#851537=IfcProductDefinitionShape($,$,(#851530,#851535))",851473,2110.0,1909.99999999998
916966,CIR0109.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$Z,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:851475,FD30S,1910mm - 2110mm S/O DS Laminate,"#4812426=IfcLocalPlacement(#4812405,#4812425)","#916960=IfcProductDefinitionShape($,$,(#916953,#916958))",851475,2110.0,1909.99999999998
917161,CIR0107.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$b,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:851477,FD30S,1910mm - 2110mm S/O DS Laminate,"#4812465=IfcLocalPlacement(#4812442,#4812464)","#917155=IfcProductDefinitionShape($,$,(#917148,#917153))",851477,2110.0,1909.99999999998
930636,SFM0013.D1,IfcDoor,0bWBw8a81FE9q4TF1wBB18,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:851480,,1510mm - 2110mm S/O Laminate,"#4811368=IfcLocalPlacement(#4811347,#4811367)","#930630=IfcProductDefinitionShape($,$,(#930623,#930628))",851480,2110.00000000001,1510.00000000004
944199,PLA0103.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$h,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Painted:851483,,1510mm - 2110mm S/O Painted,"#4812504=IfcLocalPlacement(#4812481,#4812503)","#944193=IfcProductDefinitionShape($,$,(#944186,#944191))",851483,2110.00000000001,1510.0
944462,PLA0102.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$G,IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:851488,FD60S,1610mm - 2110mm S/O Painted,"#4812543=IfcLocalPlacement(#4812520,#4812542)","#944456=IfcProductDefinitionShape($,$,(#944449,#944454))",851488,2110.0,1610.00000000008
959143,CIR0101.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$J,IDT 2b - Double Unequal Door (Glazed):1710mm - 2110mm S/O Laminate:851491,FD60S,1710mm - 2110mm S/O Laminate,"#4812617=IfcLocalPlacement(#4812596,#4812616)","#959137=IfcProductDefinitionShape($,$,(#959130,#959135))",851491,2110.0,1709.99999999999
1015094,CIR0105.D2,IfcDoor,1saDB3OhLDvQmvKCANrx$R,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851499,FD30S,1910mm - 2110mm S/O Laminate,"#4812656=IfcLocalPlacement(#4812633,#4812655)","#1015088=IfcProductDefinitionShape($,$,(#1015081,#1015086))",851499,2110.0,1909.99999999995
1070482,CIR0112.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$U,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851502,FD30S,1910mm - 2110mm S/O Laminate,"#4812693=IfcLocalPlacement(#4812672,#4812692)","#1070476=IfcProductDefinitionShape($,$,(#1070469,#1070474))",851502,2110.0,1909.99999999995
1070585,CIR0112.D2,IfcDoor,1saDB3OhLDvQmvKCANrx$V,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851503,FD30S,1910mm - 2110mm S/O Laminate,"#4812732=IfcLocalPlacement(#4812709,#4812731)","#1070579=IfcProductDefinitionShape($,$,(#1070572,#1070577))",851503,2110.0,1909.99999999995
1070686,CIR0117.D2,IfcDoor,1saDB3OhLDvQmvKCANrx$3,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851507,FD30S,1910mm - 2110mm S/O Laminate,"#4812771=IfcLocalPlacement(#4812748,#4812770)","#1070680=IfcProductDefinitionShape($,$,(#1070673,#1070678))",851507,2110.0,1909.99999999995
1082670,SFM0010.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$4,IDT 3d - Equal Double Door:1910mm - 2110mm S/O Laminate:851508,,1910mm - 2110mm S/O Laminate,"#4812810=IfcLocalPlacement(#4812787,#4812809)","#1082664=IfcProductDefinitionShape($,$,(#1082657,#1082662))",851508,2110.0,1909.99999999995
1082836,SFM0012.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$5,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:851509,,1510mm - 2110mm S/O Laminate,"#4812849=IfcLocalPlacement(#4812826,#4812848)","#1082830=IfcProductDefinitionShape($,$,(#1082823,#1082828))",851509,2110.00000000001,1510.00000000004
1095137,SFM0009.D1,IfcDoor,1saDB3OhLDvQmvKCANrx$A,IDT 3d - Equal Double Door:1910mm - 2110mm S/O Laminate:851514,FD30S,1910mm - 2110mm S/O Laminate,"#4812925=IfcLocalPlacement(#4812904,#4812924)","#1095131=IfcProductDefinitionShape($,$,(#1095124,#1095129))",851514,2110.0,1909.99999999995
1113539,PLA0116.D1,IfcDoor,1saDB3OhLDvQmvKCANrx_t,IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:851527,FD60S,1810mm - 2110mm S/O Painted,"#4812964=IfcLocalPlacement(#4812941,#4812963)","#1113533=IfcProductDefinitionShape($,$,(#1113526,#1113531))",851527,2110.0,1810.00000000004
1168800,CIR0110.D1,IfcDoor,1saDB3OhLDvQmvKCANrx_w,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851530,,1910mm - 2110mm S/O Laminate,"#4813001=IfcLocalPlacement(#4812980,#4813000)","#1168794=IfcProductDefinitionShape($,$,(#1168787,#1168792))",851530,2110.0,1909.99999999995
1168900,CIR0110.D2,IfcDoor,1saDB3OhLDvQmvKCANrx_x,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851531,FD30S,1910mm - 2110mm S/O Laminate,"#4813040=IfcLocalPlacement(#4813017,#4813039)","#1168894=IfcProductDefinitionShape($,$,(#1168887,#1168892))",851531,2110.0,1909.99999999995
1169000,CIR0106.D1,IfcDoor,1saDB3OhLDvQmvKCANrx_y,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851532,FD30S,1910mm - 2110mm S/O Laminate,"#4813077=IfcLocalPlacement(#4813056,#4813076)","#1168994=IfcProductDefinitionShape($,$,(#1168987,#1168992))",851532,2110.0,1909.99999999995
1169101,CIR0106.D2,IfcDoor,1saDB3OhLDvQmvKCANrx_z,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851533,FD30S,1910mm - 2110mm S/O Laminate,"#4813116=IfcLocalPlacement(#4813093,#4813115)","#1169095=IfcProductDefinitionShape($,$,(#1169088,#1169093))",851533,2110.0,1909.99999999995
1169202,SFM0011.D1,IfcDoor,1saDB3OhLDvQmvKCANrx__,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:851534,,1510mm - 2110mm S/O Laminate,"#4813151=IfcLocalPlacement(#4813132,#4813150)","#1169196=IfcProductDefinitionShape($,$,(#1169189,#1169194))",851534,2110.00000000001,1510.00000000004
1181936,MDE0001.D1,IfcDoor,1saDB3OhLDvQmvKCANrx_$,IDT 1d - Single Door:1010mm - 2110mm S/O Laminate:851535,,1010mm - 2110mm S/O Laminate,"#4812888=IfcLocalPlacement(#4812865,#4812887)","#1181930=IfcProductDefinitionShape($,$,(#1181923,#1181928))",851535,2109.99999999998,1010.00000000008
1197025,IP30C10.D1,IfcDoor,1saDB3OhLDvQmvKCANrx_O,IDT 2c - Double Unequal Door (Glazed):1510mm - 2110mm S/O Laminate:851560,FD30S,1510mm - 2110mm S/O Laminate,"#4813190=IfcLocalPlacement(#4813167,#4813189)","#1197019=IfcProductDefinitionShape($,$,(#1197012,#1197017))",851560,2110.0,1510.00000000004
1210474,PLA0123.D1,IfcDoor,1saDB3OhLDvQmvKCANrx_P,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Painted:851561,,1510mm - 2110mm S/O Painted,"#4813227=IfcLocalPlacement(#4813206,#4813226)","#1210468=IfcProductDefinitionShape($,$,(#1210461,#1210466))",851561,2110.00000000001,1510.00000000004
1211806,CIR0117.D1,IfcDoor,1_6OK6P6fFLeirrSvdnB4o,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:851582,,1910mm - 2110mm S/O Laminate,"#4813377=IfcLocalPlacement(#4813354,#4813376)","#1211800=IfcProductDefinitionShape($,$,(#1211793,#1211798))",851582,2110.0,1909.99999999995
1212003,CIR1116.D1,IfcDoor,1saDB3OhLDvQmvKCANri6m,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O 180degree Laminate:884800,FD60S,1910mm - 2110mm S/O 180degree Laminate,"#4813414=IfcLocalPlacement(#4813393,#4813413)","#1211997=IfcProductDefinitionShape($,$,(#1211990,#1211995))",884800,2110.0,1909.99999999998
1212386,CIR1117.D1,IfcDoor,1saDB3OhLDvQmvKCANri6q,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:884804,FD30S,1910mm - 2110mm S/O DS Laminate,"#4813527=IfcLocalPlacement(#4813504,#4813526)","#1212380=IfcProductDefinitionShape($,$,(#1212373,#1212378))",884804,2110.0,1909.99999999998
1212487,CIR1111.D1,IfcDoor,1saDB3OhLDvQmvKCANri6r,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:884805,FD30S,1910mm - 2110mm S/O DS Laminate,"#4813488=IfcLocalPlacement(#4813467,#4813487)","#1212481=IfcProductDefinitionShape($,$,(#1212474,#1212479))",884805,2110.0,1909.99999999998
1212681,CIR1113.D1,IfcDoor,1saDB3OhLDvQmvKCANri6t,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:884807,FD30S,1910mm - 2110mm S/O Laminate,"#4813566=IfcLocalPlacement(#4813543,#4813565)","#1212675=IfcProductDefinitionShape($,$,(#1212668,#1212673))",884807,2110.0,1909.99999999998
1278103,CIR1106.D1,IfcDoor,1saDB3OhLDvQmvKCANri6v,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:884809,FD30S,1910mm - 2110mm S/O DS Laminate,"#4813605=IfcLocalPlacement(#4813582,#4813604)","#1278097=IfcProductDefinitionShape($,$,(#1278090,#1278095))",884809,2110.0,1909.99999999998
1279377,CIR1105.D1,IfcDoor,1saDB3OhLDvQmvKCANri5X,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O 180degree Laminate:884881,FD60S,1910mm - 2110mm S/O 180degree Laminate,"#4813796=IfcLocalPlacement(#4813773,#4813795)","#1279371=IfcProductDefinitionShape($,$,(#1279364,#1279369))",884881,2110.0,1909.99999999998
1279949,PLA1109.D3,IfcDoor,1saDB3OhLDvQmvKCANri5h,IDT 4a - Riser Double Door:1210mm - 2110mm S/O Painted:884891,FD60S,1210mm - 2110mm S/O Painted,"#4814098=IfcLocalPlacement(#4814079,#4814097)","#1279943=IfcProductDefinitionShape($,$,(#1279936,#1279941))",884891,2110.0,1210.0
1280048,PLA1109.D2,IfcDoor,1saDB3OhLDvQmvKCANri5i,IDT 4a - Riser Double Door:1210mm - 2110mm S/O Painted:884892,FD60S,1210mm - 2110mm S/O Painted,"#4814063=IfcLocalPlacement(#4814042,#4814062)","#1280042=IfcProductDefinitionShape($,$,(#1280035,#1280040))",884892,2110.0,1210.0
1280147,PLA1109.D1,IfcDoor,1saDB3OhLDvQmvKCANri5j,IDT 4a - Riser Double Door:1210mm - 2110mm S/O Painted:884893,FD60S,1210mm - 2110mm S/O Painted,"#4814026=IfcLocalPlacement(#4814003,#4814025)","#1280141=IfcProductDefinitionShape($,$,(#1280134,#1280139))",884893,2110.0,1210.0
1280344,IP41100.D1,IfcDoor,1saDB3OhLDvQmvKCANri5Q,IDT 2c - Double Unequal Door (Glazed):1710mm - 2110mm S/O Laminate:884906,FD30S,1710mm - 2110mm S/O Laminate,"#4814213=IfcLocalPlacement(#4814190,#4814212)","#1280338=IfcProductDefinitionShape($,$,(#1280331,#1280336))",884906,2110.0,1709.99999999999
1298095,PLA1117.D1,IfcDoor,1saDB3OhLDvQmvKCANri5C,IDT 4a - Riser Double Door:2318mm - 2110mm S/O Painted:884924,FD60S,2318mm - 2110mm S/O Painted,"#4813720=IfcLocalPlacement(#4813697,#4813719)","#1298089=IfcProductDefinitionShape($,$,(#1298082,#1298087))",884924,2110.0,2317.99999999999
1298196,PLA1115.D1,IfcDoor,1saDB3OhLDvQmvKCANri5D,IDT 4a - Riser Double Door:2318mm - 2110mm S/O Painted:884925,FD60S,2318mm - 2110mm S/O Painted,"#4813757=IfcLocalPlacement(#4813736,#4813756)","#1298190=IfcProductDefinitionShape($,$,(#1298183,#1298188))",884925,2110.0,2317.99999999999
1298296,PLA1108.D1,IfcDoor,1saDB3OhLDvQmvKCANri5E,IDT 4a - Riser Double Door:2318mm - 2110mm S/O Painted:884926,FD60S,2318mm - 2110mm S/O Painted,"#4813644=IfcLocalPlacement(#4813621,#4813643)","#1298290=IfcProductDefinitionShape($,$,(#1298283,#1298288))",884926,2110.0,2317.99999999999
1314899,PLA1107.D1,IfcDoor,1saDB3OhLDvQmvKCANri4m,IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:884928,FD60S,1610mm - 2110mm S/O Painted,"#4813681=IfcLocalPlacement(#4813660,#4813680)","#1314893=IfcProductDefinitionShape($,$,(#1314886,#1314891))",884928,2110.0,1610.00000000008
