id,Mark,type,GlobalId,Name,Fire Designation,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth
36649,CLD1040.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxl1,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621325,,1480mm - 2110mm S/O Laminate,"#2059667=IfcLocalPlacement(#2059644,#2059666)","#36641=IfcProductDefinitionShape($,$,(#36634,#36639))",621325,2110.0,1480.00000000006
37476,CLD1031.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxjk,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621474,,1480mm - 2110mm S/O Laminate,"#2059782=IfcLocalPlacement(#2059759,#2059781)","#37468=IfcProductDefinitionShape($,$,(#37461,#37466))",621474,2110.0,1480.00000000001
37788,CLD1032.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxju,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621492,,1480mm - 2110mm S/O Laminate,"#2059821=IfcLocalPlacement(#2059798,#2059820)","#37780=IfcProductDefinitionShape($,$,(#37773,#37778))",621492,2110.0,1480.00000000001
38394,CLD1030.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxiT,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621521,,1480mm - 2110mm S/O Laminate,"#2059860=IfcLocalPlacement(#2059837,#2059859)","#38386=IfcProductDefinitionShape($,$,(#38379,#38384))",621521,2110.0,1480.00000000001
39220,CLD1029.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxii,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621536,,1480mm - 2110mm S/O Laminate,"#2059899=IfcLocalPlacement(#2059876,#2059898)","#39212=IfcProductDefinitionShape($,$,(#39205,#39210))",621536,2110.0,1479.99999999999
39527,CLD1025.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxiy,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621552,,1480mm - 2110mm S/O Laminate,"#2059938=IfcLocalPlacement(#2059915,#2059937)","#39519=IfcProductDefinitionShape($,$,(#39512,#39517))",621552,2110.0,1480.00000000001
39834,CLD1026.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxpE,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621570,,1480mm - 2110mm S/O Laminate,"#2059977=IfcLocalPlacement(#2059954,#2059976)","#39826=IfcProductDefinitionShape($,$,(#39819,#39824))",621570,2110.0,1480.00000000001
40142,CLD1027.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxpO,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621588,,1480mm - 2110mm S/O Laminate,"#2060016=IfcLocalPlacement(#2059993,#2060015)","#40134=IfcProductDefinitionShape($,$,(#40127,#40132))",621588,2110.0,1480.00000000001
40946,CLD1028.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxpk,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621602,,1480mm - 2110mm S/O Laminate,"#2060055=IfcLocalPlacement(#2060032,#2060054)","#40938=IfcProductDefinitionShape($,$,(#40931,#40936))",621602,2110.0,1479.99999999999
41355,CLD1008.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxoA,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621638,,1480mm - 2110mm S/O Laminate,"#2060094=IfcLocalPlacement(#2060071,#2060093)","#41347=IfcProductDefinitionShape($,$,(#41340,#41345))",621638,2110.0,1480.00000000002
41666,CLD1007.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxoK,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621656,,1480mm - 2110mm S/O Laminate,"#2060133=IfcLocalPlacement(#2060110,#2060132)","#41658=IfcProductDefinitionShape($,$,(#41651,#41656))",621656,2110.0,1480.00000000002
41965,CLD1006.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxoc,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621674,,1480mm - 2110mm S/O Laminate,"#2060172=IfcLocalPlacement(#2060149,#2060171)","#41957=IfcProductDefinitionShape($,$,(#41950,#41955))",621674,2110.0,1480.00000000002
43004,CLD1005.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxor,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621689,,1480mm - 2110mm S/O Laminate,"#2060211=IfcLocalPlacement(#2060188,#2060210)","#42996=IfcProductDefinitionShape($,$,(#42989,#42994))",621689,2110.0,1480.00000000002
43310,CLD1002.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxn6,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621706,,1480mm - 2110mm S/O Laminate,"#2060250=IfcLocalPlacement(#2060227,#2060249)","#43302=IfcProductDefinitionShape($,$,(#43295,#43300))",621706,2110.0,1480.00000000002
43615,CLD1001.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxnG,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:621724,,1480mm - 2110mm S/O Laminate,"#2060289=IfcLocalPlacement(#2060266,#2060288)","#43607=IfcProductDefinitionShape($,$,(#43600,#43605))",621724,2110.0,1480.00000000002
45038,CLD1048.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxqY,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622062,,1480mm - 2110mm S/O Laminate,"#2060441=IfcLocalPlacement(#2060418,#2060440)","#45030=IfcProductDefinitionShape($,$,(#45023,#45028))",622062,2110.0,1480.00000000006
45343,CLD1047.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxxC,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622080,,1480mm - 2110mm S/O Laminate,"#2060480=IfcLocalPlacement(#2060457,#2060479)","#45335=IfcProductDefinitionShape($,$,(#45328,#45333))",622080,2110.0,1480.00000000006
45649,CLD1046.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxxU,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622098,,1480mm - 2110mm S/O Laminate,"#2060519=IfcLocalPlacement(#2060496,#2060518)","#45641=IfcProductDefinitionShape($,$,(#45634,#45639))",622098,2110.0,1480.00000000006
46503,CLD1045.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxxJ,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622111,,1480mm - 2110mm S/O Laminate,"#2060558=IfcLocalPlacement(#2060535,#2060557)","#46495=IfcProductDefinitionShape($,$,(#46488,#46493))",622111,2110.0,1479.99999999993
46903,CLD1043.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxw1,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622157,,1480mm - 2110mm S/O Laminate,"#2060597=IfcLocalPlacement(#2060574,#2060596)","#46895=IfcProductDefinitionShape($,$,(#46888,#46893))",622157,2110.0,1480.00000000005
47294,CLD1042.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxwJ,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622175,,1480mm - 2110mm S/O Laminate,"#2060636=IfcLocalPlacement(#2060613,#2060635)","#47286=IfcProductDefinitionShape($,$,(#47279,#47284))",622175,2110.0,1480.00000000005
47492,CLD1044.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxwz,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:622193,,1480mm - 2110mm S/O Laminate,"#2060675=IfcLocalPlacement(#2060652,#2060674)","#47484=IfcProductDefinitionShape($,$,(#47477,#47482))",622193,2110.0,1480.00000000007
61108,CLD1065.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxvJ,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622239,,1060mm - 2110mm S/O Laminate,"#2060714=IfcLocalPlacement(#2060691,#2060713)","#61102=IfcProductDefinitionShape($,$,(#61095,#61100))",622239,2109.99999999998,1059.99999999998
74246,CLD1076.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxvf,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622245,,1060mm - 2110mm S/O Laminate,"#2060365=IfcLocalPlacement(#2060344,#2060364)","#74240=IfcProductDefinitionShape($,$,(#74233,#74238))",622245,2109.99999999998,1060.0
130422,CLD1C03.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxvq,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:622264,,1910mm - 2110mm S/O Laminate,"#2060868=IfcLocalPlacement(#2060845,#2060867)","#130416=IfcProductDefinitionShape($,$,(#130409,#130414))",622264,2110.0,1909.99999999995
196909,CLD1C02.D2,IfcDoor,29rpqQg5fF382R3_KsjzmX,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:622282,,1910mm - 2110mm S/O DS Laminate,"#2061168=IfcLocalPlacement(#2061147,#2061167)","#196903=IfcProductDefinitionShape($,$,(#196896,#196901))",622282,2110.0,1910.0
262055,CLD1C04.D2,IfcDoor,29Hsm7e3nBbgjoEQy1Lxu2,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:622286,,1910mm - 2110mm S/O DS Laminate,"#2061207=IfcLocalPlacement(#2061184,#2061206)","#262049=IfcProductDefinitionShape($,$,(#262042,#262047))",622286,2110.0,1910.0
262262,CLD1C10.D2,IfcDoor,29Hsm7e3nBbgjoEQy1LxuU,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:622290,,1910mm - 2110mm S/O DS Laminate,"#2061244=IfcLocalPlacement(#2061223,#2061243)","#262256=IfcProductDefinitionShape($,$,(#262249,#262254))",622290,2110.0,1910.0
288659,CLD1104.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxuG,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:622300,,1060mm - 2110mm S/O Laminate,"#2060944=IfcLocalPlacement(#2060921,#2060943)","#288653=IfcProductDefinitionShape($,$,(#288646,#288651))",622300,2109.99999999998,1060.0
288930,CLD1103.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxuJ,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622303,,1060mm - 2110mm S/O Laminate,"#2061283=IfcLocalPlacement(#2061260,#2061282)","#288924=IfcProductDefinitionShape($,$,(#288917,#288922))",622303,2109.99999999998,1060.0
315481,CLD1059.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxub,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:622313,,1060mm - 2110mm S/O Laminate,"#2061318=IfcLocalPlacement(#2061299,#2061317)","#315475=IfcProductDefinitionShape($,$,(#315468,#315473))",622313,2109.99999999998,1060.0
328240,CLD1055.D1,IfcDoor,29Hsm7e3nBbgjoEQy1LxuW,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622316,,1060mm - 2110mm S/O Laminate,"#2061357=IfcLocalPlacement(#2061334,#2061356)","#328234=IfcProductDefinitionShape($,$,(#328227,#328232))",622316,2109.99999999998,1060.00000000011
328603,CLD1060.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxuz,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622321,,1060mm - 2110mm S/O Laminate,"#2061392=IfcLocalPlacement(#2061373,#2061391)","#328597=IfcProductDefinitionShape($,$,(#328590,#328595))",622321,2109.99999999998,1060.0
328712,CLD1100.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxuu,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622324,,1060mm - 2110mm S/O Laminate,"#2060328=IfcLocalPlacement(#2060305,#2060327)","#328706=IfcProductDefinitionShape($,$,(#328699,#328704))",622324,2109.99999999998,1060.00000000011
341472,CLD1063.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lxuv,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622325,,1060mm - 2110mm S/O Laminate,"#2060753=IfcLocalPlacement(#2060730,#2060752)","#341464=IfcProductDefinitionShape($,$,(#341457,#341462))",622325,2109.99999999998,1060.00000000001
354860,CLD1102.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$D,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:622337,,1510mm - 2110mm S/O Laminate,"#2060905=IfcLocalPlacement(#2060884,#2060904)","#354854=IfcProductDefinitionShape($,$,(#354847,#354852))",622337,2110.00000000001,1510.0
367777,CLD1066.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$8,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622340,,1060mm - 2110mm S/O Laminate,"#2061427=IfcLocalPlacement(#2061408,#2061426)","#367771=IfcProductDefinitionShape($,$,(#367764,#367769))",622340,2109.99999999998,1060.0
367888,CLD1098.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$U,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622354,,1060mm - 2110mm S/O Laminate,"#2061020=IfcLocalPlacement(#2061001,#2061019)","#367882=IfcProductDefinitionShape($,$,(#367875,#367880))",622354,2109.99999999998,1060.00000000011
402451,CLD1C06.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$P,IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:622357,,1060mm-2110mm S/O Laminate,"#2061464=IfcLocalPlacement(#2061443,#2061463)","#402445=IfcProductDefinitionShape($,$,(#402438,#402443))",622357,2109.99999999998,1060.0
402636,CLD1097.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$R,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:622359,,1510mm - 2110mm S/O Laminate,"#2061057=IfcLocalPlacement(#2061036,#2061056)","#402630=IfcProductDefinitionShape($,$,(#402623,#402628))",622359,2110.00000000001,1510.00000000004
416018,CLD1087.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$M,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:622362,,1510mm - 2110mm S/O Laminate,"#2061501=IfcLocalPlacement(#2061480,#2061500)","#416012=IfcProductDefinitionShape($,$,(#416005,#416010))",622362,2110.00000000001,1510.0
416218,CLD1090.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx$k,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622370,,1060mm - 2110mm S/O Laminate,"#2061538=IfcLocalPlacement(#2061517,#2061537)","#416212=IfcProductDefinitionShape($,$,(#416205,#416210))",622370,2109.99999999998,1060.00000000011
416327,CLD1088.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx_A,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622406,,1060mm - 2110mm S/O Laminate,"#2061131=IfcLocalPlacement(#2061110,#2061130)","#416321=IfcProductDefinitionShape($,$,(#416314,#416319))",622406,2109.99999999998,1060.0
416536,CLD1089.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx_U,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:622418,,1060mm - 2110mm S/O Laminate,"#2061094=IfcLocalPlacement(#2061073,#2061093)","#416530=IfcProductDefinitionShape($,$,(#416523,#416528))",622418,2109.99999999998,1060.0
431325,CLD1041.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx_L,IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:622425,,1710mm - 2110mm S/O Laminate,"#2061863=IfcLocalPlacement(#2061840,#2061862)","#431317=IfcProductDefinitionShape($,$,(#431310,#431315))",622425,2110.0,1710.00000000009
445329,CLD1041A.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx_N,IDT 2d - Double Unequal Door:1610mm - 2110mm S/O Laminate:622427,,1610mm - 2110mm S/O Laminate,"#2061900=IfcLocalPlacement(#2061879,#2061899)","#445323=IfcProductDefinitionShape($,$,(#445316,#445321))",622427,2110.0,1610.0
445603,CLD1009.D1,IfcDoor,29Hsm7e3nBbgjoEQy1Lx_H,IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:622429,,1710mm - 2110mm S/O Laminate,"#2061939=IfcLocalPlacement(#2061916,#2061938)","#445595=IfcProductDefinitionShape($,$,(#445588,#445593))",622429,2110.0,1710.00000000009
446192,CLD1058.D1,IfcDoor,1DAYtr5lL0vuvRQD8DTHQR,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:628279,,1060mm - 2110mm S/O Laminate,"#2061978=IfcLocalPlacement(#2061955,#2061977)","#446186=IfcProductDefinitionShape($,$,(#446179,#446184))",628279,2109.99999999998,1060.0
446301,CLD1054.D1,IfcDoor,1DAYtr5lL0vuvRQD8DTHPN,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:628475,,1060mm - 2110mm S/O Laminate,"#2060829=IfcLocalPlacement(#2060806,#2060828)","#446295=IfcProductDefinitionShape($,$,(#446288,#446293))",628475,2109.99999999998,1060.00000000011
446611,CLD1003.D1,IfcDoor,0WSkAvpRnEafQDZ0ubsqXz,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:628600,,1480mm - 2110mm S/O Laminate,"#2062017=IfcLocalPlacement(#2061994,#2062016)","#446603=IfcProductDefinitionShape($,$,(#446596,#446601))",628600,2110.0,1480.00000000002
447407,CLD1004.D1,IfcDoor,0WSkAvpRnEafQDZ0ubsqSM,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:628755,,1480mm - 2110mm S/O Laminate,"#2062056=IfcLocalPlacement(#2062033,#2062055)","#447399=IfcProductDefinitionShape($,$,(#447392,#447397))",628755,2110.0,1479.99999999999
447515,CLD1105.D1,IfcDoor,1QjdbWirP83hvQUOrfk8Rx,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:629358,,1060mm - 2110mm S/O Laminate,"#2060985=IfcLocalPlacement(#2060962,#2060984)","#447507=IfcProductDefinitionShape($,$,(#447500,#447505))",629358,2109.99999999998,1059.99999999999
447725,CLD1077.D1,IfcDoor,1LxmUP709EqvjsKbbvZLyg,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:631514,,1510mm - 2110mm S/O Laminate,"#2061647=IfcLocalPlacement(#2061626,#2061646)","#447719=IfcProductDefinitionShape($,$,(#447712,#447717))",631514,2110.00000000001,1510.0
458714,CLD1078.D1,IfcDoor,390ARTnU5DuOyRZX3D7hsT,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:632192,,810mm - 2110mm S/O Laminate,"#2061682=IfcLocalPlacement(#2061663,#2061681)","#458708=IfcProductDefinitionShape($,$,(#458701,#458706))",632192,2109.99999999998,809.999999999989
458891,CLD1086.D1,IfcDoor,390ARTnU5DuOyRZX3D7hvL,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:632392,,1510mm - 2110mm S/O Laminate,"#2061717=IfcLocalPlacement(#2061698,#2061716)","#458885=IfcProductDefinitionShape($,$,(#458878,#458883))",632392,2110.00000000001,1510.0
459085,CLD1084.D1,IfcDoor,390ARTnU5DuOyRZX3D7h6Y,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:633279,,1060mm - 2110mm S/O Laminate,"#2061787=IfcLocalPlacement(#2061768,#2061786)","#459079=IfcProductDefinitionShape($,$,(#459072,#459077))",633279,2109.99999999998,1060.0
459283,CLD1085.D1,IfcDoor,2kT2EG99DFq8g$ZNsifOCI,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:634674,,1060mm - 2110mm S/O Laminate,"#2061752=IfcLocalPlacement(#2061733,#2061751)","#459277=IfcProductDefinitionShape($,$,(#459270,#459275))",634674,2109.99999999998,1060.0
485598,CLD1091.D1,IfcDoor,3UPI7yM_fAy8TpKse$iM9O,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:636844,,1060mm - 2110mm S/O Laminate,"#2061573=IfcLocalPlacement(#2061554,#2061572)","#485592=IfcProductDefinitionShape($,$,(#485585,#485590))",636844,2109.99999999998,1060.00000000011
496781,CLD1021A.D1,IfcDoor,1fQ8L$atrBz8zLOlWxV0In,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:646551,,810mm - 2110mm S/O Laminate,"#2062130=IfcLocalPlacement(#2062109,#2062129)","#496775=IfcProductDefinitionShape($,$,(#496768,#496773))",646551,2109.99999999998,810.000000000006
498936,CLD1020A.D1,IfcDoor,1fQ8L$atrBz8zLOlWxV3rH,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:648311,,810mm - 2110mm S/O Laminate,"#2062166=IfcLocalPlacement(#2062146,#2062165)","#498928=IfcProductDefinitionShape($,$,(#498921,#498926))",648311,2109.99999999998,810.000000000005
509667,CLD1019A.D1,IfcDoor,1fQ8L$atrBz8zLOlWxV3sl,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:648329,,810mm - 2110mm S/O Laminate,"#2062201=IfcLocalPlacement(#2062182,#2062200)","#509659=IfcProductDefinitionShape($,$,(#509652,#509657))",648329,2109.99999999998,810.000000000005
509778,CLD1018A.D1,IfcDoor,1fQ8L$atrBz8zLOlWxV3s5,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:648355,,810mm - 2110mm S/O Laminate,"#2062237=IfcLocalPlacement(#2062217,#2062236)","#509770=IfcProductDefinitionShape($,$,(#509763,#509768))",648355,2109.99999999998,810.000000000005
509889,CLD1017A.D1,IfcDoor,1fQ8L$atrBz8zLOlWxV3tZ,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:648389,,810mm - 2110mm S/O Laminate,"#2062272=IfcLocalPlacement(#2062253,#2062271)","#509881=IfcProductDefinitionShape($,$,(#509874,#509879))",648389,2109.99999999998,810.000000000005
510521,CLD1082.D1,IfcDoor,3sPYW5i$P6jBYEGfyqPcjQ,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:657029,,1060mm - 2110mm S/O Laminate,"#2060402=IfcLocalPlacement(#2060381,#2060401)","#510515=IfcProductDefinitionShape($,$,(#510508,#510513))",657029,2109.99999999998,1060.0
510724,CLD1C01.D1,IfcDoor,3JNAhT_2P9ZfZOTBS04iAd,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:657990,,1910mm - 2110mm S/O DS Laminate,"#2059743=IfcLocalPlacement(#2059720,#2059742)","#510718=IfcProductDefinitionShape($,$,(#510711,#510716))",657990,2110.0,1910.0
