id,Mark,type,GlobalId,Name,Fire Designation,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth
18487,ADM1018.D1,IfcDoor,2I8TWS6Eb15elK8$6rW9Wo,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:948027,,810mm - 2110mm S/O Laminate,"#377072=IfcLocalPlacement(#377051,#377071)","#18481=IfcProductDefinitionShape($,$,(#18474,#18479))",948027,2109.99999999998,809.999999999989
30524,ADM1019.D1,IfcDoor,1NXmtye5jChuzZzla5B880,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:983684,,810mm - 2110mm S/O Laminate,"#377181=IfcLocalPlacement(#377160,#377180)","#30518=IfcProductDefinitionShape($,$,(#30511,#30516))",983684,2109.99999999998,809.999999999989
43281,ADM1017.D1,IfcDoor,1NXmtye5jChuzZzla5B8Fh,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:983919,,1060mm - 2110mm S/O Laminate,"#377107=IfcLocalPlacement(#377088,#377106)","#43275=IfcProductDefinitionShape($,$,(#43268,#43273))",983919,2109.99999999998,1060.00000000011
69678,ADM1020.D1,IfcDoor,1NXmtye5jChuzZzla5B8Jv,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:984189,,1060mm - 2110mm S/O Laminate,"#377220=IfcLocalPlacement(#377197,#377219)","#69672=IfcProductDefinitionShape($,$,(#69665,#69670))",984189,2109.99999999998,1060.00000000011
83134,ADM1014.D1,IfcDoor,0njqnb4pn5Dh_CKyM05589,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1065624,FD60S,1510mm - 2110mm S/O Laminate,"#377144=IfcLocalPlacement(#377123,#377143)","#83128=IfcProductDefinitionShape($,$,(#83121,#83126))",1065624,2110.00000000001,1510.0
94858,ADM2019.D1,IfcDoor,0njqnb4pn5Dh_CKyM055FV,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1065806,,810mm - 2110mm S/O Laminate,"#377257=IfcLocalPlacement(#377236,#377256)","#94852=IfcProductDefinitionShape($,$,(#94845,#94850))",1065806,2109.99999999999,809.999999999989
94965,ADM2018.D1,IfcDoor,0njqnb4pn5Dh_CKyM055F1,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1065808,,810mm - 2110mm S/O Laminate,"#377366=IfcLocalPlacement(#377345,#377365)","#94959=IfcProductDefinitionShape($,$,(#94952,#94957))",1065808,2109.99999999999,809.999999999989
107718,ADM2017.D1,IfcDoor,0njqnb4pn5Dh_CKyM055F0,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1065809,,1060mm - 2110mm S/O Laminate,"#377292=IfcLocalPlacement(#377273,#377291)","#107712=IfcProductDefinitionShape($,$,(#107705,#107710))",1065809,2109.99999999999,1060.00000000011
107824,ADM2020.D1,IfcDoor,0njqnb4pn5Dh_CKyM055F3,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1065810,,1060mm - 2110mm S/O Laminate,"#377405=IfcLocalPlacement(#377382,#377404)","#107818=IfcProductDefinitionShape($,$,(#107811,#107816))",1065810,2109.99999999999,1060.00000000011
107930,ADM2014.D1,IfcDoor,0njqnb4pn5Dh_CKyM055F2,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1065811,FD60S,1510mm - 2110mm S/O Laminate,"#377329=IfcLocalPlacement(#377308,#377328)","#107924=IfcProductDefinitionShape($,$,(#107917,#107922))",1065811,2110.00000000001,1510.0
110524,ADM1002.D1,IfcDoor,05JC1PIX94tvN$4FrqkXcE,IDT 6a - Single Door (Internal Glazing-Observation):1060 - 2060mm S/O:1109080,,1060 - 2060mm S/O,"#378393=IfcLocalPlacement(#378374,#378392)","#110518=IfcProductDefinitionShape($,$,(#110511,#110516))",1109080,2059.99999999998,1060.0
110747,ADM1005.D1,IfcDoor,05JC1PIX94tvN$4FrqkXby,IDT 6a - Single Door (Internal Glazing-Observation):1060 - 2060mm S/O:1109162,,1060 - 2060mm S/O,"#377735=IfcLocalPlacement(#377716,#377734)","#110741=IfcProductDefinitionShape($,$,(#110734,#110739))",1109162,2059.99999999998,1060.0
110843,ADM1003.D1,IfcDoor,05JC1PIX94tvN$4FrqkXa2,IDT 6a - Single Door (Internal Glazing-Observation):1060 - 2060mm S/O:1109204,,1060 - 2060mm S/O,"#378358=IfcLocalPlacement(#378339,#378357)","#110837=IfcProductDefinitionShape($,$,(#110830,#110835))",1109204,2059.99999999998,1060.0
