id,Mark,type,GlobalId,Name,Fire Designation,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth
216004,RAD1028.D1,IfcDoor,2lIrRILEP80ABzgJloAWq4,IDT 3c - Equal Double Door (Glazed):1910mm - 2110mm S/O:1018379,FD60S,1910mm - 2110mm S/O,"#662526=IfcLocalPlacement(#662505,#662525)","#215998=IfcProductDefinitionShape($,$,(#215991,#215996))",1018379,2110.0,1909.99999999995
273501,RAD1C01.D2,IfcDoor,2gnUg7QOf42uuEP2LeNRnH,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1054129,,1910mm - 2110mm S/O Laminate,"#662943=IfcLocalPlacement(#662920,#662942)","#273495=IfcProductDefinitionShape($,$,(#273488,#273493))",1054129,2110.0,1909.99999999995
286930,RAD1007.D1,IfcDoor,3YteW8Q8f5lvi385I7$JPC,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1056329,,1060mm - 2110mm S/O Laminate,"#663019=IfcLocalPlacement(#662996,#663018)","#286924=IfcProductDefinitionShape($,$,(#286917,#286922))",1056329,2109.99999999998,1060.00000000011
300319,RAD1009.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupcvY,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1057463,,1510mm - 2110mm S/O Laminate,"#662565=IfcLocalPlacement(#662542,#662564)","#300313=IfcProductDefinitionShape($,$,(#300306,#300311))",1057463,2110.00000000001,1510.0
300438,RAD1008.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupcu2,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1057495,,1510mm - 2110mm S/O Laminate,"#662602=IfcLocalPlacement(#662581,#662601)","#300432=IfcProductDefinitionShape($,$,(#300425,#300430))",1057495,2110.00000000001,1510.0
300544,RAD1010.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupc$0,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1057557,,1510mm - 2110mm S/O Laminate,"#662639=IfcLocalPlacement(#662618,#662638)","#300538=IfcProductDefinitionShape($,$,(#300531,#300536))",1057557,2110.00000000001,1510.0
313300,RAD1016.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupc_X,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1057652,,1060mm - 2110mm S/O Laminate,"#662754=IfcLocalPlacement(#662733,#662753)","#313294=IfcProductDefinitionShape($,$,(#313287,#313292))",1057652,2109.99999999998,1060.0
326061,RAD1015.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupczr,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1057696,,1060mm - 2110mm S/O Laminate,"#662717=IfcLocalPlacement(#662694,#662716)","#326055=IfcProductDefinitionShape($,$,(#326048,#326053))",1057696,2109.99999999998,1060.0
338823,RAD1014.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupcyL,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1057728,,1060mm - 2110mm S/O Laminate,"#662791=IfcLocalPlacement(#662770,#662790)","#338817=IfcProductDefinitionShape($,$,(#338810,#338815))",1057728,2109.99999999998,1060.0
338935,RAD1013.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupcyz,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1057768,,1060mm - 2110mm S/O Laminate,"#662826=IfcLocalPlacement(#662807,#662825)","#338929=IfcProductDefinitionShape($,$,(#338922,#338927))",1057768,2109.99999999998,1060.0
339046,RAD1012.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupcZV,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1057802,,1060mm - 2110mm S/O Laminate,"#663058=IfcLocalPlacement(#663035,#663057)","#339040=IfcProductDefinitionShape($,$,(#339033,#339038))",1057802,2109.99999999998,1060.0
339157,RAD1011.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupcZp,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1057830,,1060mm - 2110mm S/O Laminate,"#662865=IfcLocalPlacement(#662842,#662864)","#339151=IfcProductDefinitionShape($,$,(#339144,#339149))",1057830,2109.99999999998,1060.0
349888,RAD1005.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupcY3,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1057878,,810mm - 2110mm S/O Laminate,"#663095=IfcLocalPlacement(#663074,#663094)","#349882=IfcProductDefinitionShape($,$,(#349875,#349880))",1057878,2109.99999999998,809.999999999989
360689,RAD1022.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupccS,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1058121,,810mm - 2110mm S/O Laminate,"#661909=IfcLocalPlacement(#661890,#661908)","#360683=IfcProductDefinitionShape($,$,(#360676,#360681))",1058121,2109.99999999998,809.999999999989
374078,RAD1036.D1,IfcDoor,0XxXnhGjz1bhQ8T9I10Y_j,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1058147,,1510mm - 2110mm S/O Laminate,"#661874=IfcLocalPlacement(#661851,#661873)","#374072=IfcProductDefinitionShape($,$,(#374065,#374070))",1058147,2110.00000000001,1510.00000000004
374184,RAD1024.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupcbK,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1058177,,1060mm - 2110mm S/O Laminate,"#662980=IfcLocalPlacement(#662959,#662979)","#374178=IfcProductDefinitionShape($,$,(#374171,#374176))",1058177,2109.99999999998,1060.0
374296,RAD1026.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupcbm,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1058213,,1060mm - 2110mm S/O Laminate,"#661979=IfcLocalPlacement(#661960,#661978)","#374290=IfcProductDefinitionShape($,$,(#374283,#374288))",1058213,2109.99999999998,1060.00000000011
387056,RAD1027.D1,IfcDoor,3$2ak9Dlz5fPwzEBXupca0,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1058261,,1060mm - 2110mm S/O Laminate,"#661944=IfcLocalPlacement(#661925,#661943)","#387050=IfcProductDefinitionShape($,$,(#387043,#387048))",1058261,2109.99999999998,1060.00000000011
400717,RAD1049.D1,IfcDoor,3DErkOgtj27PuGSeUoLUzj,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O HH Acrovyn:1065657,FD30S,1510mm - 2110mm S/O HH Acrovyn,"#663171=IfcLocalPlacement(#663150,#663170)","#400711=IfcProductDefinitionShape($,$,(#400704,#400709))",1065657,2110.00000000001,1510.0
401017,RAD1045.D1,IfcDoor,0V1XMZEr1CBgq9i_8OdeUZ,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1067304,,810mm - 2110mm S/O Laminate,"#663208=IfcLocalPlacement(#663187,#663207)","#401011=IfcProductDefinitionShape($,$,(#401004,#401009))",1067304,2109.99999999998,809.999999999989
411748,RAD1044.D1,IfcDoor,0V1XMZEr1CBgq9i_8OdeVr,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1067390,,810mm - 2110mm S/O Laminate,"#663243=IfcLocalPlacement(#663224,#663242)","#411742=IfcProductDefinitionShape($,$,(#411735,#411740))",1067390,2109.99999999998,809.999999999989
425137,RAD1047.D1,IfcDoor,0V1XMZEr1CBgq9i_8OdeTe,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1067491,,1510mm - 2110mm S/O Laminate,"#663134=IfcLocalPlacement(#663111,#663133)","#425131=IfcProductDefinitionShape($,$,(#425124,#425129))",1067491,2110.00000000001,1510.00000000004
437878,RAD1048.D1,IfcDoor,0V1XMZEr1CBgq9i_8OdeNM,IDT 1d - Single Door:1010mm - 2110mm S/O Laminate:1067869,,1010mm - 2110mm S/O Laminate,"#661835=IfcLocalPlacement(#661816,#661834)","#437872=IfcProductDefinitionShape($,$,(#437865,#437870))",1067869,2109.99999999998,1010.00000000001
503082,RAD1C03.D1,IfcDoor,0qFQJ677z5gfvcaiMYKEA0,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1144487,FD30S,1910mm - 2110mm S/O DS Laminate,"#663282=IfcLocalPlacement(#663259,#663281)","#503076=IfcProductDefinitionShape($,$,(#503069,#503074))",1144487,2110.0,1909.99999999998
503200,RAD1030.D1,IfcDoor,2OIaYFNRHCEgi8EglT9pHA,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1185833,,1060mm - 2110mm S/O Laminate,"#662678=IfcLocalPlacement(#662655,#662677)","#503194=IfcProductDefinitionShape($,$,(#503187,#503192))",1185833,2109.99999999998,1060.0
503485,RAD1040.D1,IfcDoor,1h4ZOoGRXBmv7H6Eh5HFGt,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1189477,,1060mm - 2110mm S/O Laminate,"#663319=IfcLocalPlacement(#663298,#663318)","#503479=IfcProductDefinitionShape($,$,(#503472,#503477))",1189477,2109.99999999998,1060.0
503596,RAD1042.D1,IfcDoor,0o3a4mhQP4UvNgyuKvDFzu,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1189517,FD60S,1060mm - 2110mm S/O Laminate,"#663356=IfcLocalPlacement(#663335,#663355)","#503590=IfcProductDefinitionShape($,$,(#503583,#503588))",1189517,2109.99999999998,1060.00000000011
518388,RAD1019.D1,IfcDoor,14Kxi118b2Fxwelmp74VM3,IDT 1d - Single Door:1060mm - 2110mm S/O Lead Lined:1193405,,1060mm - 2110mm S/O Lead Lined,"#662228=IfcLocalPlacement(#662209,#662227)","#518382=IfcProductDefinitionShape($,$,(#518375,#518380))",1193405,2109.99999999998,1060.00000000011
535767,RAD1023.D1,IfcDoor,3qFW0qg1z1duXUuQYYSgKN,IDT 1d - Single Door:1010mm - 2110mm S/O Laminate:1247251,,1010mm - 2110mm S/O Laminate,"#663395=IfcLocalPlacement(#663372,#663394)","#535761=IfcProductDefinitionShape($,$,(#535754,#535759))",1247251,2109.99999999998,1010.00000000001
555703,RAD1029.D1,IfcDoor,3BXZjyEHb5y8Zy4nkXOJbQ,IDT 1d - Single Door:1410mm - 2110mm S/O MRI Laminate:1396234,,1410mm - 2110mm S/O MRI Laminate,"#663432=IfcLocalPlacement(#663411,#663431)","#555697=IfcProductDefinitionShape($,$,(#555690,#555695))",1396234,2109.99999999998,1409.99999999999
561043,RAD1004.D1,IfcDoor,2FizNkMD11IO8fZLv_q4Dn,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1511436,,810mm - 2110mm S/O Laminate,"#663617=IfcLocalPlacement(#663598,#663616)","#561037=IfcProductDefinitionShape($,$,(#561030,#561035))",1511436,2109.99999999998,809.999999999989
573801,RAD1003.D1,IfcDoor,2HM5T6PYP5xvkjgpS9O6Eh,IDT 1d - Single Door:1060mm - 2110mm S/O DS Laminate:1511772,,1060mm - 2110mm S/O DS Laminate,"#663582=IfcLocalPlacement(#663561,#663581)","#573795=IfcProductDefinitionShape($,$,(#573788,#573793))",1511772,2109.99999999998,1060.00000000011
587131,RAD1001.D1,IfcDoor,1BG9UkI$97exH2BXcV4F5I,IDT 1d - Single Door:910mm - 2110mm S/O Laminate:1518425,,910mm - 2110mm S/O Laminate,"#662904=IfcLocalPlacement(#662881,#662903)","#587125=IfcProductDefinitionShape($,$,(#587118,#587123))",1518425,2109.99999999998,910.000000000001
613518,RAD1002.D1,IfcDoor,0rlqTrCSnBmvMxa4oZHUOM,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1518580,,1060mm - 2110mm S/O Laminate,"#662267=IfcLocalPlacement(#662244,#662266)","#613512=IfcProductDefinitionShape($,$,(#613505,#613510))",1518580,2109.99999999998,1060.00000000011
